Trace
Log Plot
A.16.09,N9010A
3066.66733071318,-48.3505498717693
3114.10558444676,-49.6336868856082
3162.27766016838,-51.472845407162
3211.19490936482,-45.6974414130396
3260.86885911893,-51.3230345814486
3311.31121482591,-49.854190358514
3362.53386295163,-47.2211594768018
3414.5488738336,-47.0455839555251
3467.36850452532,-46.4408538717429
3521.00520168452,-50.4557905605476
3575.47160450621,-51.1915477693854
3630.78054770101,-48.435780199017
3686.94506451958,-50.3914539153197
3743.97838982381,-47.0568707585533
3801.89396320561,-47.6288560850616
3860.70543215381,-49.1215103520975
3920.42665527015,-49.9893822351656
3981.07170553497,-49.635373745104
4042.65487362344,-49.583743314944
4105.19067127308,-53.657303853267
4168.69383470336,-48.6695688490944
4233.17932808821,-49.2897691622264
4298.66234708228,-47.7872725788829
4365.15832240166,-46.9552850179235
4432.68292346009,-46.3227704172198
4501.25206206134,-49.7937068841325
4570.88189614875,-48.2992401484467
4641.58883361278,-46.9527906862899
4713.38953615741,-47.5122527195138
4786.30092322638,-47.3055337432498
4860.34017599022,-50.3319233481838
4935.52474139481,-48.6470861644443
5011.87233627272,-48.6719812841589
5089.40095151809,-48.6443824951323
5168.12885632604,-51.075495164715
5248.07460249773,-49.5225014918523
5329.257028812,-49.5281762093085
5411.69526546464,-56.6837940894487
5495.40873857625,-52.590391643278
5580.41717476996,-48.0214365990863
5666.74060581991,-49.5525564169792
5754.39937337157,-52.2639118718185
5843.41413373518,-49.3352020958444
5933.80586275328,-49.9706924747883
6025.59586074358,-50.8065938483196
6118.80575751822,-49.2832430156855
6213.45751748076,-48.360313090844
6309.57344480193,-48.8567312521236
6407.17618867554,-49.6252072524611
6506.28874865557,-49.7707326573478
6606.93448007596,-51.6601452150254
6709.13709955411,-49.0100337524314
6812.92069057961,-48.278445906756
6918.30970918937,-48.4490798543297
7025.32898973052,-49.2849108762318
7134.00375071256,-51.4415874204008
7244.3596007499,-50.9352566361655
7356.42254459641,-47.190849451855
7470.21898927332,-48.1137101311584
7585.77575029184,-50.8148827347503
7703.12005797215,-49.110599790362
7822.27956386003,-50.2451594253875
7943.28234724281,-49.255084159003
8066.15692176614,-49.6091387240019
8190.93224215297,-48.8216019998268
8317.63771102671,-48.5884206947318
8446.30318583969,-48.3221801784481
8576.95898590894,-46.7057258408199
8709.63589956081,-48.0010320048692
8844.365191386,-47.3246521370394
8981.17860960694,-50.0803661785889
9120.1083935591,-50.6974327300859
9261.18728128793,-50.7027148118904
9404.44851726352,-46.405805442237
9549.92586021436,-46.3958546585587
9697.65359108249,-51.5424575318527
9847.66652110158,-52.0455067439728
10000,-48.6057190731449
10154.6899243308,-46.7535118644405
10311.7727459305,-48.7684695413007
10471.285480509,-49.5513243487124
10633.2657163716,-49.6462962347704
10797.7516232771,-49.778738142319
10964.7819614319,-48.1806311309609
11134.3960906236,-49.7716633317051
11306.6339794964,-49.4049648619999
11481.5362149688,-50.7684279653978
11659.1440117983,-51.4874271905814
11839.499222293,-51.3233583856309
12022.6443461741,-54.194096648882
12208.6225405907,-49.2742145582492
12397.4776302894,-51.7522657625454
12589.2541179417,-51.1304413672572
12783.9971946302,-51.1908303987689
12981.7527504985,-51.2797402646273
13182.5673855641,-47.4461497632395
13386.4884206999,-50.3042189372185
13593.5639087853,-55.7797335490637
13803.8426460289,-52.0865615312041
14017.3741834677,-49.670744470412
14234.2088386434,-55.5315570139445
14454.3977074593,-56.4699627799414
14677.9926762207,-50.3424204833045
14905.046433862,-50.4342460946064
15135.6124843621,-52.9269074432725
15369.7451593527,-55.616630238782
15607.4996309211,-56.1380348011466
15848.9319246111,-52.7268625096222
16094.0989326253,-54.3541261430257
16343.0584272314,-54.1990738014837
16595.8690743756,-50.3278484220871
16852.5904475075,-55.3973672537958
17113.2830416178,-48.9545513363844
17378.0082874938,-49.4033278664995
17646.828566195,-51.6360049615512
17919.8072237533,-50.5644518542438
18197.0085860998,-51.8586931413237
18478.4979742229,-52.7133273592108
18764.3417195609,-52.1740117994044
19054.6071796325,-54.0430595951477
19349.3627539095,-50.9507715369261
19648.6778999347,-51.0359313632701
19952.6231496888,-56.0576447853026
20261.2701262114,-51.6166777894886
20574.6915604784,-52.7302923216363
20892.9613085404,-53.4193675737451
21216.1543689268,-56.1012460067098
21544.3469003188,-55.1277841371881
21877.6162394955,-55.8665631716178
22216.0409195581,-54.4639096435849
22559.7006884358,-54.859182388182
22908.6765276777,-54.3674622121283
23263.0506715363,-54.566606675487
23622.9066263446,-55.8247035047817
23988.3291901949,-58.6225834353748
24359.4044729203,-54.8231937782426
24736.2199163862,-53.4292909684039
25118.8643150958,-58.2456843739437
25507.4278371136,-57.5878877221617
25902.0020453133,-56.4043502151076
26302.6799189538,-58.6362350107964
26709.5558755899,-58.5718624528635
27122.7257933203,-53.7376979443128
27542.2870333817,-59.2223318085755
27968.3384630908,-55.459000704095
28400.9804791421,-58.050973871947
28840.3150312661,-59.5043921591487
29286.4456462524,-58.0844851966465
29739.477452346,-63.9868969186774
30199.5172040202,-59.0100242437254
30666.6733071318,-56.6171323886734
31141.0558444676,-58.8308280958686
31622.7766016838,-59.5580119231218
32111.9490936482,-61.5619846994464
32608.6885911893,-63.3208161922935
33113.1121482591,-65.2060266672395
33625.3386295163,-62.5656333822629
34145.488738336,-63.20499319066
34673.6850452532,-64.1423483629202
35210.0520168452,-62.6010564624976
35754.7160450621,-61.6915164302188
36307.8054770101,-62.6728153051832
36869.4506451958,-62.1724355831153
37439.7838982381,-64.6567610560667
38018.9396320561,-63.4781802877941
38607.0543215381,-63.8758372670073
39204.2665527015,-66.055546945805
39810.7170553497,-67.4613922777334
40426.5487362344,-66.9256546307093
41051.9067127308,-61.7724275667884
41686.9383470336,-65.3582271119331
42331.7932808821,-64.5269784568103
42986.6234708228,-68.1851893744255
43651.5832240166,-66.173849292817
44326.8292346009,-66.3307980590476
45012.5206206134,-68.0262200336791
45708.8189614875,-64.0155448182791
46415.8883361278,-66.1709724844766
47133.895361574,-65.3324910848586
47863.0092322639,-65.7381484536008
48603.4017599022,-67.2413686883979
49355.2474139481,-70.0057241725639
50118.7233627272,-71.1040286463722
50894.0095151809,-68.8462551139436
51681.2885632604,-67.0810980134731
52480.7460249773,-67.5763949349513
53292.57028812,-66.1686319666891
54116.9526546464,-64.8917632141959
54954.0873857625,-67.4249443226916
55804.1717476996,-71.7731501380238
56667.4060581991,-67.5605085604816
57543.9937337157,-70.4124546138938
58434.1413373518,-68.7606070147808
59338.0586275328,-67.3292228956705
60255.9586074358,-67.7910497245059
61188.0575751822,-70.0348329948942
62134.5751748076,-68.7326318377646
63095.7344480193,-70.6122038002404
64071.7618867554,-73.2161273579635
65062.8874865557,-70.9668848592177
66069.3448007596,-69.437150157144
67091.3709955411,-69.4025404459686
68129.2069057961,-69.0848881811225
69183.0970918936,-69.5020201484303
70253.2898973052,-71.9625598247818
71340.0375071256,-70.5392830012035
72443.596007499,-68.5258061377098
73564.2254459641,-72.8868262562608
74702.1898927332,-73.7449070793097
75857.7575029184,-70.7703849541133
77031.2005797215,-71.8002587403052
78222.7956386003,-72.7579875186757
79432.8234724281,-73.3830661731787
80661.5692176614,-75.679266926407
