-5.900892e-006,-0.0223991
-5.895892e-006,-0.0185593
-5.890892e-006,-0.0223991
-5.885892e-006,-0.0166394
-5.880892e-006,-0.0204792
-5.875892e-006,-0.0204792
-5.870892e-006,-0.0198392
-5.865892e-006,-0.0198392
-5.860892e-006,-0.0191993
-5.855892e-006,-0.0179193
-5.850892e-006,-0.0179193
-5.845892e-006,-0.0134395
-5.840892e-006,-0.0153594
-5.835892e-006,-0.0166394
-5.830892e-006,-0.0166394
-5.825892e-006,-0.0127995
-5.820892e-006,-0.0153594
-5.815892e-006,-0.0172793
-5.810892e-006,-0.0134395
-5.805892e-006,-0.0140795
-5.800892e-006,-0.0147194
-5.795892e-006,-0.0115196
-5.790892e-006,-0.0140795
-5.785892e-006,-0.0121595
-5.780892e-006,-0.0153594
-5.775892e-006,-0.00895966
-5.770892e-006,-0.0134395
-5.765892e-006,-0.00767971
-5.760892e-006,-0.0134395
-5.755892e-006,-0.00959963
-5.750892e-006,-0.0121595
-5.745892e-006,-0.00639975
-5.740892e-006,-0.0121595
-5.735892e-006,-0.00895966
-5.730892e-006,-0.00895966
-5.725892e-006,-0.00831968
-5.720892e-006,-0.0108796
-5.715892e-006,-0.00767971
-5.710892e-006,-0.0127995
-5.705892e-006,-0.00895966
-5.700892e-006,-0.00831968
-5.695892e-006,-0.00895966
-5.690892e-006,-0.00575978
-5.685892e-006,-0.00767971
-5.680892e-006,-0.00703973
-5.675892e-006,-0.00639975
-5.670892e-006,-0.0051198
-5.665892e-006,-0.0051198
-5.660892e-006,-0.0051198
-5.655892e-006,-0.00767971
-5.650892e-006,-0.00575978
-5.645892e-006,-0.00639975
-5.640892e-006,-0.00639975
-5.635892e-006,-0.0025599
-5.630892e-006,-0.00639975
-5.625892e-006,-0.000639975
-5.620892e-006,-0.00575978
-5.615892e-006,0.00319988
-5.610892e-006,-0.00191993
-5.605892e-006,-0.000639975
-5.600892e-006,-0.00447983
-5.595892e-006,-0.00191993
-5.590892e-006,0
-5.585892e-006,-0.00127995
-5.580892e-006,-0.00383985
-5.575892e-006,0.00191993
-5.570892e-006,-0.0025599
-5.565892e-006,0.00319988
-5.560892e-006,0
-5.555892e-006,0.00319988
-5.550892e-006,0.00127995
-5.545892e-006,0.0051198
-5.540892e-006,0.00447983
-5.535892e-006,0.000639975
-5.530892e-006,0.00383985
-5.525892e-006,0.000639975
-5.520892e-006,0.00639975
-5.515892e-006,0.0025599
-5.510892e-006,0.00703973
-5.505892e-006,0.00639975
-5.500892e-006,0.00447983
-5.495892e-006,0.00447983
-5.490892e-006,0.00383985
-5.485892e-006,0.00383985
-5.480892e-006,0.00575978
-5.475892e-006,0.00703973
-5.470892e-006,0.00319988
-5.465892e-006,0.00895966
-5.460892e-006,0.00639975
-5.455892e-006,0.00767971
-5.450892e-006,0.00703973
-5.445892e-006,0.0102396
-5.440892e-006,0.00895966
-5.435892e-006,0.0108796
-5.430892e-006,0.00831968
-5.425892e-006,0.0108796
-5.420892e-006,0.00767971
-5.415892e-006,0.0115196
-5.410892e-006,0.00767971
-5.405892e-006,0.0115196
