-5.802472e-006,1.18642
-5.797472e-006,1.20561
-5.792472e-006,1.20561
-5.787472e-006,1.20561
-5.782472e-006,1.20561
-5.777472e-006,1.21201
-5.772472e-006,1.20561
-5.767472e-006,1.21201
-5.762472e-006,1.23761
-5.757472e-006,1.21841
-5.752472e-006,1.21201
-5.747472e-006,1.21841
-5.742472e-006,1.21201
-5.737472e-006,1.21841
-5.732472e-006,1.21201
-5.727472e-006,1.21201
-5.722472e-006,1.20561
-5.717472e-006,1.22481
-5.712472e-006,1.23121
-5.707472e-006,1.23761
-5.702472e-006,1.24401
-5.697472e-006,1.25041
-5.692472e-006,1.23761
-5.687472e-006,1.22481
-5.682472e-006,1.22481
-5.677472e-006,1.23121
-5.672472e-006,1.22481
-5.667472e-006,1.24401
-5.662472e-006,1.25681
-5.657472e-006,1.26961
-5.652472e-006,1.26321
-5.647472e-006,1.25681
-5.642472e-006,1.23761
-5.637472e-006,1.23761
-5.632472e-006,1.23761
-5.627472e-006,1.24401
-5.622472e-006,1.25041
-5.617472e-006,1.26321
-5.612472e-006,1.27601
-5.607472e-006,1.26961
-5.602472e-006,1.28241
-5.597472e-006,1.25681
-5.592472e-006,1.26321
-5.587472e-006,1.25681
-5.582472e-006,1.27601
-5.577472e-006,1.27601
-5.572472e-006,1.28241
-5.567472e-006,1.28241
-5.562472e-006,1.28881
-5.557472e-006,1.29521
-5.552472e-006,1.28881
-5.547472e-006,1.28881
-5.542472e-006,1.28241
-5.537472e-006,1.27601
-5.532472e-006,1.26961
-5.527472e-006,1.28881
-5.522472e-006,1.29521
-5.517472e-006,1.30161
-5.512472e-006,1.31441
-5.507472e-006,1.29521
-5.502472e-006,1.29521
-5.497472e-006,1.31441
-5.492472e-006,1.30801
-5.487472e-006,1.30161
-5.482472e-006,1.32081
-5.477472e-006,1.32081
-5.472472e-006,1.31441
-5.467472e-006,1.32081
-5.462472e-006,1.33361
-5.457472e-006,1.33361
-5.452472e-006,1.32721
-5.447472e-006,1.32721
-5.442472e-006,1.32081
-5.437472e-006,1.30801
-5.432472e-006,1.32081
-5.427472e-006,1.32721
-5.422472e-006,1.35281
-5.417472e-006,1.35281
-5.412472e-006,1.35921
-5.407472e-006,1.35281
-5.402472e-006,1.34641
-5.397472e-006,1.34641
-5.392472e-006,1.34001
-5.387472e-006,1.34641
-5.382472e-006,1.34641
-5.377472e-006,1.35281
-5.372472e-006,1.37201
-5.367472e-006,1.37201
-5.362472e-006,1.37841
-5.357472e-006,1.38481
-5.352472e-006,1.37201
-5.347472e-006,1.37201
-5.342472e-006,1.34641
-5.337472e-006,1.36561
-5.332472e-006,1.37841
-5.327472e-006,1.37841
-5.322472e-006,1.39121
-5.317472e-006,1.39121
-5.312472e-006,1.39121
-5.307472e-006,1.40401
-5.302472e-006,1.40401
-5.297472e-006,1.39761
-5.292472e-006,1.39121
-5.287472e-006,1.39121
-5.282472e-006,1.39761
-5.277472e-006,1.41681
-5.272472e-006,1.41681
-5.267472e-006,1.42321
-5.262472e-006,1.44241
-5.257472e-006,1.41681
-5.252472e-006,1.42321
-5.247472e-006,1.41681
-5.242472e-006,1.41041
-5.237472e-006,1.41681
-5.232472e-006,1.42321
-5.227472e-006,1.42321
-5.222472e-006,1.44881
-5.217472e-006,1.46161
-5.212472e-006,1.44241
-5.207472e-006,1.44881
-5.202472e-006,1.468
-5.197472e-006,1.44241
-5.192472e-006,1.46161
-5.187472e-006,1.46161
-5.182472e-006,1.46161
-5.177472e-006,1.468
-5.172472e-006,1.468
-5.167472e-006,1.46161
-5.162472e-006,1.4744
-5.157472e-006,1.4808
-5.152472e-006,1.46161
-5.147472e-006,1.468
-5.142472e-006,1.46161
-5.137472e-006,1.4808
-5.132472e-006,1.4744
-5.127472e-006,1.5064
-5.122472e-006,1.4936
-5.117472e-006,1.5
-5.112472e-006,1.5064
-5.107472e-006,1.4936
-5.102472e-006,1.4936
-5.097472e-006,1.5064
-5.092472e-006,1.4936
-5.087472e-006,1.4936
-5.082472e-006,1.5128
-5.077472e-006,1.5192
-5.072472e-006,1.532
