freq	db(AC.Vout1/(AC.VinPos-AC.VinNeg))
8.70963589986936348E4	-1.69871559005693706E-4
8.91250938165373086E4	-2.65384250200570548E-4
9.12010839388328520E4	-3.67556692322578460E-4
9.33254300830220629E4	-4.76910812121986893E-4
9.54992586055496595E4	-5.94013175902175039E-4
9.77237220990722832E4	-7.19479025024191010E-4
1.00000000003578493E5	-8.53976682259881947E-4
1.02329299231743387E5	-9.98232367397541154E-4
1.04712854808849598E5	-1.15303546812579261E-3
1.07151930527614270E5	-1.31924429572819513E-3
1.09647819618268416E5	-1.49779238436799655E-3
1.12201845434244962E5	-1.68969537355340571E-3
1.14815362153838030E5	-1.89605854036424759E-3
1.17489755498206394E5	-2.11808503187539188E-3
1.20226443466100963E5	-2.35708487054564797E-3
1.23026877085706721E5	-2.61448480404277817E-3
1.25892541183996909E5	-2.89183907863120560E-3
1.28824955174007938E5	-3.19084121844003521E-3
1.31825673860452453E5	-3.51333691613200294E-3
1.34896288264097231E5	-3.86133812603817095E-3
1.38038426465343456E5	-4.23703848409959782E-3
1.41253754467456605E5	-4.64283016944213500E-3
1.44543977079903252E5	-5.08132234738370414E-3
1.47910838822263768E5	-5.55536134362245448E-3
1.51356124849199647E5	-6.06805270268651409E-3
1.54881661896966127E5	-6.62278531442004859E-3
1.58489319251971983E5	-7.22325779723872508E-3
1.62181009741899795E5	-7.87350733623506915E-3
1.65958690749912696E5	-8.57794122806677883E-3
1.69824365252484588E5	-9.34137134961651583E-3
1.73780082881405029E5	-1.01690518432896471E-2
1.77827941010521018E5	-1.10667202951713284E-2
1.81970085867792331E5	-1.20406427327290921E-2
1.86208713673250092E5	-1.30976627818677427E-2
1.90546071803461636E5	-1.42452553550598449E-2
1.94984459983119329E5	-1.54915852801092457E-2
1.99526231504385043E5	-1.68455712962921500E-2
2.04173794474636816E5	-1.83169558983487812E-2
2.08929613093279221E5	-1.99163815283775847E-2
2.13796208958294764E5	-2.16554736699675621E-2
2.18776162403227881E5	-2.35469314185659506E-2
2.23872113865312627E5	-2.56046261717331980E-2
2.29086765285467076E5	-2.78437090968186940E-2
2.34422881540898365E5	-3.02807280993382433E-2
2.39883291911076935E5	-3.29337550459501971E-2
2.45470891577858241E5	-3.58225240510011123E-2
2.51188643160546077E5	-3.89685816641778704E-2
2.57039578286713111E5	-4.23954498544584801E-2
2.63026799199609451E5	-4.61288027026021652E-2
2.69153480403013523E5	-5.01966577651430867E-2
2.75422870344395454E5	-5.46295830812326155E-2
2.81838293137287454E5	-5.94609208124452771E-2
2.88403150323772373E5	-6.47270285181409122E-2
2.95120922678026787E5	-7.04675390283518333E-2
3.01995172051873118E5	-7.67256398687346852E-2
3.09029543263320861E5	-8.35483731122435280E-2
3.16227766029097257E5	-9.09869564446053225E-2
3.23593656942192487E5	-9.90971261062154340E-2
3.31131121495467706E5	-1.07939502188308256E-1
3.38844156152399290E5	-1.17579976542733333E-1
3.46736850466056534E5	-1.28090123263787392E-1
3.54813389247436461E5	-1.39547631340089850E-1
3.63078054784306881E5	-1.52036758624166124E-1
3.71535229111731136E5	-1.65648805714762304E-1
3.80189396335481566E5	-1.80482607690981234E-1
3.89045145009571680E5	-1.96645040860530274E-1
3.98107170569168289E5	-2.14251540762838077E-1
4.07380277820173120E5	-2.33426626604302268E-1
4.16869383486794653E5	-2.54304426099999947E-1
4.26579518818460723E5	-2.77029193298590126E-1
4.36515832257453162E5	-3.01755810447828754E-1
4.46683592168679588E5	-3.28650263259593611E-1
4.57088189633031394E5	-3.57890077108003801E-1
4.67735141305805335E5	-3.89664699760484012E-1
4.78630092341707503E5	-4.24175814236555659E-1
4.89778819387988751E5	-4.61637563391741246E-1
5.01187233647299912E5	-5.02276665885213980E-1
5.12861384011889498E5	-5.46332401440733229E-1
5.24807460270806736E5	-5.94056441872594831E-1
5.37031796391808758E5	-6.45712503346940458E-1
5.49540873879715441E5	-7.01575795000296321E-1
5.62341325212988075E5	-7.61932239484599538E-1
5.75439937360357590E5	-8.27077442489831682E-1
5.88843655379365138E5	-8.97315390970790006E-1
6.02559586098723621E5	-9.72956863884579271E-1
6.16595001886452465E5	-1.05431754483254081E0
6.30957344505782913E5	-1.14171583320674630E0
6.45654229060879725E5	-1.23547035922408188E0
6.60693448034470521E5	-1.33589721849486365E0
6.76082975419522558E5	-1.44330695325478509E0
6.91830970947160218E5	-1.55800131968869193E0
7.07945784413061041E5	-1.68026989336813615E0
7.24435960104630272E5	-1.81038657701201067E0
7.41310241331292286E5	-1.94860608580643113E0
7.58577575060311382E5	-2.09516049453044007E0
7.76247116660590741E5	-2.25025593693162751E0
7.94328234756970808E5	-2.41406955041951399E0
8.12830516197598385E5	-2.58674675766050788E0
8.31763771137000063E5	-2.76839897072441898E0
8.51138038237555961E5	-2.95910179305262400E0
8.70963589992131482E5	-3.15889378001128263E0
8.91250938170689366E5	-3.36777580082388450E0
9.12010839393768435E5	-3.58571102419373666E0
9.33254300835787198E5	-3.81262552812371691E0
9.54992586061193016E5	-4.04840951259981807E0
9.77237220996552125E5	-4.29291907323823363E0
1.00000000004175016E6	-4.54597847588783477E0
1.02329299232353765E6	-4.80738285749530547E0
1.04712854809474232E6	-5.07690126796257069E0
1.07151930528253381E6	-5.35427996158816377E0
1.09647819618922471E6	-5.63924584499731196E0
1.12201845434914249E6	-5.93150999091442621E0
1.14815362154522926E6	-6.23077113317939713E0
1.17489755498907211E6	-6.53671906730768093E0
1.20226443466818123E6	-6.84903789184720324E0
1.23026877086440534E6	-7.16740903793951567E0
1.25892541184747797E6	-7.49151404707640189E0
1.28824955174776323E6	-7.82103706937790832E0
1.31825673861238757E6	-8.15566706624052884E0
1.34896288264901854E6	-8.49509971153235277E0
1.38038426466166819E6	-8.83903899436878859E0
1.41253754468299109E6	-9.18719853377714202E0
1.44543977080765362E6	-9.53930262122498007E0
1.47910838823145907E6	-9.89508701112596256E0
1.51356124850102391E6	-1.02542994821822564E1
1.54881661897889900E6	-1.06167001939460159E1
1.58489319252917271E6	-1.09820618634793932E1
1.62181009742867133E6	-1.13501697866720308E1
1.65958690750902571E6	-1.17208217278028259E1
1.69824365253497445E6	-1.20938276995114036E1
1.73780082882441533E6	-1.24690096536013506E1
1.77827941011581681E6	-1.28462011011733845E1
1.81970085868877685E6	-1.32252466785842060E1
1.86208713674360693E6	-1.36060016737215972E1
1.90546071804598149E6	-1.39883315251500262E1
1.94984459984282310E6	-1.43721113048454963E1
1.99526231505575069E6	-1.47572251935450072E1
2.04173794475854553E6	-1.51435659561876834E1
2.08929613094525379E6	-1.55310344235450781E1
2.13796208959569878E6	-1.59195389849111391E1
2.18776162404532704E6	-1.63089950956532048E1
2.23872113866647826E6	-1.66993248025062124E1
2.29086765286833449E6	-1.70904562887035705E1
2.34422881542296579E6	-1.74823234403723471E1
2.39883291912507790E6	-1.78748654350736236E1
2.45470891579322315E6	-1.82680263529066456E1
2.51188643162044301E6	-1.86617548102337727E1
2.57039578288246284E6	-1.90560036157791535E1
2.63026799201178330E6	-1.94507294486314319E1
2.69153480404618950E6	-1.98458925574976908E1
2.75422870346038229E6	-2.02414564804258612E1
2.81838293138968465E6	-2.06373877841185571E1
2.88403150325492641E6	-2.10336558219009229E1
2.95120922679787068E6	-2.14302325093645596E1
3.01995172053674343E6	-2.18270921166966581E1
3.09029543265164008E6	-2.22242110767032885E1
3.16227766030983393E6	-2.26215678075481641E1
3.23593656944122454E6	-2.30191425492523738E1
3.31131121497442527E6	-2.34169172130323933E1
3.38844156154420251E6	-2.38148752425877053E1
3.46736850468124524E6	-2.42130014864924759E1
3.54813389249552680E6	-2.46112820808854416E1
3.63078054786472304E6	-2.50097043416979314E1
3.71535229113946963E6	-2.54082566657030062E1
3.80189396337749042E6	-2.58069284397131948E1
3.89045145011892135E6	-2.62057099572970431E1
3.98107170571542657E6	-2.66045923424262298E1
4.07380277822602821E6	-2.70035674795068337E1
4.16869383489281109E6	-2.74026279492839775E1
4.26579518821004999E6	-2.78017669701496972E1
4.36515832260056591E6	-2.82009783444149020E1
4.46683592171343680E6	-2.86002564091417355E1
4.57088189635757480E6	-2.89995959911624324E1
4.67735141308594926E6	-2.93989923659397157E1
4.78630092344562108E6	-2.97984412199505577E1
4.89778819390909792E6	-3.01979386163014052E1
5.01187233650288988E6	-3.05974809633044531E1
5.12861384014948207E6	-3.09970649857686853E1
5.24807460273936677E6	-3.13966876987770815E1
5.37031796395011707E6	-3.17963463837418248E1
5.49540873882993086E6	-3.21960385665460924E1
5.62341325216342103E6	-3.25957619975960577E1
5.75439937363789600E6	-3.29955146336227845E1
5.88843655382877174E6	-3.33952946210864798E1
6.02559586102317546E6	-3.37951002810474765E1
6.16595001890130057E6	-3.41949300953811086E1
6.30957344509545948E6	-3.45947826942227810E1
6.45654229064730600E6	-3.49946568445401152E1
6.60693448038410924E6	-3.53945514397377803E1
6.76082975423554622E6	-3.57944654902079895E1
6.91830970951286162E6	-3.61943981147485250E1
7.07945784417283441E6	-3.65943485327755358E1
7.24435960108950638E6	-3.69943160572656371E1
7.41310241335713460E6	-3.73943000883673671E1
7.58577575064835408E6	-3.77943001076268104E1
7.76247116665220194E6	-3.81943156727779121E1
7.94328234761707996E6	-3.85943464130516833E1
8.12830516202446063E6	-3.89943920249628473E1
8.31763771141960540E6	-3.93944522685365595E1
8.51138038242632078E6	-3.97945269639401200E1
8.70963589997325904E6	-4.01946159884893106E1
8.91250938176004581E6	-4.05947192740002283E1
9.12010839399207462E6	-4.09948368044614053E1
9.33254300841353235E6	-4.13949686140025097E1
9.54992586066888371E6	-4.17951147851385052E1
9.77237221002379997E6	-4.21952754472701042E1
1.00000000004771361E7	-4.25954507754233092E1
1.02329299232964011E7	-4.29956409892120472E1
1.04712854810098688E7	-4.33958463520100590E1
1.07151930528892447E7	-4.37960671703192084E1
1.09647819619576370E7	-4.41963037933227643E1
1.12201845435583358E7	-4.45965566126135382E1
1.14815362155207623E7	-4.49968260620875071E1
1.17489755499607851E7	-4.53971126179949813E1
1.20226443467535082E7	-4.57974167991419012E1
1.23026877087174258E7	-4.61977391672349835E1
1.25892541185498574E7	-4.65980803273648281E1
1.28824955175544642E7	-4.69984409286224114E1
1.31825673862024972E7	-4.73988216648441263E1
1.34896288265706343E7	-4.77992232754821345E1
1.38038426466990072E7	-4.81996465465963997E1
1.41253754469141546E7	-4.86000923119658967E1
1.44543977081627406E7	-4.90005614543166512E1
1.47910838824028068E7	-4.94010549066645677E1
1.51356124851005047E7	-4.98015736537716069E1
1.54881661898813627E7	-5.02021187337140251E1
1.58489319253862537E7	-5.06026912395615636E1
1.62181009743834403E7	-5.10032923211669598E1
1.65958690751892357E7	-5.14039231870652102E1
1.69824365254510345E7	-5.18045851064820351E1
1.73780082883477971E7	-5.22052794114514196E1
1.77827941012642299E7	-5.26060074990419668E1
1.81970085869963016E7	-5.30067708336919807E1
1.86208713675471316E7	-5.34075709496530315E1
1.90546071805734618E7	-5.38084094535420121E1
1.94984459985445246E7	-5.42092880270013922E1
1.99526231506765117E7	-5.46102084294673862E1
2.04173794477072379E7	-5.50111725010454400E1
2.08929613095771582E7	-5.54121821654926894E1
2.13796208960845036E7	-5.58132394333061033E1
2.18776162405837615E7	-5.62143464049153785E1
2.23872113867983114E7	-5.66155052739789255E1
2.29086765288199867E7	-5.70167183307809289E1
2.34422881543694750E7	-5.74179879657271552E1
2.39883291913938512E7	-5.78193166729363117E1
2.45470891580786388E7	-5.82207070539235882E1
2.51188643163542391E7	-5.86221618213716944E1
2.57039578289779280E7	-5.90236838029846744E1
2.63026799202747075E7	-5.94252759454180701E1
2.69153480406224244E7	-5.98269413182788057E1
2.75422870347680959E7	-6.02286831181864635E1
2.81838293140649387E7	-6.06305046728867580E1
2.88403150327212732E7	-6.10324094454065769E1
2.95120922681547260E7	-6.14344010382385530E1
3.01995172055475569E7	-6.18364831975413942E1
3.09029543267007289E7	-6.22386598173407268E1
3.16227766032869440E7	-6.26409349437129226E1
3.23593656946052466E7	-6.30433127789326964E1
3.31131121499417702E7	-6.34457976855628303E1
3.38844156156441301E7	-6.38483941904617769E1
3.46736850470192559E7	-6.42511069886826824E1
3.54813389251669031E7	-6.46539409472341742E1
3.63078054788638038E7	-6.50569011086702886E1
3.71535229116163146E7	-6.54599926944738808E1
3.80189396340016827E7	-6.58632211081939278E1
3.89045145014212590E7	-6.62665919382937396E1
3.98107170573917291E7	-6.66701109606631626E1
4.07380277825032699E7	-6.70737841407431112E1
4.16869383491767387E7	-6.74776176352070234E1
4.26579518823549275E7	-6.78816177931384157E1
4.36515832262660197E7	-6.82857911566393305E1
4.46683592174007948E7	-6.86901444607986811E1
4.57088189638483833E7	-6.90946846329445652E1
4.67735141311384872E7	-6.94994187910986660E1
4.78630092347416980E7	-6.99043542415448371E1
4.89778819393831277E7	-7.03094984754184349E1
5.01187233653278419E7	-7.07148591642162216E1
5.12861384018007538E7	-7.11204441541206300E1
5.24807460277066973E7	-7.15262614590257861E1
5.37031796398215011E7	-7.19323192521462129E1
5.49540873886270909E7	-7.23386258560826878E1
5.62341325219696131E7	-7.27451897312139018E1
5.75439937367221965E7	-7.31520194622759767E1
5.88843655386389386E7	-7.35591237429864009E1
6.02559586105911649E7	-7.39665113585638245E1
6.16595001893808004E7	-7.43741911659896182E1
6.30957344513309515E7	-7.47821720718538518E1
6.45654229068581742E7	-7.51904630076238067E1
6.60693448042351683E7	-7.55990729021717378E1
6.76082975427587662E7	-7.60080106513964004E1
6.91830970955412816E7	-7.64172850847732299E1
7.07945784421506108E7	-7.68269049286692773E1
7.24435960113271893E7	-7.72368787662624090E1
7.41310241340135434E7	-7.76472149939087863E1
7.58577575069360144E7	-7.80579217738106657E1
7.76247116669850357E7	-7.84690069828450731E1
7.94328234766446251E7	-7.88804781574273051E1
8.12830516207294806E7	-7.92923424342972005E1
8.31763771146922082E7	-7.97046064871349635E1
8.51138038247709083E7	-8.01172764589343878E1
8.70963590002521215E7	-8.05303578900863215E1
8.91250938181321040E7	-8.09438556421542010E1
9.12010839404647733E7	-8.13577738173551523E1
9.33254300846919804E7	-8.17721156737974297E1
9.54992586072584615E7	-8.21868835365647676E1
9.77237221008209289E7	-8.26020787047828975E1
1.00000000000000000E8	-8.30177013538828135E1


