Default Dataset,
X,Y
312330.4148795828,-129.54563249774463
317258.7161860657,-129.65366243293045
324216.7350609456,-130.03176720608084
331105.1193853973,-130.33997025646391
338821.18496724556,-130.18428005575493
345787.7682954786,-130.46388694682412
352660.8894697081,-130.46388694682412
358752.4561698579,-130.51835582170773
366819.6922628402,-131.11524390897392
374613.2289462823,-131.0072139737881
380524.2986906539,-130.8960066875674
389130.8454752069,-131.33043722906334
396865.48417213093,-131.3281264283107
404030.3039572218,-131.3309507403417
413538.29629527126,-131.76024616905397
421758.0746715644,-131.76024616905397
431007.94077288423,-132.1605923994485
437808.869841654,-132.2686223346343
447182.0927382718,-132.82057360012152
456916.550188301,-133.39975930305056
465373.6240208684,-133.51414394030613
473987.22993304644,-133.6158191734222
484057.6731014021,-133.94626368104943
494673.874498355,-134.3243684541998
502479.39642587234,-134.4323983893856
513499.61729356006,-134.810503162536
523706.29727526277,-134.810503162536
536990.560026449,-135.24724450478456
547664.1625274055,-135.24724450478456
562561.8005507913,-135.67474264402256
573743.6750347781,-135.67474264402256
588297.1791088128,-136.13228119304486
599990.5880989687,-136.13228119304486
613149.3939055664,-136.4881445089511
624079.3052442191,-136.53898212550914
636483.9449699575,-136.53898212550914
650006.831222179,-136.88213603727587
660263.3716131303,-136.99652067453144
675196.9451522403,-137.4263296145221
689079.8308455498,-137.69871525323927
702305.0840992924,-137.86076015601802
714824.2717201035,-137.9179524746458
730501.5739378107,-138.2928798967613
746021.9806495559,-138.62014705335363
759830.1103145273,-138.7249996375046
773893.8148148119,-138.83938427476016
790336.1431904845,-139.1825381865269
806045.4208994624,-139.1825381865269
820413.8685778353,-139.23337580308493
838406.9287887657,-139.59154991974378
856219.9178212228,-139.93557038179276
872067.7024089001,-140.04677766801345
888208.8138289835,-140.1516302521644
907079.9053192753,-140.47889740875675
924282.4084628462,-140.46872988544516
946880.1490722544,-140.91101714950003
966349.1780262712,-141.18109198746458
984895.9588764105,-141.3408260894907
984895.9588764105,-140.2275336379976
1000396.0756803255,-141.25763726239572
