MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,2250883793.02634
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,10
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,10000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
-1.84,601,100,100,9.91E+37,100
2250883793.02634,601,-29.74,-30.81,,-29.74
45.3731592456831,0,101.9373,101.9373,,-30.81
0.791911020868876,,-29.31,-31.58,,9.91E+37
18370.195220329,,103.9122,103.9122,,1000
-30.81,,-32.56,-31.96,,-44.69
-130.09,,105.9254,105.9254,,-42.45
,,-37.7,-31.93,,9.91E+37
,,107.9775,107.9775,,10000
,,-32.71,-32.03,,-54.17
,,110.0694,110.0694,,-56.33
,,-30.38,-32.1,,9.91E+37
,,112.2018,112.2018,,100000
,,-28.49,-32.12,,-85.1
,,114.3756,114.3756,,-85.77
,,-33.69,-32.09,,9.91E+37
,,116.5914,116.5914,,1000000
,,-31.85,-32.05,,-91.83
,,118.8502,118.8502,,-112.87
,,-35.77,-32.09,,9.91E+37
,,121.1528,121.1528,,10000000
,,-33.53,-32.14,,-131.35
,,123.4999,123.4999,,-130.09
,,-35.14,-32.19,,9.91E+37
,,125.8925,125.8925,,
,,-29.49,-32.42,,
,,128.3315,128.3315,,
,,-29.47,-32.58,,
,,130.8177,130.8177,,
,,-34.33,-32.62,,
,,133.3521,133.3521,,
,,-32.32,-32.39,,
,,135.9356,135.9356,,
,,-31.2,-32.29,,
,,138.5692,138.5692,,
,,-30.89,-32.39,,
,,141.2538,141.2538,,
,,-30.23,-32.7,,
,,143.9903,143.9903,,
,,-31.24,-32.71,,
,,146.7799,146.7799,,
,,-33.68,-32.75,,
,,149.6236,149.6236,,
,,-33.48,-32.64,,
,,152.5223,152.5223,,
,,-33.11,-32.68,,
,,155.4772,155.4772,,
,,-35.22,-32.7,,
,,158.4893,158.4893,,
,,-32.85,-32.84,,
,,161.5598,161.5598,,
,,-33.4,-33.12,,
,,164.6898,164.6898,,
,,-32.45,-33.07,,
,,167.8804,167.8804,,
,,-30.42,-33.16,,
,,171.1328,171.1328,,
,,-32.83,-33.31,,
,,174.4483,174.4483,,
,,-35.51,-33.42,,
,,177.8279,177.8279,,
,,-33.95,-33.6,,
,,181.2731,181.2731,,
,,-32.65,-33.64,,
,,184.785,184.785,,
,,-33.34,-33.49,,
,,188.3649,188.3649,,
,,-34.37,-33.32,,
,,192.0142,192.0142,,
,,-35.61,-33.33,,
,,195.7342,195.7342,,
,,-32.84,-33.19,,
,,199.5262,199.5262,,
,,-35.8,-33.21,,
,,203.3918,203.3918,,
,,-33.32,-33.13,,
,,207.3322,207.3322,,
,,-34.2,-33.14,,
,,211.3489,211.3489,,
,,-34.68,-33.44,,
,,215.4435,215.4435,,
,,-33.54,-33.46,,
,,219.6174,219.6174,,
,,-34.34,-33.47,,
,,223.8721,223.8721,,
,,-32.06,-33.54,,
,,228.2093,228.2093,,
,,-30.37,-33.56,,
,,232.6305,232.6305,,
,,-29.52,-33.55,,
,,237.1374,237.1374,,
,,-33.25,-33.47,,
,,241.7315,241.7315,,
,,-32.14,-33.37,,
,,246.4147,246.4147,,
,,-33.21,-33.44,,
,,251.1886,251.1886,,
,,-31.6,-33.39,,
,,256.055,256.055,,
,,-32.66,-33.45,,
,,261.0157,261.0157,,
,,-37.22,-33.56,,
,,266.0725,266.0725,,
,,-33.47,-33.59,,
,,271.2273,271.2273,,
,,-35.74,-33.66,,
,,276.4819,276.4819,,
,,-35.52,-33.99,,
,,281.8383,281.8383,,
,,-33.15,-34.41,,
,,287.2985,287.2985,,
,,-33.12,-34.95,,
,,292.8645,292.8645,,
,,-32.4,-35.44,,
,,298.5383,298.5383,,
,,-33.24,-35.93,,
,,304.322,304.322,,
,,-29.63,-36.29,,
,,310.2178,310.2178,,
,,-32.21,-36.75,,
,,316.2278,316.2278,,
,,-34.73,-37.09,,
,,322.3542,322.3542,,
,,-36.72,-37.34,,
,,328.5993,328.5993,,
,,-35.26,-37.49,,
,,334.9654,334.9654,,
,,-35.28,-37.74,,
,,341.4549,341.4549,,
,,-41.79,-38.02,,
,,348.0701,348.0701,,
