MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,2609927865.30108
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,10
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,10000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
-2.97,601,100,100,9.91E+37,100
2609927865.30108,601,-31.71,-29.32,,-31.71
45.5168765482528,0,101.9373,101.9373,,-29.32
0.794419360990804,,-30.53,-30.56,,9.91E+37
16551.2319010607,,103.9122,103.9122,,1000
-29.32,,-29.43,-31.35,,-40.24
-130.89,,105.9254,105.9254,,-40.79
,,-32.39,-31.97,,9.91E+37
,,107.9775,107.9775,,10000
,,-30.43,-32.39,,-58.59
,,110.0694,110.0694,,-61.11
,,-29.34,-32.7,,9.91E+37
,,112.2018,112.2018,,100000
,,-35.38,-32.84,,-86.57
,,114.3756,114.3756,,-85.71
,,-33.32,-32.92,,9.91E+37
,,116.5914,116.5914,,1000000
,,-36.28,-32.93,,-104.82
,,118.8502,118.8502,,-109.87
,,-39.1,-33.04,,9.91E+37
,,121.1528,121.1528,,10000000
,,-38.67,-33.13,,-130.18
,,123.4999,123.4999,,-130.89
,,-35.61,-33.14,,9.91E+37
,,125.8925,125.8925,,
,,-33.06,-33.31,,
,,128.3315,128.3315,,
,,-33.91,-33.46,,
,,130.8177,130.8177,,
,,-32.9,-33.51,,
,,133.3521,133.3521,,
,,-33.33,-33.57,,
,,135.9356,135.9356,,
,,-29.97,-33.76,,
,,138.5692,138.5692,,
,,-30.88,-33.86,,
,,141.2538,141.2538,,
,,-32.73,-33.7,,
,,143.9903,143.9903,,
,,-31.22,-33.64,,
,,146.7799,146.7799,,
,,-35.2,-33.72,,
,,149.6236,149.6236,,
,,-34.3,-33.56,,
,,152.5223,152.5223,,
