MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,2481510609.44188
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,10
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,10000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
-2.89,601,100,100,9.91E+37,100
2481510609.44188,601,-33.13,-32.3,,-33.13
48.8818181800059,0,101.9373,101.9373,,-32.3
0.853148671602324,,-31.24,-32.61,,9.91E+37
102229.938548119,,103.9122,103.9122,,1000
-32.3,,-31.34,-32.54,,-38.11
-105.84,,105.9254,105.9254,,-41.69
,,-34.75,-32.51,,9.91E+37
,,107.9775,107.9775,,10000
,,-30.2,-32.53,,-53.57
,,110.0694,110.0694,,-53.72
,,-34.36,-32.45,,9.91E+37
,,112.2018,112.2018,,100000
,,-33.66,-32.38,,-74.16
,,114.3756,114.3756,,-74.26
,,-32.03,-32.32,,9.91E+37
,,116.5914,116.5914,,1000000
,,-32.32,-32.26,,-103.13
,,118.8502,118.8502,,-104.36
,,-32.4,-32.25,,9.91E+37
,,121.1528,121.1528,,10000000
,,-31.22,-32.15,,-102.12
,,123.4999,123.4999,,-105.84
,,-34.56,-32.06,,9.91E+37
,,125.8925,125.8925,,
,,-30.1,-31.97,,
,,128.3315,128.3315,,
,,-32.67,-31.96,,
,,130.8177,130.8177,,
,,-32.29,-31.99,,
,,133.3521,133.3521,,
,,-29.69,-31.84,,
,,135.9356,135.9356,,
,,-30.16,-32.07,,
,,138.5692,138.5692,,
,,-34.61,-32.11,,
,,141.2538,141.2538,,
,,-31.15,-32.15,,
,,143.9903,143.9903,,
,,-31.65,-32.3,,
,,146.7799,146.7799,,
,,-32.94,-32.35,,
,,149.6236,149.6236,,
,,-30.14,-32.29,,
,,152.5223,152.5223,,
,,-30.88,-32.34,,
,,155.4772,155.4772,,
,,-30.94,-32.22,,
,,158.4893,158.4893,,
,,-31.02,-32.23,,
,,161.5598,161.5598,,
,,-32.09,-32.18,,
,,164.6898,164.6898,,
,,-31.29,-32.14,,
,,167.8804,167.8804,,
,,-35.53,-32.52,,
,,171.1328,171.1328,,
,,-35.19,-32.75,,
,,174.4483,174.4483,,
,,-34.57,-32.81,,
,,177.8279,177.8279,,
,,-35.6,-33.01,,
,,181.2731,181.2731,,
,,-33.33,-33.02,,
,,184.785,184.785,,
,,-31.1,-33.08,,
,,188.3649,188.3649,,
,,-32.3,-33.16,,
,,192.0142,192.0142,,
,,-31.82,-33.32,,
,,195.7342,195.7342,,
,,-30.22,-33.55,,
,,199.5262,199.5262,,
,,-31.71,-33.81,,
,,203.3918,203.3918,,
,,-31.31,-34.06,,
,,207.3322,207.3322,,
,,-38.38,-34.26,,
,,211.3489,211.3489,,
,,-35.46,-34.3,,
,,215.4435,215.4435,,
,,-35.97,-34.25,,
,,219.6174,219.6174,,
,,-35.66,-34.24,,
,,223.8721,223.8721,,
,,-32,-34.22,,
,,228.2093,228.2093,,
,,-34.3,-34.18,,
,,232.6305,232.6305,,
,,-32.08,-34.32,,
,,237.1374,237.1374,,
,,-34.43,-34.31,,
,,241.7315,241.7315,,
,,-36.3,-34.47,,
,,246.4147,246.4147,,
,,-36.96,-34.59,,
,,251.1886,251.1886,,
,,-37.87,-34.68,,
,,256.055,256.055,,
,,-35.96,-34.79,,
,,261.0157,261.0157,,
,,-36.44,-34.65,,
,,266.0725,266.0725,,
,,-33.89,-34.59,,
,,271.2273,271.2273,,
,,-34.51,-34.55,,
,,276.4819,276.4819,,
,,-35.08,-34.71,,
,,281.8383,281.8383,,
,,-32.43,-35.14,,
,,287.2985,287.2985,,
,,-34.25,-35.45,,
,,292.8645,292.8645,,
,,-32.08,-35.86,,
,,298.5383,298.5383,,
,,-35.43,-36.13,,
,,304.322,304.322,,
,,-33.13,-36.15,,
,,310.2178,310.2178,,
,,-33.69,-36.13,,
,,316.2278,316.2278,,
,,-33.93,-36.27,,
,,322.3542,322.3542,,
,,-35.18,-36.48,,
,,328.5993,328.5993,,
,,-34.04,-36.6,,
,,334.9654,334.9654,,
,,-34.96,-36.79,,
,,341.4549,341.4549,,
,,-39.3,-36.96,,
,,348.0701,348.0701,,
,,-42.04,-37.07,,
,,354.8134,354.8134,,
,,-41.29,-37.49,,
,,361.6874,361.6874,,
,,-41.55,-37.79,,
,,368.6945,368.6945,,
,,-40.58,-38.12,,
,,375.8374,375.8374,,
,,-36.95,-38.31,,
,,383.1187,383.1187,,
,,-36.29,-38.65,,
,,390.541,390.541,,
,,-41.27,-39.02,,
,,398.1072,398.1072,,
,,-40.7,-39.18,,
,,405.8199,405.8199,,
,,-39.17,-39.49,,
,,413.682,413.682,,
,,-38.41,-39.76,,
,,421.6965,421.6965,,
,,-38.25,-39.98,,
,,429.8662,429.8662,,
,,-37.7,-39.97,,
,,438.1942,438.1942,,
,,-42.11,-40.03,,
,,446.6836,446.6836,,
,,-41.16,-39.92,,
,,455.3374,455.3374,,
,,-39.73,-39.84,,
,,464.1589,464.1589,,
,,-39.67,-39.79,,
,,473.1513,473.1513,,
,,-40.93,-39.95,,
,,482.3178,482.3178,,
,,-42.14,-40.15,,
,,491.662,491.662,,
,,-37.72,-40.15,,
,,501.1872,501.1872,,
,,-42.36,-40.19,,
,,510.897,510.897,,
,,-40.14,-40.32,,
,,520.7948,520.7948,,
,,-39.98,-40.31,,
,,530.8844,530.8844,,
,,-39.06,-40.45,,
,,541.1695,541.1695,,
,,-43.53,-40.65,,
,,551.6539,551.6539,,
,,-38.64,-40.65,,
,,562.3413,562.3413,,
,,-39.9,-40.62,,
,,573.2358,573.2358,,
,,-39.35,-40.8,,
,,584.3414,584.3414,,
,,-40.69,-40.85,,
,,595.6621,595.6621,,
,,-40.88,-40.84,,
,,607.2022,607.2022,,
,,-41.32,-40.88,,
,,618.9658,618.9658,,
,,-41.56,-41,,
,,630.9573,630.9573,,
,,-42.22,-40.88,,
,,643.1812,643.1812,,
,,-38.14,-41.01,,
,,655.6418,655.6418,,
,,-41.35,-41.05,,
,,668.3439,668.3439,,
,,-42.25,-41.09,,
,,681.2921,681.2921,,
,,-42.25,-41.09,,
,,694.4911,694.4911,,
,,-40.38,-41.36,,
,,707.9458,707.9458,,
,,-43.91,-41.36,,
,,721.6612,721.6612,,
,,-40.95,-41.49,,
,,735.6423,735.6423,,
,,-40.49,-41.47,,
,,749.8942,749.8942,,
,,-43.12,-41.45,,
,,764.4223,764.4223,,
,,-40.45,-41.45,,
,,779.2318,779.2318,,
,,-39.73,-41.49,,
,,794.3282,794.3282,,
,,-43.04,-41.45,,
,,809.7171,809.7171,,
,,-40.97,-41.45,,
,,825.4042,825.4042,,
,,-39.93,-41.42,,
,,841.3951,841.3951,,
,,-43.45,-41.37,,
,,857.6959,857.6959,,
,,-44.86,-41.32,,
,,874.3125,874.3125,,
,,-40.06,-41.39,,
,,891.2509,891.2509,,
,,-42.18,-41.43,,
,,908.5176,908.5176,,
,,-40.23,-41.59,,
,,926.1187,926.1187,,
,,-40.51,-41.68,,
,,944.0609,944.0609,,
,,-41.29,-41.56,,
,,962.3506,962.3506,,
,,-42.59,-41.6,,
,,980.9947,980.9947,,
,,-41.26,-41.78,,
,,1000,1000,,
,,-38.11,-41.69,,
,,1019.3735,1019.3735,,
,,-40.57,-41.71,,
,,1039.1223,1039.1223,,
,,-41.19,-41.82,,
,,1059.2537,1059.2537,,
,,-41.09,-41.82,,
,,1079.7752,1079.7752,,
,,-41.94,-41.63,,
,,1100.6942,1100.6942,,
,,-44.88,-41.66,,
,,1122.0185,1122.0185,,
,,-44.69,-41.68,,
,,1143.7559,1143.7559,,
,,-42.41,-41.8,,
,,1165.9144,1165.9144,,
,,-40.52,-41.88,,
,,1188.5022,1188.5022,,
,,-41.22,-41.96,,
,,1211.5277,1211.5277,,
,,-43.96,-41.93,,
,,1234.9992,1234.9992,,
,,-40.9,-41.87,,
,,1258.9254,1258.9254,,
,,-41.39,-42.1,,
,,1283.3152,1283.3152,,
,,-42.48,-42.06,,
,,1308.1775,1308.1775,,
,,-43.41,-42.04,,
,,1333.5214,1333.5214,,
,,-40.69,-42.01,,
,,1359.3564,1359.3564,,
,,-40.6,-42.06,,
,,1385.6919,1385.6919,,
,,-42.8,-41.92,,
,,1412.5375,1412.5375,,
,,-42.79,-41.8,,
,,1439.9033,1439.9033,,
,,-42.51,-41.69,,
,,1467.7993,1467.7993,,
,,-43.13,-41.8,,
,,1496.2357,1496.2357,,
,,-41.73,-41.91,,
,,1525.223,1525.223,,
,,-39.92,-41.91,,
,,1554.7718,1554.7718,,
,,-43.42,-41.93,,
,,1584.8932,1584.8932,,
,,-39.79,-42.03,,
,,1615.5981,1615.5981,,
,,-40.55,-42.18,,
,,1646.8979,1646.8979,,
,,-40.58,-42.09,,
,,1678.804,1678.804,,
,,-43.08,-42.22,,
,,1711.3283,1711.3283,,
,,-41.47,-42.29,,
,,1744.4827,1744.4827,,
,,-42.12,-42.44,,
,,1778.2794,1778.2794,,
,,-39.74,-42.46,,
,,1812.7309,1812.7309,,
,,-43.05,-42.49,,
,,1847.8498,1847.8498,,
,,-43.88,-42.51,,
,,1883.6491,1883.6491,,
,,-43.96,-42.6,,
,,1920.1419,1920.1419,,
,,-41.3,-42.99,,
,,1957.3418,1957.3418,,
,,-43.78,-43.18,,
,,1995.2623,1995.2623,,
,,-45.84,-43.6,,
,,2033.9175,2033.9175,,
,,-41.38,-44.1,,
,,2073.3216,2073.3216,,
,,-43.64,-44.46,,
,,2113.489,2113.489,,
,,-42.3,-44.73,,
,,2154.4347,2154.4347,,
,,-46.27,-44.86,,
,,2196.1736,2196.1736,,
,,-43.16,-44.98,,
,,2238.7211,2238.7211,,
,,-43.18,-45.19,,
,,2282.093,2282.093,,
,,-43.51,-45.67,,
,,2326.3051,2326.3051,,
,,-43.9,-45.85,,
,,2371.3737,2371.3737,,
,,-48.93,-45.92,,
,,2417.3155,2417.3155,,
,,-47.74,-45.98,,
,,2464.1473,2464.1473,,
,,-49.56,-46.23,,
,,2511.8864,2511.8864,,
,,-51.95,-46.2,,
,,2560.5504,2560.5504,,
,,-48.93,-46.43,,
,,2610.1572,2610.1572,,
,,-49.12,-46.45,,
,,2660.7251,2660.7251,,
,,-44.61,-46.75,,
,,2712.2726,2712.2726,,
,,-44.92,-46.73,,
,,2764.8188,2764.8188,,
,,-44.45,-46.75,,
,,2818.3829,2818.3829,,
,,-54.21,-47.02,,
,,2872.9848,2872.9848,,
,,-47.92,-47.21,,
,,2928.6446,2928.6446,,
,,-45.56,-47.26,,
,,2985.3826,2985.3826,,
,,-42.79,-47.12,,
,,3043.2199,3043.2199,,
,,-49.43,-47.05,,
,,3102.1777,3102.1777,,
,,-45.14,-46.89,,
,,3162.2777,3162.2777,,
,,-46.64,-46.63,,
