freq	db(AC.Vout1/(AC.VinPos-AC.VinNeg))
1.00000000003578493E5	1.31432139890947530E-2
1.02329299231743387E5	1.36786527349289821E-2
1.04712854808849598E5	1.42374994525747489E-2
1.07151930527614270E5	1.48206803299350987E-2
1.09647819618268416E5	1.54291480138298964E-2
1.12201845434244962E5	1.60638811853649432E-2
1.14815362153838030E5	1.67258839462232300E-2
1.17489755498206394E5	1.74161850006138130E-2
1.20226443466100963E5	1.81358365955448742E-2
1.23026877085706721E5	1.88859132003615371E-2
1.25892541183996909E5	1.96675098815913874E-2
1.28824955174007938E5	2.04817403380378238E-2
1.31825673860452453E5	2.13297345586205456E-2
1.34896288264097231E5	2.22126360525386524E-2
1.38038426465343456E5	2.31315985986520545E-2
1.41253754467456605E5	2.40877824642530980E-2
1.44543977079903252E5	2.50823500215524797E-2
1.47910838822263768E5	2.61164606976762137E-2
1.51356124849199647E5	2.71912651822943197E-2
1.54881661896966127E5	2.83078988008242849E-2
1.58489319251971983E5	2.94674739655202078E-2
1.62181009741899795E5	3.06710715971409176E-2
1.65958690749912696E5	3.19197314046817038E-2
1.69824365252484588E5	3.32144408889627840E-2
1.73780082881405029E5	3.45561229395837799E-2
1.77827941010521018E5	3.59456218639377889E-2
1.81970085867792331E5	3.73836876758793624E-2
1.86208713673250092E5	3.88709584617019166E-2
1.90546071803461636E5	4.04079406094085058E-2
1.94984459983119329E5	4.19949866751095868E-2
1.99526231504385043E5	4.36322706300806207E-2
2.04173794474636816E5	4.53197602171372793E-2
2.08929613093279221E5	4.70571861045322670E-2
2.13796208958294764E5	4.88440074941766689E-2
2.18776162403227881E5	5.06793738328480714E-2
2.23872113865312627E5	5.25620821945077221E-2
2.29086765285467076E5	5.44905299024184409E-2
2.34422881540898365E5	5.64626618939964864E-2
2.39883291911076935E5	5.84759122876367599E-2
2.45470891577858241E5	6.05271395627219100E-2
2.51188643160546077E5	6.26125547038459018E-2
2.57039578286713111E5	6.47276416028312784E-2
2.63026799199609451E5	6.68670689410570951E-2
2.69153480403013523E5	6.90245927140919946E-2
2.75422870344395454E5	7.11929484726028239E-2
2.81838293137287454E5	7.33637322833020722E-2
2.88403150323772373E5	7.55272693218904223E-2
2.95120922678026787E5	7.76724689253102518E-2
3.01995172051873118E5	7.97866648264488099E-2
3.09029543263320861E5	8.18554392097536976E-2
3.16227766029097257E5	8.38624291127758426E-2
3.23593656942192487E5	8.57891136020105982E-2
3.31131121495467706E5	8.76145800507307726E-2
3.38844156152399290E5	8.93152677421084107E-2
3.46736850466056534E5	9.08646869333206553E-2
3.54813389247436461E5	9.22331114235204552E-2
3.63078054784306881E5	9.33872426070107764E-2
3.71535229111731136E5	9.42898429412539230E-2
3.80189396335481566E5	9.48993367287951983E-2
3.89045145009571680E5	9.51693761399377536E-2
3.98107170569168289E5	9.50483704557695219E-2
4.07380277820173120E5	9.44789766373191675E-2
4.16869383486794653E5	9.33975495253917920E-2
4.26579518818460723E5	9.17335502708289141E-2
4.36515832257453162E5	8.94089120029551054E-2
4.46683592168679588E5	8.63373622983154476E-2
4.57088189633031394E5	8.24237027220292440E-2
4.67735141305805335E5	7.75630466441644550E-2
4.78630092341707503E5	7.16400176713254488E-2
4.89778819387988751E5	6.45279124600465348E-2
5.01187233647299912E5	5.60878333965756948E-2
5.12861384011889498E5	4.61677986965295517E-2
5.24807460270806736E5	3.46018399110978914E-2
5.37031796391808758E5	2.12090996624656603E-2
5.49540873879715441E5	5.79294568991048830E-3
5.62341325212988075E5	-1.18598790603279891E-2
5.75439937360357590E5	-3.19800465091108510E-2
5.88843655379365138E5	-5.48163455146539302E-2
6.02559586098723621E5	-8.06362631727795609E-2
6.16595001886452465E5	-1.09726407881575594E-1
6.30957344505782913E5	-1.42392732171011538E-1
6.45654229060879725E5	-1.78960509158947234E-1
6.60693448034470521E5	-2.19774013137697333E-1
6.76082975419522558E5	-2.65195852649702024E-1
6.91830970947160218E5	-3.15605903963689283E-1
7.07945784413061041E5	-3.71399794688837659E-1
7.24435960104630272E5	-4.32986891899799797E-1
7.41310241331292286E5	-5.00787757167608305E-1
7.58577575060311382E5	-5.75231042720521124E-1
7.76247116660590741E5	-6.56749818886619252E-1
7.94328234756970808E5	-7.45777343035388895E-1
8.12830516197598385E5	-8.42742304104558571E-1
8.31763771137000063E5	-9.48063603764840934E-1
8.51138038237555961E5	-1.06214476414194148E0
8.70963589992131482E5	-1.18536808113967451E0
8.91250938170689366E5	-1.31808866973851790E0
9.12010839393768435E5	-1.46062857087037212E0
9.33254300835787198E5	-1.61327110619541547E0
9.54992586061193016E5	-1.77625567513257288E0
9.77237220996552125E5	-1.94977318609198647E0
1.00000000004175016E6	-2.13396230003708887E0
1.02329299232353765E6	-2.32890663923759966E0
1.04712854809474232E6	-2.53463307841647634E0
1.07151930528253381E6	-2.75111119152323402E0
1.09647819618922471E6	-2.97825387808590314E0
1.12201845434914249E6	-3.21591914203494822E0
1.14815362154522926E6	-3.46391294684068862E0
1.17489755498907211E6	-3.72199302727513848E0
1.20226443466818123E6	-3.98987350304765531E0
1.23026877086440534E6	-4.26723011498551763E0
1.25892541184747797E6	-4.55370589133819159E0
1.28824955174776323E6	-4.84891705005956108E0
1.31825673861238757E6	-5.15245895155210576E0
1.34896288264901854E6	-5.46391193355098803E0
1.38038426466166819E6	-5.78284688337921082E0
1.41253754468299109E6	-6.10883043031004469E0
1.44543977080765362E6	-6.44142966994154165E0
1.47910838823145907E6	-6.78021636127748195E0
1.51356124850102391E6	-7.12477056401067088E0
1.54881661897889900E6	-7.47468370715938946E0
1.58489319252917271E6	-7.82956110001500960E0
1.62181009742867133E6	-8.18902391202902180E0
1.65958690750902571E6	-8.55271065985574985E0
1.69824365253497445E6	-8.92027824755270515E0
1.73780082882441533E6	-9.29140261039637672E0
1.77827941011581681E6	-9.66577901443202947E0
1.81970085868877685E6	-1.00431220633104279E1
1.86208713674360693E6	-1.04231654617284764E1
1.90546071804598149E6	-1.08056615813729917E1
1.94984459984282310E6	-1.11903808710977004E1
1.99526231505575069E6	-1.15771111485022260E1
2.04173794475854553E6	-1.19656568053934098E1
2.08929613094525379E6	-1.23558379550165354E1
2.13796208959569878E6	-1.27474895445830416E1
2.18776162404532704E6	-1.31404604525936941E1
2.23872113866647826E6	-1.35346125868194322E1
2.29086765286833449E6	-1.39298199955759472E1
2.34422881542296579E6	-1.43259680021183811E1
2.39883291912507790E6	-1.47229523695657316E1
2.45470891579322315E6	-1.51206785017282530E1
2.51188643162044301E6	-1.55190606835021838E1
2.57039578288246284E6	-1.59180213630997036E1
2.63026799201178330E6	-1.63174904772466745E1
2.69153480404618950E6	-1.67174048195753189E1
2.75422870346038229E6	-1.71177074517323868E1
2.81838293138968465E6	-1.75183471561835225E1
2.88403150325492641E6	-1.79192779292907156E1
2.95120922679787068E6	-1.83204585129528863E1
3.01995172053674343E6	-1.87218519629062707E1
3.09029543265164008E6	-1.91234252516609682E1
3.16227766030983393E6	-1.95251489039931658E1
3.23593656944122454E6	-1.99269966628976647E1
3.31131121497442527E6	-2.03289451839332314E1
3.38844156154420251E6	-2.07309737559412266E1
3.46736850468124524E6	-2.11330640461906683E1
3.54813389249552680E6	-2.15351998680886947E1
3.63078054786472304E6	-2.19373669696875506E1
3.71535229113946963E6	-2.23395528413212263E1
3.80189396337749042E6	-2.27417465408054165E1
3.89045145011892135E6	-2.31439385347377247E1
3.98107170571542657E6	-2.35461205545363672E1
4.07380277822602821E6	-2.39482854659511624E1
4.16869383489281109E6	-2.43504271508790149E1
4.26579518821004999E6	-2.47525404004024141E1
4.36515832260056591E6	-2.51546208180563369E1
4.46683592171343680E6	-2.55566647324093488E1
4.57088189635757480E6	-2.59586691181195528E1
4.67735141308594926E6	-2.63606315246956413E1
4.78630092344562108E6	-2.67625500122600224E1
4.89778819390909792E6	-2.71644230936695008E1
5.01187233650288988E6	-2.75662496824068315E1
5.12861384014948207E6	-2.79680290457067970E1
5.24807460273936677E6	-2.83697607624280224E1
5.37031796395011707E6	-2.87714446852259131E1
5.49540873882993086E6	-2.91730809066213403E1
5.62341325216342103E6	-2.95746697285971205E1
5.75439937363789600E6	-2.99762116353869867E1
5.88843655382877174E6	-3.03777072691529160E1
6.02559586102317546E6	-3.07791574082747044E1
6.16595001890130057E6	-3.11805629480008717E1
6.30957344509545948E6	-3.15819248832332011E1
6.45654229064730600E6	-3.19832442932389505E1
6.60693448038410924E6	-3.23845223281033956E1
6.76082975423554622E6	-3.27857601967531087E1
6.91830970951286162E6	-3.31869591563971289E1
7.07945784417283441E6	-3.35881205032460439E1
7.24435960108950638E6	-3.39892455643839986E1
7.41310241335713460E6	-3.43903356906794855E1
7.58577575064835408E6	-3.47913922506319739E1
7.76247116665220194E6	-3.51924166250616466E1
7.94328234761707996E6	-3.55934102025578181E1
8.12830516202446063E6	-3.59943743756106205E1
8.31763771141960540E6	-3.63953105373570551E1
8.51138038242632078E6	-3.67962200788800109E1
8.70963589997325904E6	-3.71971043870044094E1
8.91250938176004581E6	-3.75979648425402635E1
9.12010839399207462E6	-3.79988028189279836E1
9.33254300841353235E6	-3.83996196812445323E1
9.54992586066888371E6	-3.88004167855349191E1
9.77237221002379997E6	-3.92011954784356487E1
1.00000000004771361E7	-3.96019570970609536E1
1.02329299232964011E7	-4.00027029691257408E1
1.04712854810098688E7	-4.04034344132814827E1
1.07151930528892447E7	-4.08041527396443549E1
1.09647819619576370E7	-4.12048592504965949E1
1.12201845435583358E7	-4.16055552411448115E1
1.14815362155207623E7	-4.20062420009202064E1
1.17489755499607851E7	-4.24069208143077603E1
1.20226443467535082E7	-4.28075929621927820E1
1.23026877087174258E7	-4.32082597232146881E1
1.25892541185498574E7	-4.36089223752189881E1
1.28824955175544642E7	-4.40095821967997392E1
1.31825673862024972E7	-4.44102404689256591E1
1.34896288265706343E7	-4.48108984766438656E1
1.38038426466990072E7	-4.52115575108563217E1
1.41253754469141546E7	-4.56122188701645204E1
1.44543977081627406E7	-4.60128838627785353E1
1.47910838824028068E7	-4.64135538084876664E1
1.51356124851005047E7	-4.68142300406894130E1
1.54881661898813627E7	-4.72149139084752445E1
1.58489319253862537E7	-4.76156067787706849E1
1.62181009743834403E7	-4.80163100385285624E1
1.65958690751892357E7	-4.84170250969740490E1
1.69824365254510345E7	-4.88177533879004333E1
1.73780082883477971E7	-4.92184963720146840E1
1.77827941012642299E7	-4.96192555393321122E1
1.81970085869963016E7	-5.00200324116194306E1
1.86208713675471316E7	-5.04208285448854543E1
1.90546071805734618E7	-5.08216455319187776E1
1.94984459985445246E7	-5.12224850048717073E1
1.99526231506765117E7	-5.16233486378894124E1
2.04173794477072379E7	-5.20242381497833328E1
2.08929613095771582E7	-5.24251553067475218E1
2.13796208960845036E7	-5.28261019251163422E1
2.18776162405837615E7	-5.32270798741616069E1
2.23872113867983114E7	-5.36280910789269250E1
2.29086765288199867E7	-5.40291375230964288E1
2.34422881543694750E7	-5.44302212518947304E1
2.39883291913938512E7	-5.48313443750141882E1
2.45470891580786388E7	-5.52325090695649834E1
2.51188643163542391E7	-5.56337175830428787E1
2.57039578289779280E7	-5.60349722363084624E1
2.63026799202747075E7	-5.64362754265710009E1
2.69153480406224244E7	-5.68376296303689621E1
2.75422870347680959E7	-5.72390374065379959E1
2.81838293140649387E7	-5.76405013991563475E1
2.88403150327212732E7	-5.80420243404557556E1
2.95120922681547260E7	-5.84436090536851527E1
3.01995172055475569E7	-5.88452584559122549E1
3.09029543267007289E7	-5.92469755607467263E1
3.16227766032869440E7	-5.96487634809670197E1
3.23593656946052466E7	-6.00506254310301824E1
3.31131121499417702E7	-6.04525647294426616E1
3.38844156156441301E7	-6.08545848009671619E1
3.46736850470192559E7	-6.12566891786384815E1
3.54813389251669031E7	-6.16588815055581385E1
3.63078054788638038E7	-6.20611655364351833E1
3.71535229116163146E7	-6.24635451388372953E1
3.80189396340016827E7	-6.28660242941127123E1
3.89045145014212590E7	-6.32686070979406256E1
3.98107170573917291E7	-6.36712977604633501E1
4.07380277825032699E7	-6.40741006059502904E1
4.16869383491767387E7	-6.44770200719389397E1
4.26579518823549275E7	-6.48800607077944580E1
4.36515832262660197E7	-6.52832271726244961E1
4.46683592174007948E7	-6.56865242324811582E1
4.57088189638483833E7	-6.60899567567775126E1
4.67735141311384872E7	-6.64935297138405002E1
4.78630092347416980E7	-6.68972481655174800E1
4.89778819393831277E7	-6.73011172607477270E1
5.01187233653278419E7	-6.77051422280055437E1
5.12861384018007538E7	-6.81093283665155447E1
5.24807460277066973E7	-6.85136810361360471E1
5.37031796398215011E7	-6.89182056458004144E1
5.49540873886270909E7	-6.93229076404018674E1
5.62341325219696131E7	-6.97277924860016363E1
5.75439937367221965E7	-7.01328656532360917E1
5.88843655386389386E7	-7.05381325987941388E1
6.02559586105911649E7	-7.09435987448325989E1
6.16595001893808004E7	-7.13492694561938201E1
6.30957344513309515E7	-7.17551500152878230E1
6.45654229068581742E7	-7.21612455944998477E1
6.60693448042351683E7	-7.25675612259834502E1
6.76082975427587662E7	-7.29741017687007076E1
6.91830970955412816E7	-7.33808718725729925E1
7.07945784421506108E7	-7.37878759396101636E1
7.24435960113271893E7	-7.41951180818910139E1
7.41310241340135434E7	-7.46026020762770248E1
7.58577575069360144E7	-7.50103313157496565E1
7.76247116669850357E7	-7.54183087572758204E1
7.94328234766446251E7	-7.58265368661200778E1
8.12830516207294806E7	-7.62350175565408428E1
8.31763771146922082E7	-7.66437521288291368E1
8.51138038247709083E7	-7.70527412026727099E1
8.70963590002521215E7	-7.74619846468568074E1
8.91250938181321040E7	-7.78714815053439402E1
9.12010839404647733E7	-7.82812299198108974E1
9.33254300846919804E7	-7.86912270487604371E1
9.54992586072584615E7	-7.91014689833672424E1
9.77237221008209289E7	-7.95119506602656845E1
1.00000000000000000E8	-7.99226657705783516E1


