Trace
Swept SA
A.16.09,N9010A
1032403240.32403,-37.5794830322266
1032803280.32803,-37.3704261779785
1033203320.33203,-37.2076683044434
1033603360.33603,-37.0346183776855
1034003400.34003,-36.8578948974609
1034403440.34403,-36.7576065063477
1034803480.34803,-36.8542823791504
1035203520.35204,-37.0016670227051
1035603560.35604,-37.1123046875
1036003600.36004,-37.3361206054688
1036403640.36404,-37.6790008544922
1036803680.36804,-37.8315277099609
1037203720.37204,-38.3250694274902
1037603760.37604,-38.3306083679199
1038003800.38004,-37.9686851501465
1038403840.38404,-37.6449737548828
1038803880.38804,-37.312442779541
1039203920.39204,-37.1269035339355
1039603960.39604,-36.9413604736328
1040004000.40004,-36.7999153137207
1040404040.40404,-36.7407836914063
1040804080.40804,-36.8609733581543
1041204120.41204,-36.8723945617676
1041604160.41604,-37.0638771057129
1042004200.42004,-37.2921028137207
1042404240.42404,-37.4446334838867
1042804280.42804,-37.7559089660645
1043204320.43204,-38.1289176940918
1043604360.43604,-38.202075958252
1044004400.44004,-37.8864517211914
1044404440.44404,-37.4811630249023
1044804480.44804,-37.283863067627
1045204520.45205,-37.0013084411621
1045604560.45605,-36.7599105834961
1046004600.46005,-36.6008262634277
1046404640.46405,-36.6093101501465
1046804680.46805,-36.6266098022461
1047204720.47205,-36.6174545288086
1047604760.47605,-36.8052597045898
1048004800.48005,-37.0606803894043
1048404840.48405,-37.3161010742188
1048804880.48805,-37.5215454101563
1049204920.49205,-37.9533500671387
1049604960.49605,-38.041202545166
1050005000.50005,-37.7454223632813
1050405040.50405,-37.3695297241211
1050805080.50805,-36.9995193481445
1051205120.51205,-36.8551368713379
1051605160.51605,-36.6196174621582
1052005200.52005,-36.523738861084
1052405240.52405,-36.4425582885742
1052805280.52805,-36.3951835632324
1053205320.53205,-36.3895874023438
1053605360.53605,-36.622241973877
1054005400.54005,-36.8166809082031
1054405440.54405,-36.9817199707031
1054805480.54805,-37.3253479003906
1055205520.55206,-37.7204246520996
1055605560.55606,-37.8854637145996
1056005600.56006,-37.5536880493164
1056405640.56406,-37.3365592956543
1056805680.56806,-37.016544342041
1057205720.57206,-36.7288627624512
1057605760.57606,-36.5764083862305
1058005800.58006,-36.3761863708496
1058405840.58406,-36.2788543701172
1058805880.58806,-36.3071975708008
1059205920.59206,-36.2987899780273
1059605960.59606,-36.4491310119629
1060006000.60006,-36.6024131774902
1060406040.60406,-36.9445724487305
1060806080.60806,-37.1706123352051
1061206120.61206,-37.4826393127441
1061606160.61606,-37.8887405395508
1062006200.62006,-37.7392272949219
1062406240.62406,-37.4250869750977
1062806280.62806,-36.9823379516602
1063206320.63206,-36.7145004272461
1063606360.63606,-36.4767951965332
1064006400.64006,-36.359619140625
1064406440.64406,-36.2365646362305
1064806480.64806,-36.1693649291992
1065206520.65207,-36.2256317138672
1065606560.65607,-36.2495651245117
1066006600.66007,-36.3411102294922
1066406640.66407,-36.6913566589355
1066806680.66807,-36.8505172729492
1067206720.67207,-37.2948303222656
1067606760.67607,-37.6509552001953
1068006800.68007,-37.7189826965332
1068406840.68407,-37.3262062072754
1068806880.68807,-36.9731178283691
1069206920.69207,-36.7089538574219
1069606960.69607,-36.4977073669434
1070007000.70007,-36.2916030883789
1070407040.70407,-36.2604179382324
1070807080.70807,-36.1079635620117
1071207120.71207,-36.1936302185059
1071607160.71607,-36.229320526123
1072007200.72007,-36.3061714172363
1072407240.72407,-36.6828727722168
1072807280.72807,-36.8890686035156
1073207320.73207,-37.3039855957031
1073607360.73607,-37.5601577758789
1074007400.74007,-37.7369575500488
1074407440.74407,-37.399299621582
1074807480.74807,-36.9462585449219
1075207520.75208,-36.6945915222168
1075607560.75608,-36.465705871582
1076007600.76008,-36.3470611572266
1076407640.76408,-36.207836151123
1076807680.76808,-36.1435775756836
1077207720.77208,-36.1116523742676
1077607760.77608,-36.214958190918
1078007800.78008,-36.3506011962891
1078407840.78408,-36.4568481445313
1078807880.78808,-36.8129692077637
1079207920.79208,-37.0015296936035
1079607960.79608,-37.4692916870117
1080008000.80008,-37.7722396850586
1080408040.80408,-37.4188919067383
1080808080.80808,-36.852409362793
1081208120.81208,-36.7143974304199
1081608160.81608,-36.5234680175781
1082008200.82008,-36.2120094299316
1082408240.82408,-36.1033935546875
1082808280.82808,-36.0594520568848
1083208320.83208,-36.1184005737305
1083608360.83608,-36.0568199157715
1084008400.84008,-36.2509994506836
1084408440.84408,-36.392261505127
1084808480.84808,-36.704029083252
1085208520.85209,-36.9040870666504
1085608560.85609,-37.3363838195801
1086008600.86009,-37.6246337890625
1086408640.86409,-37.2279243469238
1086808680.86809,-37.0634536743164
1087208720.87209,-36.7255363464355
1087608760.87609,-36.4346580505371
1088008800.88009,-36.2525482177734
1088408840.88409,-35.9822463989258
1088808880.88809,-36.0117988586426
1089208920.89209,-35.9707946777344
1089608960.89609,-35.9503707885742
1090009000.90009,-36.1416091918945
1090409040.90409,-36.291690826416
1090809080.90809,-36.585823059082
1091209120.91209,-36.9343376159668
1091609160.91609,-37.0947074890137
1092009200.92009,-37.3976554870605
1092409240.92409,-37.2420043945313
1092809280.92809,-36.9334869384766
1093209320.93209,-36.7102203369141
1093609360.93609,-36.413459777832
1094009400.94009,-36.2519302368164
1094409440.94409,-35.9522285461426
1094809480.94809,-35.8465538024902
1095209520.9521,-35.9003601074219
1095609560.9561,-35.8880195617676
1096009600.9601,-36.0322227478027
1096409640.9641,-36.1323280334473
1096809680.9681,-36.4323387145996
1097209720.9721,-36.6779594421387
1097609760.9761,-36.9647407531738
1098009800.9801,-37.2765083312988
1098409840.9841,-37.2678451538086
1098809880.9881,-37.057071685791
1099209920.9921,-36.5890731811523
1099609960.9961,-36.3275909423828
1100010001.0001,-36.0719871520996
1100410041.0041,-35.9369125366211
1100810081.0081,-35.9253082275391
1101210121.0121,-35.837272644043
1101610161.0161,-35.8668212890625
1102010201.0201,-35.8787384033203
1102410241.0241,-36.0317573547363
1102810281.0281,-36.1671409606934
1103210321.0321,-36.5435829162598
1103610361.0361,-36.8906288146973
1104010401.0401,-37.2435531616211
1104410441.0441,-37.2231292724609
1104810481.0481,-36.9969253540039
1105210521.05211,-36.6766471862793
1105610561.05611,-36.3365249633789
1106010601.06011,-36.1772003173828
1106410641.06411,-35.9446182250977
1106810681.06811,-35.8088531494141
1107210721.07211,-35.8347702026367
1107610761.07611,-35.8577499389648
1108010801.08011,-35.9307060241699
1108410841.08411,-35.9977798461914
1108810881.08811,-36.282398223877
1109210921.09211,-36.4376640319824
1109610961.09611,-36.8222312927246
1110011001.10011,-37.1627044677734
1110411041.10411,-37.4936218261719
1110811081.10811,-37.1939659118652
1111211121.11211,-36.7994995117188
1111611161.11611,-36.5285034179688
1112011201.12011,-36.2045936584473
1112411241.12411,-36.0725021362305
1112811281.12811,-35.9066009521484
1113211321.13211,-35.8061103820801
1113611361.13611,-35.8467292785645
1114011401.14011,-35.8895530700684
1114411441.14411,-36.0455551147461
1114811481.14811,-36.2919540405273
1115211521.15212,-36.5265960693359
1115611561.15612,-36.8082733154297
1116011601.16012,-37.1428642272949
1116411641.16412,-37.5862274169922
1116811681.16812,-37.2094039916992
1117211721.17212,-36.9354667663574
1117611761.17612,-36.708568572998
1118011801.18012,-36.3435020446777
1118411841.18412,-36.1526145935059
1118811881.18812,-35.9889183044434
1119211921.19212,-35.9685363769531
1119611961.19612,-35.9003829956055
1120012001.20012,-35.9674606323242
1120412041.20412,-36.0080757141113
1120812081.20812,-36.2750549316406
1121212121.21212,-36.4744186401367
1121612161.21612,-36.8736877441406
1122012201.22012,-37.255313873291
1122412241.22412,-37.6545829772949
1122812281.22812,-37.2601165771484
1123212321.23212,-36.9891204833984
1123612361.23612,-36.7181243896484
1124012401.24012,-36.425968170166
1124412441.24412,-36.1885566711426
1124812481.24812,-36.1304664611816
1125212521.25213,-35.990062713623
1125612561.25613,-35.999584197998
1126012601.26013,-36.041446685791
1126412641.26413,-36.0597877502441
1126812681.26813,-36.2515754699707
1127212721.27213,-36.4610023498535
1127612761.27613,-36.8144760131836
1128012801.28013,-37.117977142334
1128412841.28413,-37.6125564575195
1128812881.28813,-37.3457450866699
1129212921.29213,-36.9775123596191
1129612961.29613,-36.7209892272949
1130013001.30013,-36.4600563049316
1130413041.30413,-36.1976547241211
1130813081.30813,-36.0792999267578
1131213121.31213,-35.9624137878418
1131613161.31613,-35.9484176635742
1132013201.32013,-36.010856628418
1132413241.32413,-36.0438995361328
1132813281.32813,-36.2445068359375
1133213321.33213,-36.4451141357422
1133613361.33613,-36.7956504821777
1134013401.34013,-37.1226654052734
1134413441.34413,-37.4349822998047
1134813481.34813,-37.2475433349609
1135213521.35214,-36.9601516723633
1135613561.35614,-36.6676177978516
1136013601.36014,-36.4294662475586
1136413641.36414,-36.1332588195801
1136813681.36814,-36.0075531005859
1137213721.37214,-35.8524513244629
1137613761.37614,-35.8972511291504
1138013801.38014,-35.8950157165527
1138413841.38414,-35.8957214355469
1138813881.38814,-36.0845718383789
1139213921.39214,-36.3380928039551
1139613961.39614,-36.6504096984863
1140014001.40014,-36.9509696960449
1140414041.40414,-37.3338394165039
1140814081.40814,-37.3874588012695
1141214121.41214,-37.0515632629395
1141614161.41614,-36.7178726196289
1142014201.42014,-36.4312171936035
1142414241.42414,-36.1702842712402
1142814281.42814,-35.9630012512207
1143214321.43214,-35.8659591674805
1143614361.43614,-35.8284492492676
1144014401.44014,-35.8115119934082
1144414441.44414,-35.8504333496094
1144814481.44814,-36.079704284668
1145214521.45215,-36.2428283691406
1145614561.45615,-36.5345687866211
1146014601.46015,-36.8233680725098
1146414641.46415,-37.2650375366211
1146814681.46815,-37.4612350463867
1147214721.47215,-36.9901084899902
1147614761.47615,-36.6586227416992
1148014801.48015,-36.3624114990234
1148414841.48415,-36.1514549255371
1148814881.48815,-35.899341583252
1149214921.49215,-35.7824554443359
1149614961.49615,-35.7361259460449
1150015001.50015,-35.7721061706543
1150415041.50415,-35.7639923095703
1150815081.50815,-36.0410308837891
1151215121.51215,-36.2328186035156
1151615161.51615,-36.4069709777832
1152015201.52015,-36.8273239135742
1152415241.52415,-37.1168594360352
1152815281.52815,-37.4923782348633
1153215321.53215,-37.1770629882813
1153615361.53615,-36.8191184997559
1154015401.54015,-36.5295219421387
1154415441.54415,-36.2972526550293
1154815481.54815,-36.015739440918
1155215521.55216,-35.9282531738281
1155615561.55616,-35.7496337890625
1156015601.56016,-35.8003120422363
1156415641.56416,-35.9156684875488
1156815681.56816,-36.0692405700684
1157215721.57216,-36.1287384033203
1157615761.57616,-36.4733924865723
1158015801.58016,-36.6769409179688
1158415841.58416,-37.098030090332
1158815881.58816,-37.2986373901367
1159215921.59216,-37.2846412658691
1159615961.59616,-36.9150657653809
1160016001.60016,-36.6278915405273
1160416041.60416,-36.3583526611328
1160816081.60816,-36.1270294189453
1161216121.61216,-36.0382881164551
1161616161.61616,-35.9172058105469
1162016201.62016,-35.8799057006836
1162416241.62416,-35.8940544128418
1162816281.62816,-36.0522499084473
1163216321.63216,-36.2758522033691
1163616361.63616,-36.4421310424805
1164016401.64016,-36.7311477661133
1164416441.64416,-37.0730743408203
1164816481.64816,-37.4767379760742
1165216521.65217,-37.316707611084
1165616561.65617,-37.1052284240723
1166016601.66017,-36.853328704834
1166416641.66417,-36.4279823303223
1166816681.66817,-36.3208656311035
1167216721.67217,-36.0711708068848
1167616761.67617,-35.98095703125
1168016801.68017,-35.8789863586426
1168416841.68417,-35.9945526123047
1168816881.68817,-36.0630874633789
1169216921.69217,-36.3109436035156
1169616961.69617,-36.5029449462891
1170017001.70017,-36.8037185668945
1170417041.70417,-37.1133079528809
1170817081.70817,-37.5963478088379
1171217121.71217,-37.4061813354492
1171617161.71617,-37.1131248474121
1172017201.72017,-36.7083587646484
1172417241.72417,-36.5159873962402
1172817281.72817,-36.2435111999512
1173217321.73217,-36.1114044189453
1173617361.73617,-35.9859161376953
1174017401.74017,-35.9133415222168
1174417441.74417,-35.9436569213867
1174817481.74817,-36.0827407836914
1175217521.75218,-36.2600440979004
1175617561.75618,-36.4226493835449
1176017601.76018,-36.7204818725586
1176417641.76418,-37.0535926818848
1176817681.76818,-37.3455467224121
1177217721.77218,-37.4140777587891
1177617761.77618,-37.1805534362793
1178017801.78018,-36.9043998718262
1178417841.78418,-36.5790061950684
1178817881.78818,-36.2859497070313
1179217921.79218,-36.0869636535645
1179617961.79618,-35.9438362121582
1180018001.80018,-35.9741516113281
1180418041.80418,-35.9074554443359
1180818081.80818,-36.0759391784668
1181218121.81218,-36.0827369689941
1181618161.81618,-36.3041381835938
1182018201.82018,-36.62548828125
1182418241.82418,-36.8851051330566
1182818281.82818,-37.3740196228027
1183218321.83218,-37.5719032287598
1183618361.83618,-37.1700744628906
1184018401.84018,-36.9064178466797
1184418441.84418,-36.6045417785645
1184818481.84818,-36.2909088134766
1185218521.85219,-36.0831031799316
1185618561.85619,-35.8870582580566
1186018601.86019,-35.9173736572266
1186418641.86419,-35.8543548583984
1186818681.86819,-35.7663459777832
1187218721.87219,-36.0465393066406
1187618761.87619,-36.200325012207
1188018801.88019,-36.4540596008301
1188418841.88419,-36.6284255981445
1188818881.88819,-37.0813293457031
1189218921.89219,-37.5151252746582
1189618961.89619,-37.1706237792969
1190019001.90019,-36.7489547729492
1190419041.90419,-36.5852470397949
1190819081.90819,-36.284107208252
1191219121.91219,-36.093204498291
1191619161.91619,-35.8655586242676
1192019201.92019,-35.7871055603027
1192419241.92419,-35.8438758850098
1192819281.92819,-35.8506736755371
1193219321.93219,-36.0367965698242
1193619361.93619,-36.1553077697754
1194019401.94019,-36.4413795471191
1194419441.94419,-36.7656707763672
1194819481.94819,-36.9753112792969
1195219521.9522,-37.3701553344727
1195619561.9562,-37.3034591674805
1196019601.9602,-36.7428855895996
1196419641.9642,-36.6203346252441
1196819681.9682,-36.2603988647461
1197219721.9722,-36.0577392578125
1197619761.9762,-35.9675254821777
1198019801.9802,-35.8846626281738
1198419841.9842,-35.840015411377
1198819881.9882,-35.8967895507813
1199219921.9922,-35.9506225585938
1199619961.9962,-36.1338043212891
1200020002.0002,-36.3316879272461
1200420042.0042,-36.6442184448242
1200820082.0082,-36.950870513916
1201220122.0122,-37.3868713378906
1201620162.0162,-37.3701515197754
1202020202.0202,-37.1035537719727
1202420242.0242,-36.716423034668
1202820282.0282,-36.4880447387695
1203220322.0322,-36.2479019165039
1203620362.0362,-36.1172676086426
1204020402.0402,-35.9211959838867
1204420442.0442,-35.8290901184082
1204820482.0482,-35.9574661254883
1205220522.05221,-35.9829483032227
1205620562.05621,-36.167179107666
1206020602.06021,-36.4366607666016
1206420642.06421,-36.6238327026367
1206820682.06821,-36.9521102905273
1207220722.07221,-37.2892074584961
1207620762.07621,-37.5770606994629
1208020802.08021,-37.2167053222656
1208420842.08421,-36.8335647583008
1208820882.08821,-36.4974594116211
1209220922.09221,-36.261302947998
1209620962.09621,-36.057487487793
1210021002.10021,-36.0153579711914
1210421042.10421,-35.9261932373047
1210821082.10821,-35.9722518920898
1211221122.11221,-36.0072898864746
1211621162.11621,-36.1731491088867
1212021202.12021,-36.386775970459
1212421242.12421,-36.6415596008301
1212821282.12821,-36.7640571594238
1213221322.13221,-37.3010559082031
1213621362.13621,-37.6116943359375
1214021402.14021,-37.1815185546875
1214421442.14421,-36.9483032226563
1214821482.14821,-36.5445861816406
1215221522.15222,-36.2878532409668
1215621562.15622,-36.1722297668457
1216021602.16022,-36.1014366149902
1216421642.16422,-36.0203552246094
1216821682.16822,-35.9811630249023
1217221722.17222,-36.0184059143066
1217621762.17622,-36.1467819213867
1218021802.18022,-36.4162635803223
1218421842.18422,-36.4740867614746
1218821882.18822,-36.8758544921875
1219221922.19222,-37.2335319519043
1219621962.19622,-37.5618095397949
1220022002.20022,-37.1669082641602
1220422042.20422,-36.8594665527344
1220822082.20822,-36.6203727722168
1221222122.21222,-36.2504615783691
1221622162.21622,-36.0870666503906
1222022202.22022,-36.0272979736328
1222422242.22422,-35.9234313964844
1222822282.22822,-35.8460273742676
1223222322.23222,-35.8950271606445
1223622362.23622,-36.0704383850098
1224022402.24022,-36.2811279296875
1224422442.24422,-36.5270919799805
1224822482.24822,-36.7877540588379
1225222522.25223,-37.1160316467285
1225622562.25623,-37.3678779602051
1226022602.26023,-37.1346626281738
1226422642.26423,-36.8367729187012
1226822682.26823,-36.4830322265625
1227222722.27223,-36.2086601257324
1227622762.27623,-35.9489898681641
1228022802.28023,-35.8510055541992
1228422842.28423,-35.7471389770508
1228822882.28823,-35.7579231262207
1229222922.29223,-35.745189666748
1229622962.29623,-35.9059028625488
1230023002.30023,-36.0254592895508
1230423042.30423,-36.1626968383789
1230823082.30823,-36.5031051635742
1231223122.31223,-36.8876075744629
1231623162.31623,-37.3779449462891
1232023202.32023,-36.9775352478027
1232423242.32423,-36.6623802185059
1232823282.32823,-36.3648643493652
1233223322.33223,-36.1437797546387
1233623362.33623,-35.8139228820801
1234023402.34023,-35.7221908569336
1234423442.34423,-35.5775375366211
1234823482.34823,-35.49609375
1235223522.35224,-35.5087203979492
1235623562.35624,-35.6345252990723
1236023602.36024,-35.8338241577148
1236423642.36424,-36.1242561340332
1236823682.36824,-36.2765197753906
1237223722.37224,-36.675724029541
1237623762.37624,-37.0168647766113
1238023802.38024,-36.9442405700684
1238423842.38424,-36.6187934875488
1238823882.38824,-36.3675765991211
1239223922.39224,-35.9642295837402
1239623962.39624,-35.7901840209961
1240024002.40024,-35.5955581665039
1240424042.40424,-35.4420852661133
1240824082.40824,-35.4503021240234
1241224122.41224,-35.4585189819336
1241624162.41624,-35.5431709289551
1242024202.42024,-35.6520729064941
1242424242.42424,-35.9358901977539
1242824282.42824,-36.1822242736816
1243224322.43224,-36.434440612793
1243624362.43624,-36.9012565612793
1244024402.44024,-36.9976654052734
1244424442.44424,-36.550220489502
1244824482.44824,-36.2674026489258
1245224522.45225,-36.0360298156738
1245624562.45625,-35.7671737670898
1246024602.46025,-35.6217918395996
1246424642.46425,-35.4536209106445
1246824682.46825,-35.3538017272949
1247224722.47225,-35.3818626403809
1247624762.47625,-35.4518127441406
1248024802.48025,-35.5041275024414
1248424842.48425,-35.7328224182129
1248824882.48825,-36.0908699035645
1249224922.49225,-36.2813491821289
1249624962.49625,-36.7305297851563
1250025002.50025,-36.9886245727539
1250425042.50425,-36.6881675720215
1250825082.50825,-36.3392028808594
1251225122.51225,-35.9814224243164
1251625162.51625,-35.7809143066406
1252025202.52025,-35.5973129272461
1252425242.52425,-35.4916152954102
1252825282.52825,-35.4292755126953
1253225322.53225,-35.3963356018066
1253625362.53625,-35.4802513122559
1254025402.54025,-35.5744552612305
1254425442.54425,-35.7443580627441
1254825482.54825,-35.9965744018555
1255225522.55226,-36.3693199157715
1255625562.55626,-36.6332931518555
1256025602.56026,-37.0618934631348
1256425642.56426,-36.8055305480957
1256825682.56826,-36.4675941467285
1257225722.57226,-36.1693420410156
1257625762.57626,-35.9416427612305
1258025802.58026,-35.7653884887695
1258425842.58426,-35.5942802429199
1258825882.58826,-35.4055366516113
1259225922.59226,-35.4137535095215
1259625962.59626,-35.466064453125
1260026002.60026,-35.5837860107422
1260426042.60426,-35.8558464050293
1260826082.60826,-35.8758201599121
1261226122.61226,-36.3896713256836
1261626162.61626,-36.6330680847168
1262026202.62026,-37.0146331787109
1262426242.62426,-36.9111404418945
1262826282.62826,-36.5401268005371
1263226322.63226,-36.3396224975586
1263626362.63626,-35.9774322509766
1264026402.64026,-35.75634765625
1264426442.64426,-35.6499137878418
1264826482.64826,-35.5346603393555
1265226522.65227,-35.4929008483887
1265626562.65627,-35.4776000976563
1266026602.66027,-35.4916954040527
1266426642.66427,-35.773307800293
1266826682.66827,-35.9873046875
1267226722.67227,-36.2189445495605
1267626762.67627,-36.7063369750977
1268026802.68027,-36.9026985168457
1268426842.68427,-36.9697113037109
1268826882.68827,-36.6486740112305
1269226922.69227,-36.2541465759277
1269626962.69627,-36.1036148071289
1270027002.70027,-35.8296165466309
1270427042.70427,-35.640869140625
1270827082.70827,-35.513858795166
1271227122.71227,-35.4779777526855
1271627162.71627,-35.5008926391602
1272027202.72027,-35.5326271057129
1272427242.72427,-35.7260475158691
1272827282.72827,-35.9282875061035
1273227322.73227,-36.177562713623
1273627362.73627,-36.5003318786621
1274027402.74027,-36.9465713500977
1274427442.74427,-37.0407752990723
1274827482.74827,-36.7300300598145
1275227522.75228,-36.3744506835938
1275627562.75628,-36.1857032775879
1276027602.76028,-35.7647171020508
1276427642.76428,-35.6274185180664
1276827682.76828,-35.5371513366699
1277227722.77228,-35.4307174682617
1277627762.77628,-35.5006713867188
1278027802.78028,-35.5441627502441
1278427842.78428,-35.7023048400879
1278827882.78828,-35.8398704528809
1279227922.79228,-36.183219909668
1279627962.79628,-36.447193145752
1280028002.80028,-36.8463973999023
1280428042.80428,-37.2397193908691
1280828082.80828,-36.8157920837402
1281228122.81228,-36.4682998657227
1281628162.81628,-36.2281074523926
1282028202.82028,-35.8556251525879
1282428242.82428,-35.7286148071289
1282828282.82828,-35.5663261413574
1283228322.83228,-35.5422058105469
1283628362.83628,-35.5401268005371
1284028402.84028,-35.5315818786621
1284428442.84428,-35.7508697509766
1284828482.84828,-35.9554557800293
1285228522.85229,-36.0894889831543
1285628562.85629,-36.4873657226563
1286028602.86029,-36.8749504089355
1286428642.86429,-37.2471046447754
1286828682.86829,-36.9342956542969
1287228722.87229,-36.5928230285645
1287628762.87629,-36.2469444274902
1288028802.88029,-35.9275207519531
1288428842.88429,-35.8447494506836
1288828882.88829,-35.7729988098145
1289228922.89229,-35.6159973144531
1289628962.89629,-35.5971641540527
1290029002.90029,-35.640064239502
1290429042.90429,-35.8218688964844
1290829082.90829,-35.8610954284668
1291229122.91229,-36.1950302124023
1291629162.91629,-36.4848709106445
1292029202.92029,-36.8357124328613
1292429242.92429,-37.2673950195313
1292829282.92829,-37.1280288696289
1293229322.93229,-36.8122825622559
1293629362.93629,-36.4649314880371
1294029402.94029,-36.2366409301758
1294429442.94429,-35.9069290161133
1294829482.94829,-35.8520851135254
1295229522.9523,-35.6480445861816
1295629562.9563,-35.7526817321777
1296029602.9603,-35.7742691040039
1296429642.9643,-35.9266777038574
1296829682.9683,-36.0430717468262
1297229722.9723,-36.2476577758789
1297629762.9763,-36.5492553710938
1298029802.9803,-36.9596252441406
1298429842.9843,-37.2641639709473
1298829882.9883,-37.2291641235352
1299229922.9923,-36.8707885742188
1299629962.9963,-36.6785087585449
1300030003.0003,-36.2980880737305
1300430043.0043,-36.1557846069336
1300830083.0083,-35.9267578125
1301230123.0123,-35.8623580932617
1301630163.0163,-35.887622833252
1302030203.0203,-35.8540916442871
1302430243.0243,-35.9381484985352
1302830283.0283,-36.0280838012695
1303230323.0323,-36.3002853393555
1303630363.0363,-36.5636672973633
1304030403.0403,-36.8035316467285
1304430443.0443,-37.363826751709
1304830483.0483,-37.245044708252
1305230523.05231,-37.0410041809082
1305630563.05631,-36.7017402648926
1306030603.06031,-36.3918724060059
1306430643.06431,-36.106990814209
1306830683.06831,-35.8544464111328
1307230723.07231,-35.9142532348633
1307630763.07631,-35.812370300293
1308030803.08031,-35.8802604675293
1308430843.08431,-36.0613288879395
1308830883.08831,-36.1483268737793
1309230923.09231,-36.3117561340332
1309630963.09631,-36.5868988037109
1310031003.10031,-36.9267120361328
1310431043.10431,-37.2753486633301
1310831083.10831,-37.5225601196289
1311231123.11231,-37.0524749755859
1311631163.11631,-36.6632347106934
1312031203.12031,-36.4827156066895
1312431243.12431,-36.1640281677246
1312831283.12831,-36.0305442810059
1313231323.13231,-35.8412055969238
1313631363.13631,-35.8164901733398
1314031403.14031,-35.7770805358887
1314431443.14431,-35.9258117675781
1314831483.14832,-36.0539665222168
1315231523.15232,-36.223274230957
1315631563.15632,-36.4572601318359
1316031603.16032,-36.6919784545898
1316431643.16432,-37.175106048584
1316831683.16832,-37.3561782836914
1317231723.17232,-37.0080909729004
1317631763.17632,-36.8349227905273
1318031803.18032,-36.4324493408203
1318431843.18432,-36.1255226135254
1318831883.18832,-35.9332427978516
1319231923.19232,-35.6970100402832
