Trace
Log Plot
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,3292703338.78717
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,30
MechanicalAttenStepEnum,S2dB
Noise Floor Extension,False
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,10000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
Trace Name,Trace2
DATA,
100,-32.1621749288113
101.937348593887,-31.4928025890612
103.912230383517,-31.7200513006172
105.925372517729,-31.6286368227699
107.977516232771,-31.691001579753
110.069417125221,-31.7813367952174
112.201845430196,-31.9183180318837
114.375586304954,-32.0580859351117
116.591440117983,-32.2668333172981
118.850222743702,-32.4054498350305
121.152765862859,-32.4264636298182
123.499917268758,-32.4773988345152
125.892541179417,-32.2928203109189
128.331518555765,-32.2601873578321
130.817747426019,-32.396456983822
133.352143216332,-32.4560342805925
135.935639087853,-32.6915287651897
138.569186280313,-32.6884111738277
141.253754462275,-32.8495952616744
143.990332088163,-32.8100121305711
146.779926762207,-32.8684012242672
149.623565609443,-33.1106712682187
152.522295653902,-33.2605454788165
155.477184204117,-33.4870517129807
158.489319246111,-33.5462449125885
161.559809843987,-33.602694699824
164.689786548287,-33.5876465705168
167.880401812256,-33.6667023591007
171.132830416178,-33.5259390977368
174.448269899925,-33.6003204510988
177.827941003892,-33.5347671595702
181.27308811847,-33.419503500018
184.784979742229,-33.5297066927946
188.36490894898,-33.591772163027
192.01419386388,-33.618899678121
195.734178148766,-33.6514231025013
199.526231496888,-33.8334170100886
203.391750137229,-33.7352904740437
207.332157348596,-33.6076499176677
211.348903983665,-33.5718954824467
215.443469003188,-33.6341193728977
219.617360020544,-33.6630243192908
223.872113856834,-33.8418688101677
228.209297106745,-34.0083871345137
232.630506715363,-33.975756621745
237.137370566166,-34.0127214544102
241.73154808041,-33.955684570684
246.414730828128,-33.9270164872318
251.188643150958,-34.0576506569856
256.055042797048,-34.0127927113193
261.015721568254,-33.8641006237825
266.072505979881,-34.0734269122537
271.227257933203,-34.020832755907
276.481875401011,-34.5571384576457
281.838293126445,-34.8491269949312
287.298483335366,-35.0827086731725
292.864456462524,-35.3291818700246
298.538261891796,-35.5908672107377
304.321988710772,-35.8254784429424
310.21776647995,-36.0975964030976
316.227766016838,-36.3432240939079
322.354200195246,-36.8549607945634
328.599324760065,-37.1802770850607
334.965439157828,-37.6532788331878
341.45488738336,-37.9652111789794
348.070058842841,-38.3185875474134
354.813389233575,-38.7164767034609
361.687361440816,-38.98179623311
368.694506451958,-39.2755294331504
375.837404288444,-39.6635481542436
383.118684955729,-39.707819343871
390.541029411638,-39.9891315433666
398.107170553497,-40.363803786535
405.81989422438,-40.7266282334303
413.682040238851,-40.7717768968093
421.696503428582,-41.2905261174372
429.866234708228,-41.2004794202178
438.194242161944,-41.1915731869662
446.683592150963,-41.2529368802719
455.337410442625,-41.4257959574782
464.158883361278,-41.6335649897339
473.151258961481,-41.8548642034351
482.317848223931,-41.940450740987
491.662026274564,-41.9960026256912
501.187233627272,-41.9435576378746
510.896977450693,-42.0632981952975
520.794832859546,-41.993683393035
530.884444230988,-42.1664887087969
541.169526546464,-42.1257422026622
551.653866759558,-41.945887078214
562.341325190349,-41.9810080818612
573.235836946771,-41.9965180963167
584.341413373518,-42.0024058959039
595.66214352901,-42.2491151019489
607.202195690989,-42.3365011053769
618.96581889126,-42.4135007255588
630.957344480193,-42.5793358678938
643.181187721509,-42.8784604406435
655.641849417979,-42.8010552562952
668.343917568615,-42.6518317511007
681.292069057961,-42.7855435090697
694.491071378121,-42.7216708672185
707.945784384138,-42.7044476468076
721.661162083388,-42.6254922922054
735.642254459641,-42.6535919896762
749.894209332456,-42.7346357797118
764.4222742526,-42.8146835960312
779.231798434194,-42.7803948032801
794.328234724281,-42.6556325865426
809.717141610562,-42.6729247758715
825.404185268018,-42.5293369813321
841.395141645195,-42.484780188294
857.695898590894,-42.3681252871444
874.312458022074,-42.246912777725
891.250938133746,-42.0656161148096
908.517575651687,-41.9482350198141
926.118728128793,-41.7163874112647
944.060876285923,-41.6928896824737
962.350626398088,-41.5777597987308
980.994712726877,-41.4447390704647
1000,-41.3653198223451
1019.37348593887,-41.4197796103789
1039.12230383517,-41.5875639446696
1059.25372517729,-41.5860671922311
1079.77516232771,-41.6360667673485
1100.69417125221,-41.7214124190875
1122.01845430196,-41.7215521280321
1143.75586304954,-41.7649275333
1165.91440117983,-41.7066918645175
1188.50222743702,-41.7346351816739
1211.52765862859,-41.877065865293
1234.99917268758,-41.9600832211298
1258.92541179417,-42.0306938740661
1283.31518555765,-42.1298559209299
1308.17747426019,-42.1393042534477
1333.52143216332,-42.2292043347215
1359.35639087853,-42.2887075146514
1385.69186280313,-42.4934054667256
1412.53754462275,-42.6365834754955
1439.90332088163,-42.9019897981117
1467.79926762207,-42.9740378648594
1496.23565609443,-43.2105537610733
1525.22295653902,-43.2635136137973
1554.77184204117,-43.3396131296673
1584.89319246111,-43.3458270314539
1615.59809843987,-43.3423644629283
1646.89786548287,-43.4263245625672
1678.80401812256,-43.630369003211
1711.32830416178,-43.6129778536071
1744.48269899925,-43.8276497660457
1778.27941003892,-43.8847265245154
1812.7308811847,-43.9982347088306
1847.84979742229,-44.0281356824011
1883.6490894898,-44.1759498028399
1920.1419386388,-44.2261805445622
1957.34178148766,-44.2961178853492
1995.26231496888,-44.2172667402592
2033.91750137229,-44.5714984657887
2073.32157348595,-44.6282147404218
2113.48903983665,-44.7355452079841
2154.43469003188,-44.8745443682236
2196.17360020544,-44.7833874592404
2238.72113856834,-44.6986893343833
2282.09297106745,-44.5852538214418
2326.30506715363,-44.4739009956875
2371.37370566166,-44.697149453847
2417.3154808041,-44.6769027333544
2464.14730828128,-44.6455323847374
2511.88643150958,-44.879304806331
2560.55042797048,-45.1116950353024
2610.15721568254,-45.2889033744085
2660.72505979881,-45.4164151872626
2712.27257933203,-45.2093911947461
2764.81875401011,-45.1057589333067
2818.38293126445,-45.2185135123683
2872.98483335367,-45.3986196800424
