Trace
Log Plot
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,1470151180.84896
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,30
MechanicalAttenStepEnum,S2dB
Noise Floor Extension,False
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,10000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
Trace Name,Trace2
DATA,
100,-34.6626445660556
101.937348593887,-34.3876186917024
103.912230383517,-34.1044777749177
105.925372517729,-33.5931720767242
107.977516232771,-33.1323547295391
110.069417125221,-32.6729263162591
112.201845430196,-32.3350615909752
114.375586304954,-32.0595970026791
116.591440117983,-31.7631435651948
118.850222743702,-31.6723246013455
121.152765862859,-31.7055728491941
123.499917268758,-31.7317683819772
125.892541179417,-31.715366563775
128.331518555765,-31.527097718546
130.817747426019,-31.4394544036401
133.352143216332,-31.3462717952233
135.935639087853,-31.4946285718703
138.569186280313,-31.4922673079302
141.253754462275,-31.4185534850335
143.990332088163,-31.4531033701963
146.779926762207,-31.593771997954
149.623565609443,-31.6548613642379
152.522295653902,-31.7583072593306
155.477184204117,-31.8689915432277
158.489319246111,-31.9481961256819
161.559809843987,-32.2379097242749
164.689786548287,-32.3785708075415
167.880401812256,-32.5555686114275
171.132830416178,-32.6126994228649
174.448269899925,-32.5776927943923
177.827941003892,-32.6590359012753
181.27308811847,-32.9143558095636
184.784979742229,-32.8540927337457
188.36490894898,-32.641531847601
192.01419386388,-32.6228413839774
195.734178148766,-32.4781106220811
199.526231496888,-32.6939079525187
203.391750137229,-32.6176181509826
207.332157348596,-32.7300774157661
211.348903983665,-32.6652830735899
215.443469003188,-32.7497252772066
219.617360020544,-32.8572052793001
223.872113856834,-32.9410998583693
228.209297106745,-33.0068179142096
232.630506715363,-33.2189633946298
237.137370566166,-33.2410700446581
241.73154808041,-33.0874007686673
246.414730828128,-33.175185647326
251.188643150958,-33.3160874540493
256.055042797048,-33.3571405132976
261.015721568254,-33.3544904634498
266.072505979881,-33.4199283312975
271.227257933203,-33.4962669086042
276.481875401011,-33.8162014784289
281.838293126445,-34.1032891543462
287.298483335366,-34.4536247188174
292.864456462524,-34.792727655855
298.538261891796,-34.9248394600693
304.321988710772,-35.0164213157644
310.21776647995,-35.0515700968005
316.227766016838,-35.2753618986488
322.354200195246,-35.4505098124667
328.599324760065,-35.8417564123421
334.965439157828,-36.0911865675996
341.45488738336,-36.2712818710702
348.070058842841,-36.6430860653309
354.813389233575,-36.7541609360847
361.687361440816,-36.887979186383
368.694506451958,-37.0008697025983
375.837404288444,-37.1679339534562
383.118684955729,-37.4807692929529
390.541029411638,-37.7510917033866
398.107170553497,-38.1034837419762
405.81989422438,-38.4869468912705
413.682040238851,-38.8241746812949
421.696503428582,-39.0497614986557
429.866234708228,-39.2528370995287
438.194242161944,-39.1846389907269
446.683592150963,-39.1496799211772
455.337410442625,-39.2784504113033
464.158883361278,-39.5128274017044
473.151258961481,-39.7191750256979
482.317848223931,-39.8247521194426
491.662026274564,-39.9806884938993
501.187233627272,-40.0883005892547
510.896977450693,-40.1043374989382
520.794832859546,-40.0648419207831
530.884444230988,-40.2088822342859
541.169526546464,-40.2054032916442
551.653866759558,-40.4765053664607
562.341325190349,-40.5849393543703
573.235836946771,-40.7547773103419
584.341413373518,-41.0031097730534
595.66214352901,-41.0451008612356
607.202195690989,-40.8764941876572
618.96581889126,-40.8833534503055
630.957344480193,-40.8961055485503
643.181187721509,-40.8565390701905
655.641849417979,-41.0896733207086
668.343917568615,-41.033522777597
681.292069057961,-41.1765579806627
694.491071378121,-41.3695640039542
707.945784384138,-41.3433102298175
721.661162083388,-41.4058056534601
735.642254459641,-41.6626391566083
749.894209332456,-41.8358709994598
764.4222742526,-41.9532893881138
779.231798434194,-42.0121733129374
794.328234724281,-42.0420731234496
809.717141610562,-42.196885785446
825.404185268018,-42.1412035581574
841.395141645195,-42.1977311071004
857.695898590894,-42.2568194556554
874.312458022074,-42.2980856575957
891.250938133746,-42.3800648374012
908.517575651687,-42.3936364682044
926.118728128793,-42.5084223348598
944.060876285923,-42.7882079210473
962.350626398088,-42.7749763772081
980.994712726877,-42.7353657232843
1000,-42.7855414664131
1019.37348593887,-42.7141524220934
1039.12230383517,-42.7556790996767
1059.25372517729,-42.8320563758645
1079.77516232771,-42.6301549642082
1100.69417125221,-42.757269330043
1122.01845430196,-42.6689990045593
1143.75586304954,-42.4337044597026
1165.91440117983,-42.5155100256338
1188.50222743702,-42.516650631656
1211.52765862859,-42.7171978547013
1234.99917268758,-42.8594173706569
1258.92541179417,-42.8098418010505
1283.31518555765,-42.9073277414998
1308.17747426019,-42.9309102699076
1333.52143216332,-42.9179299580368
1359.35639087853,-42.9313923960896
1385.69186280313,-43.0179177842726
1412.53754462275,-43.0587522980041
1439.90332088163,-43.1001211647365
1467.79926762207,-42.8616938465669
1496.23565609443,-42.871436870208
1525.22295653902,-42.9940677353153
1554.77184204117,-42.9733843971498
1584.89319246111,-42.9911030562427
1615.59809843987,-42.9472402604024
1646.89786548287,-42.8559229319562
1678.80401812256,-43.0391220028995
1711.32830416178,-43.0382499390894
1744.48269899925,-43.1145295971559
1778.27941003892,-43.2617307119994
1812.7308811847,-43.2031491933713
1847.84979742229,-43.1328335130687
1883.6490894898,-42.935917881357
1920.1419386388,-42.8923905965744
1957.34178148766,-43.1167776603311
1995.26231496888,-43.2633475830363
2033.91750137229,-43.2341605751987
2073.32157348595,-43.4856021942384
2113.48903983665,-43.7920418328091
2154.43469003188,-43.8641527488995
2196.17360020544,-44.220754351282
2238.72113856834,-44.5578063038944
2282.09297106745,-44.8548768491832
2326.30506715363,-45.1731234276809
2371.37370566166,-45.4190218391198
2417.3154808041,-45.6818246019941
2464.14730828128,-45.8205897701392
2511.88643150958,-46.0232605144526
2560.55042797048,-46.3397753973783
2610.15721568254,-46.3982165606583
2660.72505979881,-46.5513719222692
2712.27257933203,-46.7547091205993
2764.81875401011,-46.9111154033637
2818.38293126445,-46.9834242754536
2872.98483335367,-47.3742144484839
