MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,1623160335.9807
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
2.68,601,100,100,9.91E+37,100
1623160335.9807,601,-30.48,-30.43,,-30.48
54.3396201307702,0,101.5469,101.5469,,-30.43
0.948405285564932,,-30.21,-30.46,,9.91E+37
14347.5133133662,,103.1177,103.1177,,1000
-30.43,,-31.51,-30.43,,-41.9
-117.84,,104.7129,104.7129,,-41.22
,,-32.39,-30.65,,9.91E+37
,,106.3327,106.3327,,10000
,,-29.89,-31,,-51.54
,,107.9775,107.9775,,-50.83
,,-28.92,-31.26,,9.91E+37
,,109.6478,109.6478,,100000
,,-31.73,-31.4,,-77.7
,,111.344,111.344,,-78.59
,,-29.85,-31.58,,9.91E+37
,,113.0663,113.0663,,1000000
,,-32.44,-31.78,,-118.25
,,114.8154,114.8154,,-117.84
,,-33.16,-31.9,,9.91E+37
,,116.5914,116.5914,,
,,-33.41,-32.14,,
,,118.395,118.395,,
,,-30.07,-32.26,,
,,120.2264,120.2264,,
,,-33.2,-32.48,,
,,122.0862,122.0862,,
,,-36.07,-32.39,,
,,123.9748,123.9748,,
,,-35.39,-32.43,,
,,125.8925,125.8925,,
,,-31.86,-32.32,,
,,127.84,127.84,,
,,-28.02,-32.39,,
,,129.8175,129.8175,,
,,-32.66,-32.55,,
,,131.8257,131.8257,,
,,-35.31,-32.62,,
,,133.8649,133.8649,,
,,-34.67,-32.62,,
,,135.9356,135.9356,,
,,-31.88,-32.51,,
,,138.0384,138.0384,,
,,-35.88,-32.54,,
,,140.1737,140.1737,,
,,-33.02,-32.39,,
,,142.3421,142.3421,,
,,-35.42,-32.36,,
,,144.544,144.544,,
,,-28.14,-32.17,,
,,146.7799,146.7799,,
,,-32.6,-32.13,,
,,149.0505,149.0505,,
,,-29.76,-32.32,,
,,151.3561,151.3561,,
,,-31.57,-32.39,,
,,153.6975,153.6975,,
,,-32.62,-32.52,,
,,156.075,156.075,,
,,-33.25,-32.55,,
,,158.4893,158.4893,,
,,-29.89,-32.48,,
,,160.941,160.941,,
,,-29.98,-32.51,,
,,163.4306,163.4306,,
,,-33.77,-32.56,,
,,165.9587,165.9587,,
,,-29.86,-32.44,,
,,168.5259,168.5259,,
,,-29.56,-32.46,,
,,171.1328,171.1328,,
,,-28.68,-32.36,,
,,173.7801,173.7801,,
,,-35.27,-32.61,,
,,176.4683,176.4683,,
,,-39.6,-32.55,,
,,179.1981,179.1981,,
,,-33.63,-32.84,,
,,181.9701,181.9701,,
,,-31.01,-32.91,,
,,184.785,184.785,,
,,-33.31,-32.95,,
,,187.6434,187.6434,,
,,-33.56,-32.98,,
,,190.5461,190.5461,,
,,-35.35,-33.11,,
,,193.4936,193.4936,,
,,-33.05,-33.18,,
,,196.4868,196.4868,,
,,-33.22,-33.01,,
,,199.5262,199.5262,,
,,-33.42,-33.08,,
,,202.6127,202.6127,,
,,-33.14,-33.16,,
