MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,1622430776.54806
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,1E-06,1E-06
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,1.2,1.2
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
1.47,601,100,100,9.91E+37,100
1622430776.54806,601,-34.45,-34.11,,-34.45
55.1781079196599,0,101.5469,101.5469,,-34.11
0.963039658218824,,-33.09,-34.66,,9.91E+37
34550.1114277872,,103.1177,103.1177,,1000
-34.11,,-33.09,-34.54,,-41.84
-111.85,,104.7129,104.7129,,-43.86
,,-34.78,-34.28,,9.91E+37
,,106.3327,106.3327,,10000
,,-32.25,-33.99,,-52.5
,,107.9775,107.9775,,-51.74
,,-35.67,-33.8,,9.91E+37
,,109.6478,109.6478,,100000
,,-36.46,-33.56,,-67.45
,,111.344,111.344,,-70.09
,,-36.17,-33.44,,9.91E+37
,,113.0663,113.0663,,1000000
,,-31.89,-33.34,,-111.28
,,114.8154,114.8154,,-111.85
,,-34.17,-33.23,,9.91E+37
,,116.5914,116.5914,,
,,-34.18,-33.21,,
,,118.395,118.395,,
,,-32.96,-33.19,,
,,120.2264,120.2264,,
,,-27.87,-33.08,,
,,122.0862,122.0862,,
,,-30.58,-33.12,,
,,123.9748,123.9748,,
,,-31.68,-33.11,,
,,125.8925,125.8925,,
,,-33.85,-32.87,,
,,127.84,127.84,,
,,-28.06,-32.92,,
,,129.8175,129.8175,,
,,-32.27,-32.6,,
,,131.8257,131.8257,,
,,-36.24,-32.37,,
,,133.8649,133.8649,,
,,-33.4,-32.18,,
,,135.9356,135.9356,,
,,-32.24,-32.31,,
,,138.0384,138.0384,,
,,-34.39,-32.43,,
,,140.1737,140.1737,,
,,-33.59,-32.43,,
,,142.3421,142.3421,,
,,-31.91,-32.56,,
,,144.544,144.544,,
,,-34.12,-32.95,,
,,146.7799,146.7799,,
,,-32.82,-33.14,,
,,149.0505,149.0505,,
,,-29.31,-33.37,,
,,151.3561,151.3561,,
,,-33.41,-33.29,,
,,153.6975,153.6975,,
,,-28.2,-33.54,,
,,156.075,156.075,,
,,-31.25,-33.71,,
,,158.4893,158.4893,,
,,-31.66,-33.8,,
,,160.941,160.941,,
,,-34.93,-33.73,,
,,163.4306,163.4306,,
,,-36.89,-33.63,,
,,165.9587,165.9587,,
,,-34.2,-33.53,,
,,168.5259,168.5259,,
,,-35.9,-33.44,,
,,171.1328,171.1328,,
,,-36.93,-33.57,,
,,173.7801,173.7801,,
