MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,1624536398.83023
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
2.68,601,100,100,9.91E+37,100
1624536398.83023,601,-32.81,-32.82,,-32.81
48.2535127920108,0,101.5469,101.5469,,-32.82
0.84218267387379,,-31.08,-32.39,,9.91E+37
13372.43364787,,103.1177,103.1177,,1000
-32.82,,-32.38,-31.92,,-40.17
-121.17,,104.7129,104.7129,,-41.67
,,-32.14,-31.96,,9.91E+37
,,106.3327,106.3327,,10000
,,-31.35,-32.28,,-48.24
,,107.9775,107.9775,,-49.87
,,-33,-32.54,,9.91E+37
,,109.6478,109.6478,,100000
,,-35.39,-32.7,,-75.56
,,111.344,111.344,,-77.48
,,-33.35,-32.89,,9.91E+37
,,113.0663,113.0663,,1000000
,,-32.22,-33.07,,-117.11
,,114.8154,114.8154,,-121.17
,,-30.36,-33.08,,9.91E+37
,,116.5914,116.5914,,
,,-29.79,-33.21,,
,,118.395,118.395,,
,,-30.7,-33.33,,
,,120.2264,120.2264,,
,,-34.43,-33.37,,
,,122.0862,122.0862,,
,,-39.64,-33.65,,
,,123.9748,123.9748,,
,,-38.47,-33.86,,
,,125.8925,125.8925,,
,,-34.29,-34.11,,
,,127.84,127.84,,
,,-30.37,-34.19,,
,,129.8175,129.8175,,
,,-33.87,-34.09,,
,,131.8257,131.8257,,
,,-35.88,-33.87,,
,,133.8649,133.8649,,
,,-35.32,-33.84,,
,,135.9356,135.9356,,
,,-30.37,-33.92,,
,,138.0384,138.0384,,
,,-34.79,-34.19,,
,,140.1737,140.1737,,
,,-34.58,-34.6,,
,,142.3421,142.3421,,
