MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,1625756055.84906
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
-8.12,601,100,100,9.91E+37,100
1625756055.84906,601,-32.11,-31.91,,-32.11
49.8572776446791,0,101.5469,101.5469,,-31.91
0.870173650980613,,-36.96,-32.28,,9.91E+37
6336.70386294942,,103.1177,103.1177,,1000
-31.91,,-32.21,-32.38,,-42.6
-136.12,,104.7129,104.7129,,-41.72
,,-32,-32.44,,9.91E+37
,,106.3327,106.3327,,10000
,,-29.3,-32.34,,-51.3
,,107.9775,107.9775,,-50.24
,,-29.59,-32.17,,9.91E+37
,,109.6478,109.6478,,100000
,,-28.78,-32.07,,-92.97
,,111.344,111.344,,-93.96
,,-31.47,-31.95,,9.91E+37
,,113.0663,113.0663,,1000000
,,-31.32,-31.87,,-135.09
,,114.8154,114.8154,,-136.12
,,-39.83,-31.83,,9.91E+37
,,116.5914,116.5914,,
,,-33.88,-31.86,,
,,118.395,118.395,,
,,-32.23,-31.94,,
,,120.2264,120.2264,,
,,-30.09,-32.1,,
,,122.0862,122.0862,,
,,-30.53,-31.99,,
,,123.9748,123.9748,,
,,-28.46,-31.92,,
,,125.8925,125.8925,,
,,-29.09,-31.82,,
,,127.84,127.84,,
,,-32.2,-31.83,,
,,129.8175,129.8175,,
,,-33.39,-31.92,,
,,131.8257,131.8257,,
,,-29.6,-32.14,,
,,133.8649,133.8649,,
,,-31.51,-32.23,,
,,135.9356,135.9356,,
,,-32.43,-32.27,,
,,138.0384,138.0384,,
,,-33.4,-32.13,,
,,140.1737,140.1737,,
,,-34.29,-31.99,,
,,142.3421,142.3421,,
,,-35.75,-31.92,,
,,144.544,144.544,,
,,-34.34,-32.01,,
,,146.7799,146.7799,,
,,-30.7,-32.08,,
,,149.0505,149.0505,,
,,-29.62,-32.18,,
,,151.3561,151.3561,,
,,-29.47,-32.2,,
,,153.6975,153.6975,,
,,-31.81,-32.31,,
,,156.075,156.075,,
,,-33.7,-32.47,,
,,158.4893,158.4893,,
,,-33.63,-32.64,,
,,160.941,160.941,,
,,-32.16,-32.77,,
,,163.4306,163.4306,,
,,-36.75,-32.76,,
,,165.9587,165.9587,,
,,-30.55,-32.8,,
,,168.5259,168.5259,,
,,-30.7,-32.88,,
,,171.1328,171.1328,,
,,-32.18,-32.88,,
,,173.7801,173.7801,,
,,-32.01,-32.92,,
,,176.4683,176.4683,,
,,-30.88,-33.07,,
,,179.1981,179.1981,,
,,-29.64,-33.22,,
,,181.9701,181.9701,,
,,-34.54,-33.38,,
,,184.785,184.785,,
,,-37.22,-33.55,,
,,187.6434,187.6434,,
,,-33.45,-33.49,,
,,190.5461,190.5461,,
,,-34.46,-33.43,,
,,193.4936,193.4936,,
,,-32.26,-33.25,,
,,196.4868,196.4868,,
,,-34.35,-33.19,,
,,199.5262,199.5262,,
,,-36.11,-33.4,,
,,202.6127,202.6127,,
,,-35.67,-33.48,,
,,205.7469,205.7469,,
,,-35.26,-33.57,,
,,208.9296,208.9296,,
,,-34.27,-33.53,,
,,212.1615,212.1615,,
,,-33.08,-33.77,,
,,215.4435,215.4435,,
,,-33.15,-33.95,,
,,218.7762,218.7762,,
,,-35.74,-33.93,,
,,222.1604,222.1604,,
,,-32.17,-33.83,,
,,225.597,225.597,,
,,-32.32,-33.78,,
,,229.0868,229.0868,,
,,-28.05,-33.73,,
,,232.6305,232.6305,,
,,-35.43,-33.72,,
,,236.2291,236.2291,,
,,-35.16,-33.61,,
,,239.8833,239.8833,,
,,-32.75,-33.38,,
,,243.594,243.594,,
,,-34.19,-33.36,,
,,247.3622,247.3622,,
,,-30.94,-33.23,,
