MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,2411126969.58979
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
1.37,601,100,100,9.91E+37,100
2411126969.58979,601,-32.5,-32.44,,-32.5
61.3875751025705,0,101.5469,101.5469,,-32.44
1.07141530535515,,-29.03,-32.4,,9.91E+37
55257.3498701353,,103.1177,103.1177,,1000
-32.44,,-31.46,-32.12,,-43.74
-106.29,,104.7129,104.7129,,-40.97
,,-29.99,-31.56,,9.91E+37
,,106.3327,106.3327,,10000
,,-33.75,-31.18,,-49.84
,,107.9775,107.9775,,-49.39
,,-34.31,-30.96,,9.91E+37
,,109.6478,109.6478,,100000
,,-32.02,-30.82,,-63.92
,,111.344,111.344,,-63.24
,,-33.96,-30.68,,9.91E+37
,,113.0663,113.0663,,1000000
,,-28.14,-30.58,,-105.09
,,114.8154,114.8154,,-106.29
,,-29.72,-30.38,,9.91E+37
,,116.5914,116.5914,,
,,-26.04,-30.39,,
,,118.395,118.395,,
,,-29.65,-30.43,,
,,120.2264,120.2264,,
,,-26.3,-30.4,,
,,122.0862,122.0862,,
,,-26.18,-30.55,,
,,123.9748,123.9748,,
,,-31.28,-30.63,,
,,125.8925,125.8925,,
,,-32.06,-30.76,,
,,127.84,127.84,,
,,-33.71,-30.63,,
,,129.8175,129.8175,,
,,-28.19,-30.39,,
,,131.8257,131.8257,,
,,-29.35,-30.43,,
,,133.8649,133.8649,,
,,-30.47,-30.23,,
,,135.9356,135.9356,,
,,-26.71,-30.36,,
,,138.0384,138.0384,,
,,-32.75,-30.49,,
,,140.1737,140.1737,,
,,-32.27,-31.01,,
