MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,2440075888.61639
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,10
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
-4.77,601,100,100,9.91E+37,100
2440075888.61639,601,-32.2,-33.05,,-32.2
52.5059750711054,0,101.5469,101.5469,,-33.05
0.916402141960853,,-35.63,-32.26,,9.91E+37
11321.2440221596,,103.1177,103.1177,,1000
-33.05,,-31.43,-31.79,,-43.75
-115.39,,104.7129,104.7129,,-40.6
,,-33.44,-31.53,,9.91E+37
,,106.3327,106.3327,,10000
,,-31.13,-31.28,,-50.29
,,107.9775,107.9775,,-50.07
,,-27.94,-31,,9.91E+37
,,109.6478,109.6478,,100000
,,-29.18,-30.8,,-81.41
,,111.344,111.344,,-80.6
,,-30.96,-30.66,,9.91E+37
,,113.0663,113.0663,,1000000
,,-27.22,-30.55,,-116.97
,,114.8154,114.8154,,-115.39
,,-27.53,-30.51,,9.91E+37
,,116.5914,116.5914,,
,,-27.99,-30.34,,
,,118.395,118.395,,
,,-31.83,-30.4,,
,,120.2264,120.2264,,
,,-31.42,-30.38,,
,,122.0862,122.0862,,
,,-30.72,-30.22,,
,,123.9748,123.9748,,
,,-28.63,-30.42,,
,,125.8925,125.8925,,
,,-27.84,-30.58,,
,,127.84,127.84,,
,,-31.03,-30.51,,
,,129.8175,129.8175,,
,,-29.74,-30.73,,
,,131.8257,131.8257,,
,,-30.99,-30.87,,
,,133.8649,133.8649,,
,,-30.11,-30.89,,
,,135.9356,135.9356,,
,,-31.57,-31.1,,
,,138.0384,138.0384,,
,,-27.6,-31.51,,
,,140.1737,140.1737,,
,,-33.18,-31.77,,
,,142.3421,142.3421,,
,,-31.58,-31.72,,
,,144.544,144.544,,
,,-32.03,-31.9,,
,,146.7799,146.7799,,
,,-36.03,-31.98,,
,,149.0505,149.0505,,
,,-37,-32.12,,
,,151.3561,151.3561,,
,,-29.56,-32.41,,
,,153.6975,153.6975,,
,,-33.13,-32.58,,
,,156.075,156.075,,
,,-32.38,-32.78,,
,,158.4893,158.4893,,
,,-31.41,-33.05,,
,,160.941,160.941,,
,,-31.95,-33.36,,
,,163.4306,163.4306,,
,,-37.04,-33.43,,
,,165.9587,165.9587,,
,,-33.91,-33.66,,
,,168.5259,168.5259,,
,,-30.77,-33.71,,
,,171.1328,171.1328,,
,,-35.5,-33.65,,
,,173.7801,173.7801,,
,,-32.47,-33.74,,
,,176.4683,176.4683,,
,,-31.88,-33.6,,
,,179.1981,179.1981,,
,,-34.62,-33.42,,
,,181.9701,181.9701,,
,,-34.89,-33.51,,
,,184.785,184.785,,
,,-34.35,-33.46,,
,,187.6434,187.6434,,
,,-37.15,-33.46,,
,,190.5461,190.5461,,
,,-37.26,-33.44,,
,,193.4936,193.4936,,
,,-33.3,-33.46,,
,,196.4868,196.4868,,
,,-32.71,-33.25,,
,,199.5262,199.5262,,
,,-34.37,-33.13,,
,,202.6127,202.6127,,
,,-30.23,-33.23,,
,,205.7469,205.7469,,
,,-34.08,-33.23,,
,,208.9296,208.9296,,
,,-32.86,-33.2,,
,,212.1615,212.1615,,
,,-32.75,-33.19,,
,,215.4435,215.4435,,
,,-31.72,-33.05,,
,,218.7762,218.7762,,
,,-31.97,-32.96,,
,,222.1604,222.1604,,
,,-32.44,-32.77,,
,,225.597,225.597,,
,,-30.79,-32.63,,
,,229.0868,229.0868,,
,,-32.55,-32.61,,
,,232.6305,232.6305,,
,,-32.09,-32.66,,
,,236.2291,236.2291,,
,,-31.2,-32.6,,
,,239.8833,239.8833,,
,,-33.01,-32.55,,
,,243.594,243.594,,
,,-35.49,-32.62,,
,,247.3622,247.3622,,
,,-31.76,-32.55,,
,,251.1886,251.1886,,
,,-31.75,-32.55,,
,,255.0743,255.0743,,
,,-31.49,-32.5,,
,,259.02,259.02,,
,,-32.75,-32.54,,
,,263.0268,263.0268,,
,,-30.06,-32.78,,
,,267.0956,267.0956,,
,,-33.84,-33.15,,
,,271.2273,271.2273,,
,,-36.7,-33.34,,
,,275.4229,275.4229,,
,,-34.59,-33.48,,
,,279.6834,279.6834,,
,,-31.32,-33.89,,
,,284.0098,284.0098,,
,,-33.29,-34.32,,
,,288.4032,288.4032,,
,,-31.75,-34.62,,
,,292.8645,292.8645,,
,,-32.59,-34.75,,
,,297.3948,297.3948,,
,,-32.64,-35.05,,
,,301.9952,301.9952,,
,,-31.77,-35.48,,
,,306.6667,306.6667,,
,,-32.69,-35.71,,
,,311.4106,311.4106,,
,,-37.37,-35.97,,
,,316.2278,316.2278,,
,,-40.85,-36.34,,
,,321.1195,321.1195,,
,,-35.3,-36.63,,
,,326.0869,326.0869,,
,,-35.64,-36.6,,
,,331.1311,331.1311,,
,,-41.56,-36.79,,
,,336.2534,336.2534,,
,,-41.15,-37.08,,
,,341.4549,341.4549,,
,,-40,-37.15,,
,,346.7369,346.7369,,
,,-38.39,-37.51,,
,,352.1005,352.1005,,
,,-38.73,-37.89,,
,,357.5472,357.5472,,
,,-41.54,-38.25,,
,,363.0781,363.0781,,
,,-36.91,-38.48,,
,,368.6945,368.6945,,
,,-38.68,-38.8,,
,,374.3978,374.3978,,
,,-38.46,-38.89,,
,,380.1894,380.1894,,
,,-40.53,-38.56,,
,,386.0705,386.0705,,
,,-35.97,-38.78,,
,,392.0427,392.0427,,
,,-38.95,-38.95,,
,,398.1072,398.1072,,
,,-38.09,-38.85,,
,,404.2655,404.2655,,
,,-34.98,-38.77,,
,,410.5191,410.5191,,
,,-39.87,-39.12,,
,,416.8694,416.8694,,
,,-41.42,-39.21,,
,,423.3179,423.3179,,
,,-40.91,-39.47,,
,,429.8662,429.8662,,
,,-37.07,-39.36,,
,,436.5158,436.5158,,
,,-39.95,-39.52,,
,,443.2683,443.2683,,
,,-39.53,-39.69,,
,,450.1252,450.1252,,
,,-33.24,-39.83,,
,,457.0882,457.0882,,
,,-40.4,-39.71,,
,,464.1589,464.1589,,
,,-39.53,-39.84,,
,,471.339,471.339,,
,,-39.35,-39.72,,
,,478.6301,478.6301,,
,,-39.22,-39.77,,
,,486.034,486.034,,
,,-48.07,-39.87,,
,,493.5525,493.5525,,
,,-40.37,-39.82,,
,,501.1872,501.1872,,
,,-44.67,-39.72,,
,,508.9401,508.9401,,
,,-39.13,-39.66,,
,,516.8129,516.8129,,
,,-40.59,-39.69,,
,,524.8075,524.8075,,
,,-42.62,-39.56,,
,,532.9257,532.9257,,
,,-41.74,-39.62,,
,,541.1695,541.1695,,
,,-37.67,-39.89,,
,,549.5409,549.5409,,
,,-38.96,-39.69,,
,,558.0417,558.0417,,
,,-36.09,-39.79,,
,,566.6741,566.6741,,
,,-39.38,-39.8,,
,,575.4399,575.4399,,
,,-37.22,-39.78,,
,,584.3414,584.3414,,
,,-38.63,-39.4,,
,,593.3806,593.3806,,
,,-39.29,-39.32,,
,,602.5596,602.5596,,
,,-39.51,-39.14,,
,,611.8806,611.8806,,
,,-37.68,-39.24,,
,,621.3458,621.3458,,
,,-36.92,-39.25,,
,,630.9573,630.9573,,
,,-40.9,-39.15,,
,,640.7176,640.7176,,
,,-39.58,-39.08,,
,,650.6289,650.6289,,
,,-35.62,-39.08,,
,,660.6934,660.6934,,
,,-42.03,-39.07,,
,,670.9137,670.9137,,
,,-39.45,-39.34,,
,,681.2921,681.2921,,
,,-38.85,-39.37,,
,,691.831,691.831,,
,,-39.28,-39.51,,
,,702.5329,702.5329,,
,,-38.5,-39.54,,
