MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,2410999491.19074
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
1.76,601,100,100,9.91E+37,100
2410999491.19074,601,-29.83,-32.3,,-29.83
57.2198893137726,0,101.5469,101.5469,,-32.3
0.99867546615205,,-33.96,-32.56,,9.91E+37
50000.7835470542,,103.1177,103.1177,,1000
-32.3,,-32.89,-32.91,,-42.07
-103.37,,104.7129,104.7129,,-40.96
,,-30.41,-33.06,,9.91E+37
,,106.3327,106.3327,,10000
,,-34.59,-33.02,,-48.32
,,107.9775,107.9775,,-49.83
,,-33.57,-32.88,,9.91E+37
,,109.6478,109.6478,,100000
,,-35.03,-32.75,,-62.25
,,111.344,111.344,,-63.54
,,-32.93,-32.62,,9.91E+37
,,113.0663,113.0663,,1000000
,,-35.05,-32.49,,-103.72
,,114.8154,114.8154,,-103.37
,,-34.03,-32.46,,9.91E+37
,,116.5914,116.5914,,
,,-37.49,-32.42,,
,,118.395,118.395,,
,,-28.76,-32.39,,
,,120.2264,120.2264,,
,,-33.22,-32.6,,
,,122.0862,122.0862,,
,,-30.22,-32.55,,
,,123.9748,123.9748,,
,,-29.28,-32.55,,
,,125.8925,125.8925,,
,,-29.5,-32.51,,
,,127.84,127.84,,
,,-29.18,-32.33,,
,,129.8175,129.8175,,
,,-34.65,-32.26,,
,,131.8257,131.8257,,
,,-30.47,-32.14,,
,,133.8649,133.8649,,
,,-31.03,-32.09,,
,,135.9356,135.9356,,
,,-33.65,-31.98,,
,,138.0384,138.0384,,
,,-32.6,-31.86,,
,,140.1737,140.1737,,
,,-32.54,-31.57,,
,,142.3421,142.3421,,
,,-34.83,-31.74,,
,,144.544,144.544,,
,,-32.78,-31.79,,
,,146.7799,146.7799,,
,,-32.9,-31.96,,
,,149.0505,149.0505,,
,,-29.48,-32.13,,
,,151.3561,151.3561,,
,,-30.38,-32.29,,
,,153.6975,153.6975,,
,,-32.1,-32.45,,
,,156.075,156.075,,
,,-32.27,-32.32,,
,,158.4893,158.4893,,
,,-31.69,-32.34,,
,,160.941,160.941,,
,,-32.63,-32.31,,
,,163.4306,163.4306,,
,,-31.27,-32.16,,
,,165.9587,165.9587,,
,,-30.68,-32.28,,
,,168.5259,168.5259,,
,,-32.73,-32.37,,
,,171.1328,171.1328,,
,,-34.25,-32.18,,
,,173.7801,173.7801,,
,,-34.27,-32.07,,
,,176.4683,176.4683,,
,,-33.17,-31.95,,
,,179.1981,179.1981,,
,,-33.2,-32.16,,
,,181.9701,181.9701,,
,,-32.9,-32.24,,
,,184.785,184.785,,
,,-31.66,-32.23,,
,,187.6434,187.6434,,
,,-30.81,-32.25,,
,,190.5461,190.5461,,
,,-30.35,-32.64,,
,,193.4936,193.4936,,
,,-30.2,-32.76,,
,,196.4868,196.4868,,
,,-35.39,-33.01,,
,,199.5262,199.5262,,
,,-34.52,-33.18,,
,,202.6127,202.6127,,
,,-30.44,-33.11,,
,,205.7469,205.7469,,
,,-30.4,-33.23,,
,,208.9296,208.9296,,
,,-30.14,-33.42,,
,,212.1615,212.1615,,
,,-34.31,-33.49,,
,,215.4435,215.4435,,
,,-32.27,-33.51,,
,,218.7762,218.7762,,
,,-31.82,-33.64,,
,,222.1604,222.1604,,
,,-32.68,-33.81,,
,,225.597,225.597,,
,,-40.67,-33.9,,
,,229.0868,229.0868,,
,,-35.45,-34.04,,
,,232.6305,232.6305,,
,,-36.9,-34.27,,
,,236.2291,236.2291,,
,,-34.64,-34.26,,
,,239.8833,239.8833,,
,,-31.14,-34.25,,
,,243.594,243.594,,
,,-36.94,-34.45,,
,,247.3622,247.3622,,
,,-38.68,-34.64,,
,,251.1886,251.1886,,
,,-34.81,-34.85,,
,,255.0743,255.0743,,
,,-33.67,-34.86,,
,,259.02,259.02,,
,,-35.78,-34.93,,
,,263.0268,263.0268,,
,,-35.61,-35.33,,
,,267.0956,267.0956,,
,,-32.8,-35.61,,
,,271.2273,271.2273,,
,,-33.69,-35.76,,
,,275.4229,275.4229,,
,,-35.38,-36.03,,
,,279.6834,279.6834,,
,,-35.23,-36.01,,
,,284.0098,284.0098,,
,,-34.27,-36.16,,
,,288.4032,288.4032,,
,,-35.13,-36.5,,
,,292.8645,292.8645,,
,,-30.88,-36.37,,
,,297.3948,297.3948,,
,,-35.9,-36.22,,
,,301.9952,301.9952,,
,,-34.56,-36.58,,
,,306.6667,306.6667,,
,,-33.71,-36.8,,
,,311.4106,311.4106,,
,,-41.09,-36.86,,
,,316.2278,316.2278,,
,,-39.17,-36.93,,
,,321.1195,321.1195,,
,,-44.14,-37.3,,
,,326.0869,326.0869,,
,,-41.71,-37.51,,
,,331.1311,331.1311,,
,,-36.37,-37.71,,
,,336.2534,336.2534,,
,,-38.16,-38.09,,
,,341.4549,341.4549,,
,,-38.81,-38.34,,
,,346.7369,346.7369,,
,,-33.95,-38.64,,
,,352.1005,352.1005,,
,,-35.28,-38.97,,
,,357.5472,357.5472,,
,,-43.17,-39.28,,
,,363.0781,363.0781,,
,,-38.63,-39.63,,
,,368.6945,368.6945,,
,,-37.13,-39.94,,
,,374.3978,374.3978,,
,,-37.31,-39.95,,
,,380.1894,380.1894,,
,,-41.37,-40.12,,
,,386.0705,386.0705,,
,,-38.47,-39.96,,
,,392.0427,392.0427,,
,,-39.88,-39.88,,
,,398.1072,398.1072,,
,,-44.08,-40.09,,
,,404.2655,404.2655,,
,,-39.88,-40.26,,
,,410.5191,410.5191,,
,,-42.22,-40.3,,
,,416.8694,416.8694,,
,,-42.22,-40.47,,
,,423.3179,423.3179,,
,,-42.15,-40.69,,
,,429.8662,429.8662,,
,,-42.63,-40.76,,
,,436.5158,436.5158,,
,,-40.76,-40.69,,
,,443.2683,443.2683,,
,,-41.36,-40.7,,
,,450.1252,450.1252,,
,,-43.14,-40.74,,
,,457.0882,457.0882,,
,,-40.36,-40.68,,
,,464.1589,464.1589,,
,,-39.81,-40.84,,
,,471.339,471.339,,
,,-41.36,-40.79,,
,,478.6301,478.6301,,
,,-42.11,-40.48,,
,,486.034,486.034,,
,,-39.7,-40.35,,
,,493.5525,493.5525,,
,,-37.82,-40.21,,
,,501.1872,501.1872,,
,,-40.24,-40.16,,
,,508.9401,508.9401,,
,,-44.89,-40.04,,
,,516.8129,516.8129,,
,,-36.96,-39.84,,
,,524.8075,524.8075,,
,,-37.47,-39.77,,
,,532.9257,532.9257,,
,,-38.09,-39.71,,
,,541.1695,541.1695,,
,,-40.14,-39.56,,
,,549.5409,549.5409,,
,,-42.13,-39.62,,
,,558.0417,558.0417,,
,,-38.75,-39.67,,
,,566.6741,566.6741,,
,,-36.75,-39.62,,
,,575.4399,575.4399,,
,,-36.95,-39.54,,
,,584.3414,584.3414,,
,,-39.06,-39.7,,
,,593.3806,593.3806,,
,,-41.08,-39.87,,
,,602.5596,602.5596,,
,,-39.37,-40.01,,
,,611.8806,611.8806,,
,,-37.97,-39.84,,
,,621.3458,621.3458,,
,,-39.28,-39.92,,
,,630.9573,630.9573,,
,,-39.8,-40.08,,
,,640.7176,640.7176,,
,,-39.85,-40.28,,
,,650.6289,650.6289,,
,,-41.7,-40.33,,
,,660.6934,660.6934,,
,,-40.99,-40.17,,
,,670.9137,670.9137,,
,,-40.15,-40.3,,
,,681.2921,681.2921,,
,,-40.31,-40.43,,
,,691.831,691.831,,
,,-43.31,-40.55,,
,,702.5329,702.5329,,
,,-41.81,-40.61,,
,,713.4004,713.4004,,
,,-43.29,-40.53,,
,,724.436,724.436,,
,,-41.16,-40.52,,
,,735.6423,735.6423,,
,,-38.82,-40.76,,
,,747.0219,747.0219,,
,,-41.13,-40.82,,
,,758.5776,758.5776,,
,,-42.69,-40.9,,
,,770.312,770.312,,
,,-41.17,-40.84,,
,,782.228,782.228,,
,,-38.44,-40.74,,
,,794.3282,794.3282,,
,,-41.74,-40.76,,
,,806.6157,806.6157,,
,,-39.77,-40.78,,
,,819.0932,819.0932,,
,,-39.73,-40.77,,
,,831.7638,831.7638,,
,,-40.4,-40.75,,
,,844.6303,844.6303,,
,,-39.26,-40.77,,
,,857.6959,857.6959,,
,,-39.17,-40.73,,
,,870.9636,870.9636,,
,,-43.42,-40.66,,
,,884.4365,884.4365,,
,,-40.7,-40.75,,
,,898.1179,898.1179,,
,,-41.78,-40.73,,
,,912.0108,912.0108,,
,,-38.32,-40.75,,
,,926.1187,926.1187,,
,,-39.47,-40.75,,
,,940.4449,940.4449,,
,,-41.34,-40.92,,
,,954.9926,954.9926,,
,,-40.79,-40.77,,
,,969.7654,969.7654,,
,,-40.05,-40.75,,
,,984.7667,984.7667,,
,,-42.89,-40.86,,
,,1000,1000,,
,,-42.07,-40.96,,
,,1015.469,1015.469,,
,,-42.59,-41.04,,
,,1031.1773,1031.1773,,
,,-39.44,-41.12,,
,,1047.1285,1047.1285,,
,,-41.01,-40.93,,
,,1063.3266,1063.3266,,
,,-40.51,-40.97,,
,,1079.7752,1079.7752,,
,,-43.19,-41.07,,
,,1096.4782,1096.4782,,
,,-41.31,-41.33,,
,,1113.4396,1113.4396,,
,,-42.34,-41.47,,
,,1130.6634,1130.6634,,
,,-38.19,-41.41,,
,,1148.1536,1148.1536,,
,,-39.23,-41.35,,
,,1165.9144,1165.9144,,
,,-42.25,-41.45,,
,,1183.9499,1183.9499,,
,,-42.84,-41.47,,
,,1202.2644,1202.2644,,
,,-41.12,-41.39,,
,,1220.8623,1220.8623,,
,,-41,-41.33,,
,,1239.7478,1239.7478,,
,,-38.98,-41.39,,
,,1258.9254,1258.9254,,
,,-41.54,-41.48,,
,,1278.3997,1278.3997,,
,,-44.11,-41.57,,
,,1298.1753,1298.1753,,
,,-44.45,-41.42,,
,,1318.2567,1318.2567,,
,,-42.57,-41.49,,
,,1338.6488,1338.6488,,
,,-40.06,-41.51,,
,,1359.3564,1359.3564,,
,,-39.42,-41.68,,
,,1380.3843,1380.3843,,
,,-42.23,-41.73,,
,,1401.7374,1401.7374,,
,,-43.44,-41.77,,
,,1423.4209,1423.4209,,
,,-40.07,-41.77,,
,,1445.4398,1445.4398,,
,,-41.25,-41.84,,
,,1467.7993,1467.7993,,
,,-40.84,-42.03,,
,,1490.5046,1490.5046,,
,,-43.02,-42.17,,
,,1513.5612,1513.5612,,
,,-42.54,-42.18,,
,,1536.9745,1536.9745,,
,,-39.94,-42.15,,
,,1560.75,1560.75,,
,,-42.9,-42.01,,
,,1584.8932,1584.8932,,
,,-42.83,-41.93,,
,,1609.4099,1609.4099,,
,,-42.09,-41.98,,
,,1634.3058,1634.3058,,
,,-40.32,-42.01,,
,,1659.5869,1659.5869,,
,,-43.08,-42.03,,
,,1685.259,1685.259,,
,,-42.99,-42.1,,
,,1711.3283,1711.3283,,
,,-42.58,-42.38,,
,,1737.8008,1737.8008,,
,,-45.37,-42.52,,
,,1764.6829,1764.6829,,
,,-42.3,-42.65,,
,,1791.9807,1791.9807,,
,,-41.73,-42.67,,
,,1819.7009,1819.7009,,
,,-43.35,-42.7,,
,,1847.8498,1847.8498,,
,,-41.31,-42.85,,
,,1876.4342,1876.4342,,
,,-40.64,-42.91,,
,,1905.4607,1905.4607,,
,,-41.36,-43.04,,
,,1934.9363,1934.9363,,
,,-40.13,-43.24,,
,,1964.8678,1964.8678,,
,,-42.65,-43.47,,
,,1995.2623,1995.2623,,
,,-44.95,-43.58,,
,,2026.127,2026.127,,
,,-46.52,-43.74,,
,,2057.4692,2057.4692,,
,,-44.54,-43.89,,
,,2089.2961,2089.2961,,
,,-43.67,-44.18,,
,,2121.6154,2121.6154,,
,,-43.52,-44.5,,
,,2154.4347,2154.4347,,
,,-43.34,-44.76,,
,,2187.7616,2187.7616,,
,,-43.36,-44.93,,
,,2221.6041,2221.6041,,
,,-44.18,-45.24,,
,,2255.9701,2255.9701,,
,,-45.95,-45.51,,
,,2290.8677,2290.8677,,
,,-46.73,-45.68,,
,,2326.3051,2326.3051,,
,,-45.48,-45.99,,
,,2362.2907,2362.2907,,
,,-45.7,-46.04,,
,,2398.8329,2398.8329,,
,,-46.75,-46.06,,
,,2435.9404,2435.9404,,
,,-45.92,-45.98,,
,,2473.622,2473.622,,
,,-52.05,-46.01,,
,,2511.8864,2511.8864,,
,,-49.64,-46.24,,
,,2550.7428,2550.7428,,
,,-47.78,-46.32,,
,,2590.2002,2590.2002,,
,,-47.32,-46.54,,
,,2630.268,2630.268,,
,,-48.37,-46.65,,
,,2670.9556,2670.9556,,
,,-46.77,-46.78,,
,,2712.2726,2712.2726,,
,,-45.27,-46.84,,
,,2754.2287,2754.2287,,
,,-47.3,-46.91,,
,,2796.8338,2796.8338,,
,,-43.74,-47.12,,
,,2840.098,2840.098,,
,,-45.44,-47.26,,
,,2884.0315,2884.0315,,
,,-44.63,-47.22,,
,,2928.6446,2928.6446,,
,,-45.29,-47.17,,
,,2973.9477,2973.9477,,
,,-49.05,-47.05,,
,,3019.9517,3019.9517,,
,,-45.21,-47.1,,
,,3066.6673,3066.6673,,
,,-48.44,-47.28,,
,,3114.1056,3114.1056,,
,,-45.86,-47.38,,
,,3162.2777,3162.2777,,
,,-47.33,-47.39,,
,,3211.1949,3211.1949,,
,,-47.35,-47.5,,
,,3260.8689,3260.8689,,
,,-48.14,-47.73,,
,,3311.3112,3311.3112,,
,,-50.35,-47.87,,
,,3362.5339,3362.5339,,
,,-49.01,-48.16,,
,,3414.5489,3414.5489,,
,,-45.75,-48.31,,
,,3467.3685,3467.3685,,
,,-44.83,-48.38,,
,,3521.0052,3521.0052,,
,,-49.31,-48.69,,
,,3575.4716,3575.4716,,
,,-50.76,-48.77,,
,,3630.7805,3630.7805,,
,,-51.93,-48.99,,
,,3686.9451,3686.9451,,
,,-49.66,-48.94,,
,,3743.9784,3743.9784,,
,,-48.49,-49.1,,
,,3801.894,3801.894,,
,,-49.42,-49.22,,
,,3860.7054,3860.7054,,
,,-50.44,-49.25,,
,,3920.4267,3920.4267,,
,,-50.54,-49.25,,
,,3981.0717,3981.0717,,
,,-50.54,-49.1,,
,,4042.6549,4042.6549,,
,,-48.76,-49.13,,
,,4105.1907,4105.1907,,
,,-46.23,-49.29,,
,,4168.6938,4168.6938,,
,,-52.49,-49.58,,
,,4233.1793,4233.1793,,
,,-50.85,-49.51,,
,,4298.6623,4298.6623,,
,,-50.3,-49.39,,
,,4365.1583,4365.1583,,
,,-47.34,-49.42,,
,,4432.6829,4432.6829,,
,,-49.44,-49.31,,
,,4501.2521,4501.2521,,
,,-50.04,-49.28,,
,,4570.8819,4570.8819,,
,,-48.1,-49.28,,
,,4641.5888,4641.5888,,
,,-48.28,-49.26,,
,,4713.3895,4713.3895,,
,,-46.75,-49.31,,
,,4786.3009,4786.3009,,
,,-49.71,-49.3,,
,,4860.3402,4860.3402,,
,,-49.51,-49.43,,
,,4935.5247,4935.5247,,
,,-51.55,-49.6,,
,,5011.8723,5011.8723,,
,,-47.61,-49.54,,
,,5089.401,5089.401,,
,,-48.04,-49.54,,
,,5168.1289,5168.1289,,
,,-52.67,-49.58,,
,,5248.0746,5248.0746,,
,,-47,-49.63,,
,,5329.257,5329.257,,
,,-47.83,-49.58,,
,,5411.6953,5411.6953,,
,,-49.45,-49.52,,
,,5495.4087,5495.4087,,
,,-49.94,-49.5,,
,,5580.4172,5580.4172,,
,,-51.69,-49.57,,
,,5666.7406,5666.7406,,
,,-50.38,-49.62,,
,,5754.3994,5754.3994,,
,,-51.62,-49.67,,
,,5843.4141,5843.4141,,
,,-50.32,-49.74,,
,,5933.8059,5933.8059,,
,,-51.05,-49.59,,
,,6025.5959,6025.5959,,
,,-50.89,-49.72,,
,,6118.8058,6118.8058,,
,,-51.14,-49.7,,
,,6213.4575,6213.4575,,
,,-48.5,-49.48,,
,,6309.5734,6309.5734,,
,,-48.4,-49.7,,
,,6407.1762,6407.1762,,
,,-48.62,-49.68,,
,,6506.2887,6506.2887,,
,,-47.66,-49.74,,
,,6606.9345,6606.9345,,
,,-49.78,-49.74,,
,,6709.1371,6709.1371,,
,,-47.84,-49.72,,
,,6812.9207,6812.9207,,
,,-50.96,-49.69,,
,,6918.3097,6918.3097,,
,,-51.04,-49.68,,
,,7025.329,7025.329,,
,,-48.25,-49.69,,
,,7134.0038,7134.0038,,
,,-50.58,-49.63,,
,,7244.3596,7244.3596,,
,,-47.6,-49.55,,
,,7356.4225,7356.4225,,
,,-47.56,-49.53,,
,,7470.219,7470.219,,
,,-51.91,-49.59,,
,,7585.7758,7585.7758,,
,,-47.44,-49.62,,
,,7703.1201,7703.1201,,
,,-50.81,-49.69,,
,,7822.2796,7822.2796,,
,,-50.06,-49.71,,
,,7943.2823,7943.2823,,
,,-51.12,-49.73,,
