MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,1623157520.27162
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
2.66,601,100,100,9.91E+37,100
1623157520.27162,601,-28.73,-31.24,,-28.73
51.8256495668029,0,101.5469,101.5469,,-31.24
0.904528221925483,,-28.26,-31.38,,9.91E+37
14238.0377659336,,103.1177,103.1177,,1000
-31.24,,-33.38,-31.15,,-40.1
-118.81,,104.7129,104.7129,,-41.06
,,-31.81,-31.08,,9.91E+37
,,106.3327,106.3327,,10000
,,-31.02,-31.09,,-49.75
,,107.9775,107.9775,,-49.08
,,-34.32,-31.07,,9.91E+37
,,109.6478,109.6478,,100000
,,-35.1,-31.11,,-79.99
,,111.344,111.344,,-77.96
,,-30.73,-31.18,,9.91E+37
,,113.0663,113.0663,,1000000
,,-30.49,-31.18,,-119.69
,,114.8154,114.8154,,-118.81
,,-28.49,-31.14,,9.91E+37
,,116.5914,116.5914,,
,,-31.08,-31.19,,
,,118.395,118.395,,
,,-29.27,-31.34,,
,,120.2264,120.2264,,
,,-28.87,-31.52,,
,,122.0862,122.0862,,
,,-32.46,-31.58,,
,,123.9748,123.9748,,
,,-31.9,-31.49,,
,,125.8925,125.8925,,
,,-30.42,-31.57,,
,,127.84,127.84,,
,,-34.69,-31.63,,
,,129.8175,129.8175,,
,,-30.82,-31.42,,
,,131.8257,131.8257,,
,,-32.86,-31.18,,
,,133.8649,133.8649,,
,,-29.89,-31.35,,
,,135.9356,135.9356,,
,,-29.51,-31.63,,
,,138.0384,138.0384,,
,,-32.2,-31.84,,
,,140.1737,140.1737,,
,,-34.49,-31.98,,
,,142.3421,142.3421,,
,,-32.82,-32.13,,
,,144.544,144.544,,
,,-29.81,-32.4,,
,,146.7799,146.7799,,
,,-31.1,-32.32,,
,,149.0505,149.0505,,
,,-33.79,-32.3,,
,,151.3561,151.3561,,
,,-32.48,-32.35,,
,,153.6975,153.6975,,
,,-29.49,-32.23,,
,,156.075,156.075,,
,,-29.41,-32.37,,
,,158.4893,158.4893,,
,,-34.62,-32.56,,
,,160.941,160.941,,
,,-36.95,-32.77,,
,,163.4306,163.4306,,
,,-33.34,-32.92,,
,,165.9587,165.9587,,
,,-34.45,-32.89,,
,,168.5259,168.5259,,
,,-32.66,-32.67,,
,,171.1328,171.1328,,
,,-35.02,-32.59,,
,,173.7801,173.7801,,
,,-30.69,-32.69,,
,,176.4683,176.4683,,
,,-31.36,-32.83,,
,,179.1981,179.1981,,
,,-31.57,-32.85,,
,,181.9701,181.9701,,
,,-31.91,-33.05,,
,,184.785,184.785,,
,,-34.18,-33.4,,
,,187.6434,187.6434,,
,,-37.03,-33.6,,
,,190.5461,190.5461,,
,,-34.89,-33.53,,
,,193.4936,193.4936,,
,,-32.91,-33.47,,
