MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,1622986478.25591
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
2.58,601,100,100,9.91E+37,100
1622986478.25591,601,-33.39,-32.06,,-33.39
44.8784242658384,0,101.5469,101.5469,,-32.06
0.7832762665458,,-29.54,-32.53,,9.91E+37
7518.31245885555,,103.1177,103.1177,,1000
-32.06,,-33.31,-32.25,,-43.97
-136.08,,104.7129,104.7129,,-43.38
,,-31.53,-32.39,,9.91E+37
,,106.3327,106.3327,,10000
,,-32.44,-32.52,,-49.91
,,107.9775,107.9775,,-50.62
,,-34.32,-32.56,,9.91E+37
,,109.6478,109.6478,,100000
,,-33.64,-32.7,,-90.28
,,111.344,111.344,,-92
,,-31.6,-32.78,,9.91E+37
,,113.0663,113.0663,,1000000
,,-34.91,-32.84,,-133.93
,,114.8154,114.8154,,-136.08
,,-30.42,-33.04,,9.91E+37
,,116.5914,116.5914,,
,,-33.51,-33.03,,
,,118.395,118.395,,
,,-33.73,-32.99,,
,,120.2264,120.2264,,
,,-29.41,-33.05,,
,,122.0862,122.0862,,
,,-36.85,-33.2,,
,,123.9748,123.9748,,
,,-32.76,-33.18,,
,,125.8925,125.8925,,
,,-31.28,-33.19,,
,,127.84,127.84,,
,,-37.62,-33.05,,
,,129.8175,129.8175,,
,,-35.24,-32.98,,
,,131.8257,131.8257,,
,,-30.74,-33.06,,
,,133.8649,133.8649,,
,,-32.98,-33.1,,
,,135.9356,135.9356,,
,,-37.24,-33.21,,
,,138.0384,138.0384,,
,,-31.12,-33.49,,
,,140.1737,140.1737,,
,,-31.14,-33.51,,
,,142.3421,142.3421,,
,,-34.83,-33.44,,
,,144.544,144.544,,
,,-32.99,-33.75,,
,,146.7799,146.7799,,
,,-32.95,-33.62,,
,,149.0505,149.0505,,
,,-31.68,-33.58,,
,,151.3561,151.3561,,
,,-29.14,-33.79,,
,,153.6975,153.6975,,
,,-32.86,-33.73,,
,,156.075,156.075,,
,,-35.47,-33.86,,
,,158.4893,158.4893,,
,,-32.51,-34.11,,
,,160.941,160.941,,
,,-37.34,-34.26,,
,,163.4306,163.4306,,
,,-36.84,-34.1,,
,,165.9587,165.9587,,
,,-33.96,-34.23,,
,,168.5259,168.5259,,
,,-32.27,-34.35,,
,,171.1328,171.1328,,
,,-36.55,-34.41,,
,,173.7801,173.7801,,
,,-33.83,-34.58,,
,,176.4683,176.4683,,
,,-31.69,-34.8,,
,,179.1981,179.1981,,
,,-36.16,-34.92,,
,,181.9701,181.9701,,
,,-36.31,-35.25,,
,,184.785,184.785,,
,,-38.14,-35.45,,
,,187.6434,187.6434,,
,,-36.6,-35.35,,
,,190.5461,190.5461,,
,,-36.39,-35.37,,
,,193.4936,193.4936,,
,,-33.45,-35.21,,
,,196.4868,196.4868,,
,,-34.16,-35.27,,
,,199.5262,199.5262,,
,,-34.02,-35.29,,
,,202.6127,202.6127,,
,,-36.24,-35.48,,
,,205.7469,205.7469,,
,,-36.85,-35.39,,
,,208.9296,208.9296,,
,,-37.85,-35.37,,
,,212.1615,212.1615,,
,,-34.54,-35.66,,
,,215.4435,215.4435,,
,,-36.63,-35.53,,
,,218.7762,218.7762,,
,,-37.53,-35.51,,
,,222.1604,222.1604,,
,,-33.2,-35.46,,
,,225.597,225.597,,
,,-32.89,-35.53,,
,,229.0868,229.0868,,
,,-33.85,-35.36,,
,,232.6305,232.6305,,
,,-38.01,-35.49,,
,,236.2291,236.2291,,
,,-34.57,-35.66,,
,,239.8833,239.8833,,
,,-36.68,-35.73,,
,,243.594,243.594,,
,,-34.34,-35.57,,
,,247.3622,247.3622,,
,,-33.46,-35.6,,
,,251.1886,251.1886,,
,,-38.23,-35.48,,
,,255.0743,255.0743,,
,,-33.36,-35.4,,
,,259.02,259.02,,
,,-35.84,-35.25,,
,,263.0268,263.0268,,
,,-36.89,-35.24,,
,,267.0956,267.0956,,
,,-38.11,-35.58,,
,,271.2273,271.2273,,
,,-32.68,-36.04,,
,,275.4229,275.4229,,
,,-36.27,-36.19,,
,,279.6834,279.6834,,
,,-38.25,-36.44,,
,,284.0098,284.0098,,
,,-35.45,-37.06,,
,,288.4032,288.4032,,
,,-32.6,-37.25,,
,,292.8645,292.8645,,
,,-37.66,-37.45,,
,,297.3948,297.3948,,
,,-34.91,-37.72,,
,,301.9952,301.9952,,
,,-32.91,-37.89,,
,,306.6667,306.6667,,
,,-32.99,-38.22,,
,,311.4106,311.4106,,
,,-37.31,-38.27,,
,,316.2278,316.2278,,
,,-41.03,-38.34,,
,,321.1195,321.1195,,
,,-43.58,-38.33,,
,,326.0869,326.0869,,
,,-37.14,-38.76,,
,,331.1311,331.1311,,
,,-43.91,-38.89,,
,,336.2534,336.2534,,
,,-48.74,-38.84,,
,,341.4549,341.4549,,
,,-41.13,-39.03,,
,,346.7369,346.7369,,
,,-39.01,-39.4,,
,,352.1005,352.1005,,
,,-39.58,-39.51,,
,,357.5472,357.5472,,
,,-42.16,-39.68,,
,,363.0781,363.0781,,
,,-40.83,-39.93,,
,,368.6945,368.6945,,
,,-36.98,-40.25,,
,,374.3978,374.3978,,
,,-38.52,-40.26,,
,,380.1894,380.1894,,
,,-37.87,-40.17,,
,,386.0705,386.0705,,
,,-42.65,-40.07,,
,,392.0427,392.0427,,
,,-39.35,-40.34,,
,,398.1072,398.1072,,
,,-37.02,-40.21,,
,,404.2655,404.2655,,
,,-39.92,-39.93,,
,,410.5191,410.5191,,
,,-41,-39.99,,
,,416.8694,416.8694,,
,,-40.23,-40.01,,
,,423.3179,423.3179,,
,,-38.71,-40.13,,
,,429.8662,429.8662,,
,,-38.69,-40.06,,
,,436.5158,436.5158,,
,,-40.36,-40.02,,
,,443.2683,443.2683,,
,,-37.53,-40.19,,
,,450.1252,450.1252,,
,,-38.97,-40.38,,
,,457.0882,457.0882,,
,,-41.24,-40.74,,
,,464.1589,464.1589,,
,,-43.4,-40.75,,
,,471.339,471.339,,
,,-40.86,-40.81,,
,,478.6301,478.6301,,
,,-42.43,-41.08,,
,,486.034,486.034,,
,,-42.47,-41.23,,
,,493.5525,493.5525,,
,,-39.45,-41.37,,
,,501.1872,501.1872,,
,,-42.44,-41.51,,
,,508.9401,508.9401,,
,,-40.39,-41.61,,
,,516.8129,516.8129,,
,,-40.07,-41.83,,
,,524.8075,524.8075,,
,,-40.74,-41.85,,
,,532.9257,532.9257,,
,,-43.03,-42.06,,
,,541.1695,541.1695,,
,,-46.04,-42.21,,
,,549.5409,549.5409,,
,,-43.03,-42.29,,
,,558.0417,558.0417,,
,,-40.56,-42.23,,
,,566.6741,566.6741,,
,,-43.39,-42.4,,
,,575.4399,575.4399,,
,,-43.23,-42.56,,
,,584.3414,584.3414,,
,,-44.33,-42.61,,
,,593.3806,593.3806,,
,,-43.36,-42.79,,
,,602.5596,602.5596,,
,,-40.95,-42.81,,
,,611.8806,611.8806,,
,,-43.9,-42.79,,
,,621.3458,621.3458,,
,,-40.66,-42.77,,
,,630.9573,630.9573,,
,,-42.46,-42.8,,
,,640.7176,640.7176,,
,,-42.3,-42.79,,
,,650.6289,650.6289,,
,,-43.14,-42.64,,
,,660.6934,660.6934,,
,,-42.02,-42.76,,
,,670.9137,670.9137,,
,,-44.76,-42.82,,
,,681.2921,681.2921,,
,,-46.09,-42.85,,
,,691.831,691.831,,
,,-43.71,-42.85,,
,,702.5329,702.5329,,
,,-43.47,-42.76,,
,,713.4004,713.4004,,
,,-43.04,-42.66,,
,,724.436,724.436,,
,,-39.91,-42.71,,
,,735.6423,735.6423,,
,,-39.69,-42.62,,
,,747.0219,747.0219,,
,,-41.32,-42.69,,
,,758.5776,758.5776,,
,,-42.78,-42.75,,
,,770.312,770.312,,
,,-42.54,-42.72,,
,,782.228,782.228,,
,,-45.95,-42.81,,
,,794.3282,794.3282,,
,,-41.85,-42.86,,
,,806.6157,806.6157,,
,,-44,-42.78,,
,,819.0932,819.0932,,
,,-43.41,-42.68,,
,,831.7638,831.7638,,
,,-42.23,-42.71,,
,,844.6303,844.6303,,
,,-40.96,-42.73,,
,,857.6959,857.6959,,
,,-42.25,-42.71,,
,,870.9636,870.9636,,
,,-41.8,-42.82,,
,,884.4365,884.4365,,
,,-42.23,-43,,
,,898.1179,898.1179,,
,,-43.75,-43.1,,
,,912.0108,912.0108,,
,,-41.6,-43.22,,
,,926.1187,926.1187,,
,,-45.18,-43.43,,
,,940.4449,940.4449,,
,,-43.22,-43.36,,
,,954.9926,954.9926,,
,,-43.06,-43.45,,
,,969.7654,969.7654,,
,,-43.71,-43.36,,
,,984.7667,984.7667,,
,,-44.32,-43.36,,
,,1000,1000,,
,,-43.97,-43.38,,
,,1015.469,1015.469,,
,,-42.59,-43.61,,
,,1031.1773,1031.1773,,
,,-42.56,-43.77,,
,,1047.1285,1047.1285,,
,,-43.77,-43.87,,
,,1063.3266,1063.3266,,
,,-43.51,-43.87,,
,,1079.7752,1079.7752,,
,,-45.68,-43.93,,
,,1096.4782,1096.4782,,
,,-47.34,-44.01,,
,,1113.4396,1113.4396,,
,,-44.35,-43.94,,
,,1130.6634,1130.6634,,
,,-43.92,-43.84,,
,,1148.1536,1148.1536,,
,,-41.84,-43.78,,
,,1165.9144,1165.9144,,
,,-43.39,-43.8,,
,,1183.9499,1183.9499,,
,,-42.65,-43.77,,
,,1202.2644,1202.2644,,
,,-46.43,-43.76,,
,,1220.8623,1220.8623,,
,,-45.91,-43.76,,
,,1239.7478,1239.7478,,
,,-43.98,-43.72,,
,,1258.9254,1258.9254,,
,,-42.28,-43.75,,
,,1278.3997,1278.3997,,
,,-45.08,-43.64,,
,,1298.1753,1298.1753,,
,,-43.47,-43.64,,
,,1318.2567,1318.2567,,
,,-43.49,-43.4,,
,,1338.6488,1338.6488,,
,,-41.13,-43.31,,
,,1359.3564,1359.3564,,
,,-41.6,-43.35,,
,,1380.3843,1380.3843,,
,,-44.25,-43.43,,
,,1401.7374,1401.7374,,
,,-43.64,-43.39,,
,,1423.4209,1423.4209,,
,,-43.61,-43.43,,
,,1445.4398,1445.4398,,
,,-42.57,-43.32,,
,,1467.7993,1467.7993,,
,,-41.67,-43.31,,
,,1490.5046,1490.5046,,
,,-44.51,-43.25,,
,,1513.5612,1513.5612,,
,,-41.01,-43.26,,
,,1536.9745,1536.9745,,
,,-45.53,-43.27,,
,,1560.75,1560.75,,
,,-41.81,-43.26,,
,,1584.8932,1584.8932,,
,,-42.4,-43.13,,
,,1609.4099,1609.4099,,
,,-44.77,-43.1,,
,,1634.3058,1634.3058,,
,,-43.76,-43.36,,
,,1659.5869,1659.5869,,
,,-42.4,-43.58,,
,,1685.259,1685.259,,
,,-43.61,-43.72,,
,,1711.3283,1711.3283,,
,,-43.96,-43.99,,
,,1737.8008,1737.8008,,
,,-45.53,-44.3,,
,,1764.6829,1764.6829,,
,,-42.77,-44.63,,
,,1791.9807,1791.9807,,
,,-42.51,-45.01,,
,,1819.7009,1819.7009,,
,,-45.16,-45.4,,
,,1847.8498,1847.8498,,
,,-43.38,-45.74,,
,,1876.4342,1876.4342,,
,,-40.33,-46.02,,
,,1905.4607,1905.4607,,
,,-40.43,-46.2,,
,,1934.9363,1934.9363,,
,,-47.75,-46.35,,
,,1964.8678,1964.8678,,
,,-49.33,-46.45,,
,,1995.2623,1995.2623,,
,,-46.73,-46.57,,
,,2026.127,2026.127,,
,,-49.81,-46.62,,
,,2057.4692,2057.4692,,
,,-49.84,-46.8,,
,,2089.2961,2089.2961,,
,,-49.09,-46.97,,
,,2121.6154,2121.6154,,
,,-53.32,-47.2,,
,,2154.4347,2154.4347,,
,,-50.07,-47.44,,
,,2187.7616,2187.7616,,
,,-53.32,-47.52,,
,,2221.6041,2221.6041,,
,,-48.19,-47.81,,
,,2255.9701,2255.9701,,
,,-46.43,-48.23,,
,,2290.8677,2290.8677,,
,,-48.28,-48.39,,
,,2326.3051,2326.3051,,
,,-46.06,-48.32,,
,,2362.2907,2362.2907,,
,,-45.26,-48.16,,
,,2398.8329,2398.8329,,
,,-44.71,-48.05,,
,,2435.9404,2435.9404,,
,,-48.13,-47.85,,
,,2473.622,2473.622,,
,,-49.37,-47.84,,
,,2511.8864,2511.8864,,
,,-48.2,-47.86,,
,,2550.7428,2550.7428,,
,,-48.03,-47.56,,
,,2590.2002,2590.2002,,
,,-46.91,-47.4,,
