MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,1656424251.01995
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
4.33,601,100,100,9.91E+37,100
1656424251.01995,601,-35.91,-32.85,,-35.91
34.5747148692444,0,101.5469,101.5469,,-32.85
0.603442612406555,,-31.61,-32.58,,9.91E+37
585.967011728839,,103.1177,103.1177,,1000
-32.85,,-32.51,-32.74,,-42.77
-130.9,,104.7129,104.7129,,-46.07
,,-33.22,-32.6,,9.91E+37
,,106.3327,106.3327,,10000
,,-32.91,-32.57,,-89.11
,,107.9775,107.9775,,-90.78
,,-28.9,-32.61,,9.91E+37
,,109.6478,109.6478,,100000
,,-31.74,-32.7,,-101.18
,,111.344,111.344,,-111.52
,,-33.11,-32.74,,9.91E+37
,,113.0663,113.0663,,1000000
,,-30.36,-32.79,,-129.23
,,114.8154,114.8154,,-130.9
,,-32.59,-32.92,,9.91E+37
,,116.5914,116.5914,,
,,-33.43,-33.03,,
,,118.395,118.395,,
,,-33.66,-33,,
,,120.2264,120.2264,,
,,-34.4,-32.97,,
,,122.0862,122.0862,,
,,-30.25,-33.38,,
,,123.9748,123.9748,,
,,-34.35,-33.32,,
,,125.8925,125.8925,,
,,-34.5,-33.33,,
,,127.84,127.84,,
,,-35.68,-33.37,,
,,129.8175,129.8175,,
,,-33.51,-33.43,,
,,131.8257,131.8257,,
,,-31.54,-33.35,,
,,133.8649,133.8649,,
,,-32.96,-33.33,,
,,135.9356,135.9356,,
,,-35.71,-33.5,,
,,138.0384,138.0384,,
,,-34.82,-33.44,,
,,140.1737,140.1737,,
,,-31.27,-33.52,,
,,142.3421,142.3421,,
