MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,1594078633.24871
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,20
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
-1.14,601,100,100,9.91E+37,100
1594078633.24871,601,-28.67,-31.6,,-28.67
45.2189152915214,0,101.5469,101.5469,,-31.6
0.789218956017461,,-33,-31.51,,9.91E+37
5706.3327847098,,103.1177,103.1177,,1000
-31.6,,-33.7,-31.65,,-38.54
-135,,104.7129,104.7129,,-41.54
,,-34.71,-31.73,,9.91E+37
,,106.3327,106.3327,,10000
,,-29.83,-31.73,,-51.25
,,107.9775,107.9775,,-50.91
,,-29.84,-31.72,,9.91E+37
,,109.6478,109.6478,,100000
,,-31.24,-31.71,,-92.58
,,111.344,111.344,,-88.61
,,-31.04,-31.73,,9.91E+37
,,113.0663,113.0663,,1000000
,,-32.85,-31.72,,-136.34
,,114.8154,114.8154,,-135
,,-34.41,-31.98,,9.91E+37
,,116.5914,116.5914,,
,,-29.02,-32.1,,
,,118.395,118.395,,
,,-32.52,-32.38,,
,,120.2264,120.2264,,
,,-33.16,-32.58,,
,,122.0862,122.0862,,
,,-31.12,-32.51,,
,,123.9748,123.9748,,
,,-30.49,-32.57,,
,,125.8925,125.8925,,
,,-31.19,-32.44,,
,,127.84,127.84,,
,,-30.24,-32.59,,
,,129.8175,129.8175,,
,,-34.25,-32.83,,
,,131.8257,131.8257,,
,,-32.45,-32.91,,
,,133.8649,133.8649,,
,,-30.63,-33.01,,
,,135.9356,135.9356,,
,,-39.25,-33.21,,
,,138.0384,138.0384,,
,,-33.77,-33.15,,
,,140.1737,140.1737,,
,,-37.31,-33.4,,
,,142.3421,142.3421,,
,,-33.21,-33.56,,
,,144.544,144.544,,
,,-31.56,-33.54,,
,,146.7799,146.7799,,
,,-35,-33.58,,
,,149.0505,149.0505,,
,,-31.81,-33.74,,
,,151.3561,151.3561,,
,,-33.11,-34,,
,,153.6975,153.6975,,
,,-35.48,-34.43,,
,,156.075,156.075,,
,,-33.15,-34.54,,
,,158.4893,158.4893,,
,,-33.34,-34.73,,
,,160.941,160.941,,
,,-37.29,-34.83,,
,,163.4306,163.4306,,
,,-33.12,-34.7,,
,,165.9587,165.9587,,
,,-34.84,-34.76,,
,,168.5259,168.5259,,
,,-36.06,-34.58,,
,,171.1328,171.1328,,
,,-32.76,-34.52,,
,,173.7801,173.7801,,
,,-32.03,-34.52,,
,,176.4683,176.4683,,
,,-34.13,-34.39,,
,,179.1981,179.1981,,
,,-37.13,-34.39,,
,,181.9701,181.9701,,
,,-40.26,-34.39,,
,,184.785,184.785,,
,,-36.68,-34.27,,
,,187.6434,187.6434,,
,,-36.78,-34.24,,
,,190.5461,190.5461,,
,,-32.93,-34.23,,
,,193.4936,193.4936,,
,,-36.46,-34.01,,
,,196.4868,196.4868,,
,,-35.17,-34.07,,
,,199.5262,199.5262,,
,,-32.94,-34.14,,
,,202.6127,202.6127,,
,,-31.94,-34.15,,
,,205.7469,205.7469,,
,,-31.52,-34.15,,
,,208.9296,208.9296,,
,,-31.98,-34.16,,
,,212.1615,212.1615,,
,,-31.93,-34,,
,,215.4435,215.4435,,
,,-33.08,-33.78,,
,,218.7762,218.7762,,
,,-32.66,-33.48,,
,,222.1604,222.1604,,
,,-32.42,-33.41,,
,,225.597,225.597,,
,,-33.23,-33.31,,
,,229.0868,229.0868,,
,,-32.25,-33.37,,
,,232.6305,232.6305,,
,,-34.51,-33.21,,
,,236.2291,236.2291,,
,,-36.48,-33.31,,
,,239.8833,239.8833,,
,,-36.31,-33.37,,
,,243.594,243.594,,
,,-32.71,-33.51,,
,,247.3622,247.3622,,
,,-32.24,-33.56,,
,,251.1886,251.1886,,
,,-30.31,-33.59,,
,,255.0743,255.0743,,
,,-32.17,-33.62,,
,,259.02,259.02,,
,,-33.25,-33.82,,
,,263.0268,263.0268,,
,,-35.09,-33.91,,
,,267.0956,267.0956,,
,,-34.56,-34.04,,
,,271.2273,271.2273,,
,,-34.2,-34.16,,
,,275.4229,275.4229,,
,,-32.96,-34.34,,
,,279.6834,279.6834,,
,,-37.4,-34.36,,
,,284.0098,284.0098,,
,,-34.42,-34.35,,
,,288.4032,288.4032,,
,,-34.96,-34.38,,
,,292.8645,292.8645,,
,,-32.86,-34.63,,
,,297.3948,297.3948,,
,,-32.57,-35.11,,
,,301.9952,301.9952,,
,,-32.53,-35.39,,
,,306.6667,306.6667,,
,,-37.77,-35.56,,
,,311.4106,311.4106,,
,,-34.79,-35.78,,
