MeasResult
PNOISE:LPL
A.16.09,N9010A
544 B25 B40 EXM FS1 MPB P44 RTL ,01
AllowZeroAtten,False
AM Rejection,True
Automatic Trigger Time,0.1
Automatic Trigger Time State,False
Average Mode,Repeat
Average Number,10
Average State,False
Cancellation,False
Carrier Frequency,2437737551.34104
Electrical Atten,0
Electrical Atten State,False
External Array Trigger Delay,1E-06,1E-06,0,0
External Array Trigger Delay State,False,False,False,False
External Array Trigger Level,1.2,1.2,0,0
External Array Trigger Slope,Positive,Positive,Positive,Positive
ExternalGainValueSelection,Preamp
ExtGainPreampDb,0
Input Port,RF
Internal Preamp,False
Internal Preamp Band,Low
Line Trigger Delay,1E-06
Line Trigger Delay State,False
Line Trigger Slope,Positive
Meas Type,PhaseNoise
Mechanical Atten,10
MechanicalAttenStepEnum,S2dB
Overdrive(Mech Atten),False
Periodic Timer Period,0.02
Periodic Timer Sync Source,None
Periodic Timer Trigger Delay,1E-06
Periodic Timer Trigger Delay State,False
Preselector Adjust,0
Reference Trace,3
RFBurst Trigger Delay,1E-06
RFBurst Trigger Delay State,False
RFBurst Trigger Level Abs,-20
RFBurst Trigger Level Rel,-6
RFBurst Trigger Level Type,Absolute
RFBurst Trigger Slope,Positive
Smoothing,4
Start Offset,100
Stop Offset,1000000
Threshold,0.01
Trace Type,Raw,Smoothed,Blank,Raw,Raw,Raw
Trigger Holdoff,0.1
Trigger Holdoff State,False
Trigger Source,Free
MeasResult1,MeasResult2,MeasResult3,MeasResult4,MeasResult5,MeasResult6
-1.96,601,100,100,9.91E+37,100
2437737551.34104,601,-31.33,-27.26,,-31.33
49.5792382218266,0,101.5469,101.5469,,-27.26
0.865320947601493,,-27.06,-27.37,,9.91E+37
11829.5813963315,,103.1177,103.1177,,1000
-27.26,,-25.51,-27.56,,-41.37
-107.65,,104.7129,104.7129,,-42.04
,,-26.35,-28.11,,9.91E+37
,,106.3327,106.3327,,10000
,,-28.42,-28.56,,-50.91
,,107.9775,107.9775,,-51.06
,,-28.85,-28.87,,9.91E+37
,,109.6478,109.6478,,100000
,,-28.31,-29.15,,-83.85
,,111.344,111.344,,-81.79
,,-27.3,-29.39,,9.91E+37
,,113.0663,113.0663,,1000000
,,-33.87,-29.63,,-108.33
,,114.8154,114.8154,,-107.65
,,-28.59,-29.92,,9.91E+37
,,116.5914,116.5914,,
,,-27.87,-30.12,,
,,118.395,118.395,,
,,-33.4,-30.28,,
,,120.2264,120.2264,,
,,-33.05,-30.36,,
,,122.0862,122.0862,,
,,-35.04,-30.56,,
,,123.9748,123.9748,,
,,-30.48,-30.77,,
,,125.8925,125.8925,,
,,-29.26,-31.07,,
,,127.84,127.84,,
,,-32.1,-31.36,,
,,129.8175,129.8175,,
,,-29.49,-31.55,,
,,131.8257,131.8257,,
,,-31.62,-31.82,,
,,133.8649,133.8649,,
,,-31.92,-32.07,,
,,135.9356,135.9356,,
,,-33.96,-32.06,,
,,138.0384,138.0384,,
,,-31.51,-32.38,,
,,140.1737,140.1737,,
,,-31.25,-32.81,,
,,142.3421,142.3421,,
,,-32.97,-32.7,,
,,144.544,144.544,,
,,-31.69,-32.62,,
,,146.7799,146.7799,,
,,-30.49,-32.55,,
,,149.0505,149.0505,,
,,-33.12,-32.64,,
,,151.3561,151.3561,,
,,-35.22,-32.93,,
,,153.6975,153.6975,,
,,-33.26,-33.01,,
,,156.075,156.075,,
,,-34.37,-33.21,,
,,158.4893,158.4893,,
,,-33,-33.38,,
,,160.941,160.941,,
,,-33.69,-33.44,,
,,163.4306,163.4306,,
,,-36.04,-33.33,,
,,165.9587,165.9587,,
,,-37.61,-33.41,,
,,168.5259,168.5259,,
,,-30.95,-33.43,,
,,171.1328,171.1328,,
,,-31.19,-33.53,,
,,173.7801,173.7801,,
,,-33.4,-33.66,,
,,176.4683,176.4683,,
,,-32.72,-33.82,,
,,179.1981,179.1981,,
,,-35.78,-33.84,,
,,181.9701,181.9701,,
,,-34.08,-33.77,,
,,184.785,184.785,,
,,-33.9,-33.7,,
,,187.6434,187.6434,,
,,-35.67,-33.51,,
,,190.5461,190.5461,,
,,-33.15,-33.45,,
,,193.4936,193.4936,,
,,-31.51,-33.38,,
,,196.4868,196.4868,,
,,-33.43,-33.25,,
,,199.5262,199.5262,,
,,-31.74,-33.17,,
,,202.6127,202.6127,,
,,-35.07,-33.29,,
,,205.7469,205.7469,,
,,-34.79,-33.33,,
,,208.9296,208.9296,,
,,-34.07,-33.32,,
,,212.1615,212.1615,,
,,-33.75,-33.42,,
,,215.4435,215.4435,,
,,-33.53,-33.22,,
,,218.7762,218.7762,,
,,-31.74,-33.04,,
,,222.1604,222.1604,,
,,-29.91,-32.99,,
,,225.597,225.597,,
,,-31.58,-32.99,,
,,229.0868,229.0868,,
,,-32.07,-33.07,,
,,232.6305,232.6305,,
,,-33.2,-33.11,,
,,236.2291,236.2291,,
,,-35.73,-33.15,,
,,239.8833,239.8833,,
,,-33.7,-33.32,,
,,243.594,243.594,,
,,-32.12,-33.28,,
,,247.3622,247.3622,,
,,-33.15,-33.27,,
,,251.1886,251.1886,,
,,-34.92,-33.25,,
,,255.0743,255.0743,,
,,-31.28,-33.31,,
,,259.02,259.02,,
,,-29.99,-33.35,,
,,263.0268,263.0268,,
