Default Dataset,
1236000000,-10.596141617640342
1236800000,-10.607436908578975
1237600000,-10.62004057638402
1238400000,-10.633706327261748
1239200000,-10.648093738121979
1240000000.000002,-10.662862385874547
1240800000.000002,-10.67767184742928
1241600000,-10.692181699696
1242400000,-10.706051519584541
1243200000,-10.71894088400473
1244000000,-10.730509369866397
1244800000,-10.740416554079374
1245600000,-10.74832201355347
1246400000,-10.753885325198532
1247200000,-10.75683370577147
1248000000.000002,-10.757524498376696
1248800000.000002,-10.756657925282461
1249600000,-10.7549376412708
1250400000,-10.75306730112375
1251200000,-10.751750559623318
1252000000,-10.751691071551555
1252800000,-10.753592491690483
1253600000,-10.758158474822125
1254400000,-10.766092675728522
1255200000,-10.778098749191699
1256000000,-10.79488034999369
1256800000.000002,-10.817125024798486
1257600000.000002,-10.844890392009631
1258400000,-10.877413609323881
1259200000,-10.913876783686739
1260000000,-10.953462022043752
1260800000,-10.995351431340431
1261600000,-11.038727118522303
1262400000,-11.082771190534906
1263200000,-11.126665754323739
1264000000,-11.169592916834347
1264800000,-11.210734785012264
1265600000.000002,-11.249273465802986
1266400000,-11.28439114443794
1267200000,-11.315570627927542
1268000000,-11.343275684235643
1268800000,-11.368169841997236
1269600000,-11.390916629847318
1270400000,-11.412179576420854
1271200000,-11.432622210352811
1272000000,-11.452908060278205
1272800000,-11.473700654831994
1273600000.000002,-11.495663522649181
1274400000.000002,-11.519460192364733
1275200000,-11.545754192613622
1276000000,-11.575209052030843
1276800000,-11.608392108180261
1277600000,-11.644997281618167
1278400000,-11.684252956574333
1279200000,-11.725383171862866
1280000000,-11.7676119662978
1280800000,-11.810163378693218
1281600000,-11.852261447863178
1282400000.000002,-11.893130212621777
1283200000.000002,-11.931993711783058
1284000000,-11.96807598416111
1284800000,-12.000601068569992
1285600000,-12.028793003823772
1286400000,-12.05189183641125
1287200000,-12.069736404184447
1288000000,-12.08293006380093
1288800000,-12.09212594660967
1289600000,-12.097977183959628
1290400000,-12.101136907199766
1291200000.000002,-12.102258247679067
1292000000,-12.101994336746486
1292800000,-12.100998305750998
1293600000,-12.099923286041566
1294400000,-12.099422408967158
1295200000,-12.100148805876735
1296000000,-12.102755529509366
1296800000,-12.107670936654657
1297600000,-12.114606422671791
1298400000,-12.12313069272912
1299200000.000002,-12.132812451995001
1300000000.000002,-12.14322040563782
1300800000,-12.153923258825913
1301600000,-12.164489716727672
1302400000,-12.174488484511457
1303200000,-12.183488267345624
1304000000,-12.191057770398551
1304800000,-12.196765698838597
1305600000,-12.200180757834119
1306400000,-12.200923567187743
1307200000,-12.1990742771059
1308000000.000002,-12.194952942792796
1308800000.000002,-12.18888170262845
1309600000,-12.181182694992899
1310400000,-12.17217805826617
1311200000,-12.16218993082829
1312000000,-12.151540451059304
1312800000,-12.140551757339232
1313600000,-12.129545988048108
1314400000,-12.118845281565953
1315200000,-12.108771776272832
1316000000.000002,-12.099643863002697
1316800000.000002,-12.091645726227384
1317600000,-12.084793576373023
1318400000,-12.079093015968205
1319200000,-12.07454964754156
1320000000,-12.071169073621675
1320800000,-12.068956896737163
1321600000,-12.067918719416639
1322400000,-12.068060144188692
1323200000,-12.069386773581925
1324000000,-12.07190421012497
1324800000.000002,-12.075618056346414
1325600000.000002,-12.080533911856278
1326400000,-12.086650977840897
1327200000,-12.093948490519374
1328000000,-12.102401802931546
1328800000,-12.111986268117292
1329600000,-12.122677239116456
1330400000,-12.134450068968874
1331200000,-12.147280110714412
1332000000,-12.161142717392913
1332800000,-12.176013242044235
1333600000.000002,-12.191867037708235
1334400000,-12.20867945742475
1335200000,-12.226425854233653
1336000000,-12.2450735459161
1336800000,-12.264520502119552
1337600000,-12.284629233456108
1338400000,-12.305261964805148
1339200000,-12.326280921046042
1340000000,-12.347548327058163
1340800000,-12.368926407720885
1341600000.000002,-12.390277387913578
1342400000.000002,-12.411463492515615
1343200000,-12.432346946406376
1344000000,-12.452789974465233
1344800000,-12.47265480157155
1345600000,-12.49180738401347
1346400000,-12.510241716359793
1347200000,-12.528108892745088
1348000000,-12.545569627310584
1348800000,-12.562784634197477
1349600000,-12.579914627546998
1350400000.000002,-12.597120321500348
1351200000.000002,-12.61456243019876
1352000000,-12.632401667783427
1352800000,-12.650798748395601
1353600000,-12.669914386176458
1354400000,-12.689909295267242
1355200000,-12.71094411565494
1356000000,-12.73305168611651
1356800000,-12.755874856188107
1357600000,-12.778982349423686
1358400000.000002,-12.80194288937718
1359200000.000002,-12.824325199602534
1360000000,-12.845698003653688
1360800000,-12.86563002508457
1361600000,-12.883689987449145
1362400000,-12.899446614301333
1363200000,-12.912468629195082
1364000000,-12.922324755684329
1364800000,-12.928583717323022
1365600000,-12.930887814070438
1366400000,-12.929498578888456
1367200000.000002,-12.924987633962395
1368000000.000002,-12.917928914249785
1368800000,-12.908896354708148
1369600000,-12.898463890295012
1370400000,-12.887205455967901
1371200000,-12.875694986684323
1372000000,-12.864506417401827
1372800000,-12.854213683077916
1373600000,-12.845390718670131
1374400000,-12.83861145913599
1375200000,-12.83443616588157
1376000000.000002,-12.832975179297598
1376800000,-12.833797654093132
1377600000,-12.836440623094099
1378400000,-12.840441119126453
1379200000,-12.845336175016115
1380000000,-12.850662823589047
1380800000,-12.855958097671184
1381600000,-12.86075903008846
1382400000,-12.864602653666822
1383200000,-12.867026001232212
1384000000.000002,-12.867566105610564
1384800000.000002,-12.865760157001432
1385600000,-12.861363023783106
1386400000,-12.854779229097602
1387200000,-12.846533959602638
1388000000,-12.837152401955976
1388800000,-12.827159742815311
1389600000,-12.817081168838413
1390400000,-12.807441866683
1391200000,-12.79876702300681
1392000000,-12.791581824467563
1392800000.000002,-12.786411457723034
1393600000.000002,-12.783781109430919
1394400000,-12.784215966248958
1395200000,-12.788177954211086
1396000000,-12.795609724750314
1396800000,-12.806199279794448
1397600000,-12.819632868234379
1398400000,-12.83559673896103
1399200000,-12.853777140865304
1400000000,-12.873860322838112
1400800000,-12.895532533770378
1401600000.000002,-12.918480022553005
1402400000,-12.942389038076904
1403200000,-12.966945829232984
1404000000,-12.99183664491217
1404800000,-13.016751581125916
1405600000,-13.041502215788782
1406400000,-13.066043380044974
1407200000,-13.090338143551193
1408000000,-13.114349575964148
1408800000,-13.138040746940547
1409600000.000002,-13.161374726137105
1410400000.000002,-13.18431458321053
1411200000,-13.206823387817515
1412000000,-13.22886420961477
1412800000,-13.250400118259023
1413600000,-13.271394183406947
1414400000,-13.291809496607442
1415200000,-13.31163388327898
1416000000,-13.330927369099236
1416800000,-13.349763083089904
1417600000,-13.368214154272671
1418400000.000002,-13.38635371166923
1419200000.000002,-13.404254884301267
1420000000,-13.42199080119046
1420800000,-13.439634591358505
1421600000,-13.4572593838271
1422400000,-13.474938307617911
1423200000,-13.492744491752646
1424000000,-13.510751065252983
1424800000,-13.529007983094985
1425600000,-13.547379642803513
1426400000.000002,-13.56564133538238
1427200000.000002,-13.583567787336563
1428000000,-13.60093372517104
1428800000,-13.617513875390785
1429600000,-13.633082964500773
1430400000,-13.647415719005991
1431200000,-13.6602868654114
1432000000,-13.671471130221988
1432800000,-13.680743239942728
1433600000,-13.687877921078595
1434400000,-13.692664561988956
1435200000.000002,-13.695337187431207
1436000000.000002,-13.696643851331203
1436800000,-13.697361239588588
1437600000,-13.698266038102943
1438400000,-13.700134932773906
1439200000,-13.703744609501086
1440000000,-13.709871754184078
1440800000,-13.719293052722534
1441600000,-13.732785191016035
1442400000,-13.75112485496421
1443200000,-13.775088730466678
1444000000.000002,-13.805453023423183
1444800000,-13.842544228111656
1445600000,-13.885404766872057
1446400000,-13.932849366093954
1447200000,-13.983692752166938
1448000000,-14.036749651480577
1448800000,-14.09083479042446
1449600000,-14.144762895388155
1450400000,-14.197348692761246
1451200000,-14.247406908933314
1452000000.000002,-14.293752270293922
1452800000.000002,-14.335199503232658
1453600000,-14.370563334139106
1454400000,-14.398826141351208
1455200000,-14.42027996862948
1456000000,-14.435832672079485
1456800000,-14.446395686431451
1457600000,-14.45288044641557
1458400000,-14.456198386762082
1459200000,-14.45726094220121
1460000000,-14.456979547463163
1460800000.000002,-14.456265637278165
1461600000.000002,-14.456030646376433
1462400000,-14.45718600948819
1463200000,-14.460643161343661
1464000000,-14.467285466419007
1464800000,-14.477178183282284
1465600000,-14.489459338419564
1466400000,-14.503216955506673
1467200000,-14.517539058219391
1468000000,-14.531513670233522
1468800000.000002,-14.544228815224884
1469600000.000002,-14.554772516869257
1470400000,-14.562232798842437
1471200000,-14.56569768482025
1472000000,-14.564255198478477
1472800000,-14.556993363492928
1473600000,-14.543000894828921
1474400000,-14.521910696659496
1475200000,-14.49487567424275
1476000000,-14.463312064404235
1476800000,-14.42863610396953
1477600000.000002,-14.392264029764199
1478400000.000002,-14.355612078613802
1479200000,-14.320096487343925
1480000000,-14.287133492780121
1480800000,-14.25813933174797
1481600000,-14.234530241073024
1482400000,-14.21772245758087
1483200000,-14.20913221809706
1484000000,-14.209958419393523
1484800000,-14.219743324441595
1485600000,-14.23726651582556
1486400000.000002,-14.261303524509444
1487200000.000002,-14.290629881457264
1488000000,-14.324021117633016
1488800000,-14.360252764000712
1489600000,-14.398100351524377
1490400000,-14.436339411168007
1491200000,-14.473745473895612
1492000000,-14.509094070671217
1492800000,-14.541160732458813
1493600000,-14.568748459867344
1494400000.000002,-14.591430195472498
1495200000.000002,-14.609634418229263
1496000000,-14.623834255273863
1496800000,-14.63450283374248
1497600000,-14.642113280771305
1498400000,-14.647138723496532
1499200000,-14.65005228905435
1500000000,-14.651327104580965
1500800000,-14.651436297212562
1501600000,-14.650852994085334
1502400000,-14.650050322335474
1503200000.000002,-14.649501187871557
1504000000.000002,-14.649530473454192
1504800000,-14.650058585652872
1505600000,-14.650937474718681
1506400000,-14.65201909090274
1507200000,-14.653155384456149
1508000000,-14.654198305630004
1508800000,-14.654999804675427
1509600000,-14.655411831843509
1510400000,-14.655286337385341
1511200000,-14.654475271552066
1512000000.000002,-14.652830584594767
1512800000,-14.650204226764544
1513600000,-14.646480602011039
1514400000,-14.64178551761323
1515200000,-14.63635358813142
1516000000,-14.630419954567849
1516800000,-14.624219757924742
1517600000,-14.6179881392043
1518400000,-14.61196023940876
1519200000,-14.606371199540334
1520000000.000002,-14.601456160601245
1520800000.000002,-14.597450263593721
1521600000,-14.594588649519977
1522400000,-14.593106459382227
1523200000,-14.593233835979248
1524000000,-14.595066105359663
1524800000,-14.598551724462908
1525600000,-14.603631736011714
1526400000,-14.61024718272877
1527200000,-14.618339107336794
1528000000,-14.627848552558476
1528800000.000002,-14.638716561116539
1529600000.000002,-14.650884175733687
1530400000,-14.664292439132623
1531200000,-14.678882394036059
1532000000,-14.694595083166696
1532800000,-14.71137149791457
1533600000,-14.729123137638744
1534400000,-14.747682657758332
1535200000,-14.766869678517459
1536000000,-14.786503820160263
1536800000.000002,-14.806404702930863
1537600000.000002,-14.82639194707339
1538400000,-14.846285172832005
1539200000,-14.865904000450804
1540000000,-14.885068050173949
1540800000,-14.90359694224555
1541600000,-14.921310296909759
1542400000,-14.938027734410689
1543200000,-14.953590701852391
1544000000,-14.967999105566925
1544800000,-14.981322771828353
1545600000.000002,-14.993631833783311
1546400000.000002,-15.004996424578422
1547200000,-15.015486677360329
1548000000,-15.025172725275667
1548800000,-15.034124701471072
1549600000,-15.042412739093166
1550400000,-15.050106971288585
1551200000,-15.057277531203965
1552000000,-15.063994551985942
1552800000,-15.070327945053151
1553600000,-15.076341862815404
1554400000.000002,-15.082094306704668
1555200000,-15.087642977924531
1556000000,-15.09304557767858
1556800000,-15.098359807170397
1557600000,-15.103643367603567
1558400000,-15.108953960181694
1559200000,-15.114349286108336
1560000000,-15.119887046587088
1560800000,-15.125624942821545
1561600000,-15.131620676015281
1562400000.000002,-15.137931840614677
1563200000.000002,-15.144562886334342
1564000000,-15.151379249909674
1564800000,-15.158223919116828
1565600000,-15.164939881731904
1566400000,-15.17137012553107
1567200000,-15.177357638290424
1568000000,-15.182745407786143
1568800000,-15.187376421794326
1569600000,-15.191093668091113
1570400000,-15.193740134452632
1571200000.000002,-15.195158808655037
1572000000.000002,-15.195192678474456
1572800000,-15.193726612403822
1573600000,-15.19094226270228
1574400000,-15.18714947402615
1575200000,-15.182658599187377
1576000000,-15.177779990997891
1576800000,-15.172824002269621
1577600000,-15.168100985814533
1578400000,-15.163921294444528
1579200000.000002,-15.160595280971563
1580000000.000002,-15.15843329820757
1580800000,-15.157745698964483
1581600000,-15.15884283605424
1582400000,-15.16202286967198
1583200000,-15.167278831103332
1584000000,-15.17428423576255
1584800000,-15.182697527139887
1585600000,-15.19217714872557
1586400000,-15.202381544009846
1587200000,-15.212969156482963
1588000000.000002,-15.223598429635146
1588800000.000002,-15.233927806956665
1589600000,-15.243615731937737
1590400000,-15.252320648068611
1591200000,-15.259700998839527
1592000000,-15.26541565042708
1592800000,-15.269307271659741
1593600000,-15.271688977292548
1594400000,-15.27294808228995
1595200000,-15.273471901616283
1596000000,-15.273647750235952
1596800000.000002,-15.273862943113343
1597600000.000002,-15.274504795212842
1598400000,-15.275960621498825
1599200000,-15.278617736935686
1600000000,-15.28286345648781
1600800000,-15.289085095119582
1601600000,-15.297669967795379
1602400000,-15.308914263027312
1603200000,-15.322483763121461
1604000000,-15.337777717589667
1604800000.000002,-15.354194426187753
1605600000.000002,-15.37113218867158
1606400000,-15.387989304796974
1607200000,-15.404164074319787
1608000000,-15.419054796995859
1608800000,-15.432059772581027
1609600000,-15.44257730083114
1610400000,-15.450005681502049
1611200000,-15.45374321434958
1612000000,-15.453213309260207
1612800000,-15.448445200409111
1613600000.000002,-15.440090093361384
1614400000.000002,-15.428827533933486
1615200000,-15.41533706794187
1616000000,-15.400298241202975
1616800000,-15.38439059953324
1617600000,-15.368293688749127
1618400000,-15.35268705466708
1619200000,-15.338250243103523
1620000000,-15.32566279987494
1620800000,-15.315604270797749
1621600000,-15.308753476728079
1622400000.000002,-15.305511852659293
1623200000,-15.305586070999126
1624000000,-15.308575788697922
1624800000,-15.31408066270599
1625600000,-15.321700349973675
1626400000,-15.331034507451292
1627200000,-15.341682792089166
1628000000,-15.353244860837627
1628800000,-15.365320370647012
1629600000,-15.377508978467617
1630400000.000002,-15.389410341249786
1631200000.000002,-15.400624115943849
1632000000,-15.410805673322514
1632800000,-15.419986686476278
1633600000,-15.428354548448873
1634400000,-15.436097148530393
1635200000,-15.443402376010908
1636000000,-15.4504581201805
1636800000,-15.457452270329256
1637600000,-15.464572715747252
1638400000,-15.472007345724577
1639200000.000002,-15.479944049551293
1640000000.000002,-15.488570716517508
1640800000,-15.498075235913277
1641600000,-15.508639065001859
1642400000,-15.52029396874292
1643200000,-15.532921037865322
1644000000,-15.546394734683048
1644800000,-15.560589521510046
1645600000,-15.575379860660277
1646400000,-15.590640214447703
1647200000.000002,-15.606245045186306
1648000000.000002,-15.622068815190019
1648800000,-15.637985986772819
1649600000,-15.65387102224868
1650400000,-15.669598383931543
1651200000,-15.685042351694683
1652000000,-15.700015376578897
1652800000,-15.7141783552022
1653600000,-15.727169388566452
1654400000,-15.738626577673557
1655200000,-15.748188023525394
1656000000.000002,-15.755491827123855
1656800000.000002,-15.760176089470825
1657600000,-15.76187891156819
1658400000,-15.760238394417833
1659200000,-15.754892639021655
1660000000,-15.745479746381534
1660800000,-15.73163781749934
1661600000,-15.713137065497506
1662400000,-15.690618988457473
1663200000,-15.665077953627119
1664000000,-15.63750932828507
1664800000.000002,-15.608908479709939
1665600000,-15.580270775180345
1666400000,-15.552591581974909
1667200000,-15.526866267372242
1668000000,-15.504090198650957
1668800000,-15.485258743089673
1669600000,-15.471367267967004
1670400000,-15.463411140561576
1671200000,-15.462343712479864
1672000000,-15.468174599360275
1672800000.000002,-15.479982081495088
1673600000.000002,-15.496804903764946
1674400000,-15.517681811050437
1675200000,-15.54165154823221
1676000000,-15.56775286019085
1676800000,-15.595024491806996
1677600000,-15.622505187961245
1678400000,-15.649233693534228
1679200000,-15.674248753406552
1680000000,-15.696589112458838
1680800000,-15.715295103079306
1681600000.000002,-15.729886442599607
1682400000.000002,-15.741032903377075
1683200000,-15.749573157804548
1684000000,-15.756345878274828
1684800000,-15.76218973718079
1685600000,-15.767943406915215
1686400000,-15.774445559870976
1687200000,-15.78253486844087
1688000000,-15.79305000501774
1688800000,-15.806829641994426
1689600000.000002,-15.824712451763745
1690400000.000002,-15.84753710671852
1691200000,-15.875954887913373
1692000000,-15.909410223979279
1692800000,-15.946869219136317
1693600000,-15.987296779529807
1694400000,-16.029657811305057
1695200000,-16.072917220607387
1696000000,-16.116039913582135
1696800000,-16.157990796374605
1697600000,-16.1977347751301
1698400000.000002,-16.23423675599394
1699200000.000002,-16.26646164511147
1700000000,-16.293374348627978
1700800000,-16.31397913022117
1701600000,-16.328133903283593
1702400000,-16.33652252553226
1703200000,-16.339862669247502
1704000000,-16.33887200670968
1704800000,-16.334268210199113
1705600000,-16.326768951996172
1706400000,-16.3170919043812
1707200000.000002,-16.30595473963453
1708000000.000002,-16.29407513003651
1708800000,-16.282170747867504
1709600000,-16.270959265407832
1710400000,-16.261157265617264
1711200000,-16.25318662168297
1712000000,-16.246777190316635
1712800000,-16.24155960588063
1713600000,-16.237164502737315
1714400000,-16.233222515249054
1715200000.000002,-16.22936427777823
1716000000.000002,-16.225220424687194
1716800000,-16.220421590338333
1717600000,-16.214598409094002
1718400000,-16.20738151531657
1719200000,-16.198401543368405
1720000000,-16.187289127611876
1720800000,-16.173740387396222
1721600000,-16.157863325963106
1722400000,-16.139925691356957
1723200000,-16.120195582850556
1724000000.000002,-16.098941099716605
1724800000.000002,-16.076430341227862
1725600000,-16.05293140665706
1726400000,-16.02871239527694
1727200000,-16.00404140636026
1728000000,-15.979186539179722
1728800000,-15.954415893008104
1729600000,-15.929997567118129
1730400000,-15.906196337605948
1731200000,-15.88320734441151
1732000000,-15.861159670309348
1732800000.000002,-15.840179791320203
1733600000,-15.820394183464863
1734400000,-15.80192932276411
1735200000,-15.784911685238704
1736000000,-15.76946774690942
1736800000,-15.755723983797054
1737600000,-15.743806871922374
1738400000,-15.733842887306146
1739200000,-15.725958505969146
1740000000,-15.72027978699208
1740800000.000002,-15.716831222401744
1741600000.000002,-15.715403854603657
1742400000,-15.71575605071041
1743200000,-15.71764617783463
1744000000,-15.72083260308893
1744800000,-15.72507369358592
1745600000,-15.730127816438213
1746400000,-15.735753338758421
1747200000,-15.74170862765915
1748000000,-15.74775205025302
1748800000,-15.753641973652663
1749600000.000002,-15.759136764970663
1750400000.000002,-15.764016315942143
1751200000,-15.768192750183914
1752000000,-15.77162837242814
1752800000,-15.774285583529476
1753600000,-15.776126784342608
1754400000,-15.77711437572222
1755200000,-15.777210758522976
1756000000,-15.776378333599574
1756800000,-15.774579501806684
1757600000.000002,-15.771776663998978
1758400000.000002,-15.767932221031138
1759200000,-15.763008573757851
1760000000,-15.75697615659957
1760800000,-15.749968119244926
1761600000,-15.742268941455364
1762400000,-15.73416885576244
1763200000,-15.725958094697724
1764000000,-15.717926890792747
1764800000,-15.71036547657905
1765600000,-15.703564084588223
1766400000.000002,-15.697812947351785
1767200000.000002,-15.693402297401299
1768000000,-15.690622367268318
1768800000,-15.68976338948439
1769600000,-15.691114636296732
1770400000,-15.694753781522273
1771200000,-15.700282395197384
1772000000,-15.70723700291721
1772800000,-15.715154130276943
1773600000,-15.723570302871764
