Default Dataset,
X,Y
2066399999.999999,-10.862965543184899
2067199999.999999,-10.879935213685854
2068000000,-10.897590308739304
2068800000,-10.915709785175238
2069599999.999999,-10.934072599823658
2070399999.999999,-10.952457709514533
2071199999.999999,-10.970644071077857
2071999999.999999,-10.98841064134362
2072800000,-11.005536377141794
2073599999.999999,-11.021800235302393
2074399999.999999,-11.036981172655388
2075199999.999999,-11.050858146030762
2075999999.999999,-11.063257434391808
2076800000,-11.074230690146678
2077599999.999999,-11.083896586542565
2078399999.999999,-11.092373807902199
2079199999.999999,-11.0997810385483
2079999999.999999,-11.10623696280362
2080800000,-11.11186026499086
2081600000,-11.116769629432781
2082399999.999999,-11.121083740452093
2083199999.999999,-11.124921282371531
2083999999.999999,-11.128400939513817
2084799999.999999,-11.131641396201708
2085600000,-11.134752822300086
2086399999.999999,-11.137723443377553
2087199999.999999,-11.140450327112461
2087999999.999999,-11.142828347886734
2088799999.999999,-11.144752380082288
2089600000,-11.146117298081023
2090399999.999999,-11.146817976264877
2091199999.999999,-11.146749289015766
2091999999.999999,-11.145806110715583
2092799999.999999,-11.143883315746265
2093600000,-11.140875778489729
2094400000,-11.136678373327882
2095199999.999999,-11.131187332491088
2095999999.999999,-11.124422813483832
2096799999.999999,-11.116626519841084
2097600000,-11.108063127586739
2098400000,-11.098997312744707
2099199999.999999,-11.08969375133887
2099999999.999999,-11.080417119393147
2100799999.999999,-11.071432092931417
2101599999.999999,-11.063003347977578
2102400000,-11.055395560555532
2103199999.999999,-11.048873406689175
2103999999.999999,-11.043701562402418
2104799999.999999,-11.040144703719129
2105599999.999999,-11.038404973108698
2106400000,-11.038393421434037
2107200000,-11.039936464249351
2107999999.999999,-11.042860507716966
2108799999.999999,-11.046991957999204
2109599999.999999,-11.05215722125839
2110400000,-11.058182703656847
2111200000,-11.06489481135688
2111999999.999999,-11.072119950520836
2112799999.999999,-11.079684527311016
2113599999.999999,-11.087414947889748
2114399999.999999,-11.095137618419365
2115200000,-11.102682233529542
2115999999.999999,-11.109924221943956
2116799999.999999,-11.116772523666356
2117599999.999999,-11.123136848263663
2118399999.999999,-11.12892690530284
2119200000,-11.134052404350783
2120000000,-11.138423054974439
2120799999.999999,-11.14194856674073
2121599999.999999,-11.144538649216607
2122399999.999999,-11.146103011968961
2123200000,-11.146551364564743
2124000000,-11.145793416570896
2124799999.999999,-11.143739738649415
2125599999.999999,-11.140374535068581
2126399999.999999,-11.135810970164847
2127199999.999999,-11.13017523612541
2128000000,-11.123593525137458
2128799999.999999,-11.11619202938818
2129599999.999999,-11.108096941064787
2130399999.999999,-11.099434452354444
2131199999.999999,-11.090330755444384
2132000000,-11.080912042521767
2132800000,-11.071304505773796
2133599999.999999,-11.061634337387673
2134399999.999999,-11.052027729550588
2135199999.999999,-11.04258071537754
2136000000,-11.033252105360646
2136800000,-11.02396170303063
2137599999.999999,-11.014629309203158
2138399999.999999,-11.005174724693866
2139199999.999999,-10.995517750318434
2139999999.999999,-10.98557818689249
2140800000,-10.975275835231685
2141599999.999999,-10.964530496151674
2142399999.999999,-10.953261970468112
2143199999.999999,-10.941390058996646
2143999999.999999,-10.928834562552929
2144800000,-10.915532312288853
2145600000,-10.901650200779457
2146399999.999999,-10.887520354680937
2147199999.999999,-10.873478518621184
2147999999.999999,-10.859860437228079
2148800000,-10.847001855129506
2149600000,-10.83523851695336
2150399999.999999,-10.824906167327512
2151199999.999999,-10.816340550879836
2151999999.999999,-10.809877412238244
2152799999.999999,-10.805852496030603
2153600000,-10.804601546884811
2154399999.999999,-10.806456853572989
2155199999.999999,-10.81147329965944
2155999999.999999,-10.819229785188803
2156799999.999999,-10.829258372324006
2157600000,-10.841091123227969
2158400000,-10.854260100063641
2159199999.999999,-10.868297364993914
2159999999.999999,-10.882734980181716
2160799999.999999,-10.897105007789982
2161600000,-10.910939509981638
2162400000,-10.923770548919613
2163199999.999999,-10.935130186766806
2163999999.999999,-10.94455048568615
2164799999.999999,-10.951673284164961
2165599999.999999,-10.956628644196961
2166400000,-10.959682306415885
2167199999.999999,-10.961100016843034
2167999999.999999,-10.961147521499647
2168799999.999999,-10.960090566407011
2169599999.999999,-10.958194897586417
2170400000,-10.955726261059112
2171200000,-10.95295040284637
2171999999.999999,-10.950133068969457
2172799999.999999,-10.947540005449667
2173599999.999999,-10.945436958308242
2174400000,-10.944073945952333
2175200000,-10.943494551017238
2175999999.999999,-10.943597034070592
2176799999.999999,-10.94427662492371
2177599999.999999,-10.945428553387899
2178399999.999999,-10.946948049274482
2179200000,-10.948730342394775
2179999999.999999,-10.950670662560064
2180799999.999999,-10.9526642395817
2181599999.999999,-10.954606303270964
2182399999.999999,-10.956392083439198
2183200000,-10.957916809897682
2183999999.999999,-10.959076496340288
2184799999.999999,-10.959826328524628
2185599999.999999,-10.960220967319614
2186399999.999999,-10.96032460635702
2187200000,-10.960201439268644
2188000000,-10.95991565968626
2188799999.999999,-10.959531461241653
2189599999.999999,-10.959113037566603
2190399999.999999,-10.958724582292895
2191199999.999999,-10.958430289052316
2192000000,-10.958294351476638
2192799999.999999,-10.958380963197648
2193599999.999999,-10.958754317847138
2194399999.999999,-10.959486455583203
2195199999.999999,-10.96068352790865
2196000000,-10.96246095360781
2196799999.999999,-10.964934151647327
2197599999.999999,-10.968218540993846
2198399999.999999,-10.972429540614009
2199199999.999999,-10.977682569474439
2200000000,-10.984093046541794
2200800000,-10.991776390782697
2201599999.999999,-11.000848021163819
2202399999.999999,-11.011423356651754
2203199999.999999,-11.023617816213175
2203999999.999999,-11.037526778749083
2204800000,-11.0529899730806
2205599999.999999,-11.069670740286305
2206399999.999999,-11.087228921496376
2207199999.999999,-11.105324357841013
2207999999.999999,-11.123616890450386
2208800000,-11.141766360454696
2209599999.999999,-11.15943260898414
2210399999.999999,-11.176275477168886
2211199999.999999,-11.191954806139144
2211999999.999999,-11.206130437025088
2212800000,-11.218462210956908
2213600000,-11.228613250597299
2214399999.999999,-11.236480013784579
2215199999.999999,-11.24234330215814
2215999999.999999,-11.246519779087919
2216799999.999999,-11.249326107943872
2217600000,-11.251078952095959
2218399999.999999,-11.25209497491413
2219199999.999999,-11.252690839768334
2219999999.999999,-11.253183210028524
2220799999.999999,-11.25388874906465
2221600000,-11.255124120246691
2222399999.999999,-11.257205986944555
2223199999.999999,-11.260451012528236
2223999999.999999,-11.265081242080633
2224799999.999999,-11.270916638268268
2225600000,-11.277670377248697
2226400000,-11.285055634354627
2227199999.999999,-11.292785584918782
2227999999.999999,-11.300573404273884
2228799999.999999,-11.308132267752633
2229599999.999999,-11.315175350687781
2230400000,-11.321415828412007
2231199999.999999,-11.326566876258056
2231999999.999999,-11.330341669558628
2232799999.999999,-11.332453383646452
2233599999.999999,-11.332636588484306
2234400000,-11.330891189447783
2235199999.999999,-11.327396514780027
2235999999.999999,-11.322335276031808
2236799999.999999,-11.315890184753854
2237599999.999999,-11.308243952496937
2238400000,-11.299579290811792
2239200000,-11.290078911249168
2239999999.999999,-11.279925525359815
2240799999.999999,-11.269301844694475
2241599999.999999,-11.258390580803912
2242400000,-11.247374445238862
2243200000,-11.23643646453877
2243999999.999999,-11.225780796665006
2244799999.999999,-11.215645705604707
2245599999.999999,-11.206272553150356
2246399999.999999,-11.197902701094435
2247200000,-11.190777511229442
2247999999.999999,-11.185138345347866
2248799999.999999,-11.181226565242206
2249599999.999999,-11.179283532704929
2250399999.999999,-11.17955060952854
2251200000,-11.182269157505537
2252000000,-11.18768053842841
2252799999.999999,-11.19602611408962
2253599999.999999,-11.207420278219573
2254399999.999999,-11.221450002444087
2255200000,-11.23756532872244
2256000000,-11.255216298750774
2256799999.999999,-11.27385295422524
2257599999.999999,-11.292925336841968
2258399999.999999,-11.311883488297106
2259199999.999999,-11.330177450286783
2260000000,-11.34725726450715
2260799999.999999,-11.362572972654334
2261599999.999999,-11.375574616424487
2262399999.999999,-11.385712237513744
2263199999.999999,-11.392486051692941
2264000000,-11.396001376402253
2264800000,-11.396764538406742
2265599999.999999,-11.395289041762084
2266399999.999999,-11.392088390523945
2267199999.999999,-11.387676088748037
2268000000,-11.382565640490014
2268800000,-11.377270549805552
2269599999.999999,-11.372304320750331
2270399999.999999,-11.36818045738005
2271199999.999999,-11.365412463750353
2271999999.999999,-11.36451384391696
2272800000,-11.365992203325185
2273599999.999999,-11.369981234576727
2274399999.999999,-11.376023265420542
2275199999.999999,-11.383608348925357
2275999999.999999,-11.392226538159868
2276800000,-11.401367886192787
2277600000,-11.410522446092827
2278399999.999999,-11.419180270928692
2279199999.999999,-11.426831413769087
2279999999.999999,-11.432965927682751
2280800000,-11.437073865738363
2281600000,-11.43864528100464
2282399999.999999,-11.437170226550293
2283199999.999999,-11.43229682879231
2283999999.999999,-11.424315087880728
2284799999.999999,-11.413677903661934
2285600000,-11.400838176002566
2286399999.999999,-11.386248804769217
2287199999.999999,-11.37036268982851
2287999999.999999,-11.353632731047071
2288799999.999999,-11.336511828291506
2289600000,-11.319452881428433
2290400000,-11.302908790324466
2291199999.999999,-11.287332454846222
2291999999.999999,-11.27317677486031
2292799999.999999,-11.260871010907707
2293600000,-11.25056712115834
2294400000,-11.24223696703234
2295199999.999999,-11.23584935432676
2295999999.999999,-11.231373088838623
2296799999.999999,-11.228776976364976
2297599999.999999,-11.228029822702837
2298400000,-11.229100433649265
2299199999.999999,-11.23195761500127
2299999999.999999,-11.236570172555908
2300799999.999999,-11.242906912110207
2301599999.999999,-11.250936639461202
2302400000,-11.260626801100763
2303199999.999999,-11.271863307793204
2303999999.999999,-11.284405702908309
2304799999.999999,-11.298002661019659
2305599999.999999,-11.312402856700864
2306400000,-11.327354964525469
2307200000,-11.34260765906707
2307999999.999999,-11.357909614899249
2308799999.999999,-11.373009506595594
2309599999.999999,-11.387656008729671
2310399999.999999,-11.401597795875077
2311200000,-11.414583542605378
2311999999.999999,-11.426361923495655
2312799999.999999,-11.436770469908168
2313599999.999999,-11.445999416909544
2314399999.999999,-11.454326499840434
2315200000,-11.46202945404147
2315999999.999999,-11.469386014853306
2316799999.999999,-11.476673917616566
2317599999.999999,-11.484170897671916
2318399999.999999,-11.492154690359975
2319200000,-11.500903031021394
2320000000,-11.510693654996814
2320799999.999999,-11.521804297626865
2321599999.999999,-11.534512694252207
2322399999.999999,-11.549061904692962
2323199999.999999,-11.56529924126616
2324000000,-11.582820145110688
2324799999.999999,-11.60121601181681
2325599999.999999,-11.620078236974848
2326399999.999999,-11.638998216175054
2327199999.999999,-11.657567345007728
2328000000,-11.675377019063149
2328799999.999999,-11.69201863393161
2329599999.999999,-11.7070835852034
2330399999.999999,-11.720163268468788
2331199999.999999,-11.730849079318077
2332000000,-11.73873664366473
2332800000,-11.743662027697034
2333599999.999999,-11.74582648407575
2334399999.999999,-11.745461819291968
2335199999.999999,-11.742799839836813
2335999999.999999,-11.738072352201407
2336800000,-11.73151116287687
2337599999.999999,-11.723348078354299
2338399999.999999,-11.713814905124849
2339199999.999999,-11.703143449679587
2339999999.999999,-11.691565518509677
2340800000,-11.679312918106206
2341599999.999999,-11.66661745492786
2342399999.999999,-11.653678855477807
2343199999.999999,-11.64057237092004
2343999999.999999,-11.627343066078147
2344800000,-11.614036005775745
2345600000,-11.600696254836443
2346399999.999999,-11.58736887808385
2347199999.999999,-11.574098940341578
2347999999.999999,-11.560931506433235
2348799999.999999,-11.547911641182445
2349600000,-11.53508440941279
2350399999.999999,-11.522494875947906
2351199999.999999,-11.510188105611391
2351999999.999999,-11.498208269434862
2352799999.999999,-11.486589611591171
2353600000,-11.475360185248071
2354399999.999999,-11.464547949568093
2355199999.999999,-11.454180863713724
2355999999.999999,-11.444286886847486
2356799999.999999,-11.43489397813191
2357600000,-11.426030096729484
2358400000,-11.417723201802744
2359199999.999999,-11.410001252514206
2359999999.999999,-11.402892208026365
2360799999.999999,-11.396424027501752
2361599999.999999,-11.390623831309512
2362400000,-11.385473506881041
2363199999.999999,-11.380887612940128
2363999999.999999,-11.376775229907011
2364799999.999999,-11.37304543820192
2365599999.999999,-11.369607318245095
2366400000,-11.36636995045675
2367199999.999999,-11.36324241525714
2367999999.999999,-11.360133793066495
2368799999.999999,-11.35695316430504
2369599999.999999,-11.353609609393018
2370400000,-11.350012208750641
2371200000,-11.346070042915692
2371999999.999999,-11.341714465291453
2372799999.999999,-11.33696131067947
2373599999.999999,-11.33184644076374
2374400000,-11.326405717228269
2375200000,-11.320675001757067
2375999999.999999,-11.314690156034146
2376799999.999999,-11.308487041743518
2377599999.999999,-11.302101520569195
2378399999.999999,-11.295569454195174
2379200000,-11.288926704305482
2379999999.999999,-11.282209132584121
2380799999.999999,-11.275452600715099
2381599999.999999,-11.268698305459296
2382399999.999999,-11.262045119714912
2383200000,-11.255627162780087
2384000000,-11.249579059139606
2384799999.999999,-11.244035433278313
2385599999.999999,-11.239130909681002
2386399999.999999,-11.235000112832488
2387200000,-11.231777667217585
2388000000,-11.229598197321117
2388799999.999999,-11.228596327627884
2389599999.999999,-11.228906682622693
2390399999.999999,-11.230663886790389
2391199999.999999,-11.234000604248124
2392000000,-11.238949074561432
2392799999.999999,-11.245395036417591
2393599999.999999,-11.25321263893565
2394399999.999999,-11.262276031234698
2395199999.999999,-11.272459362433779
2396000000,-11.283636781651971
2396800000,-11.295682438008335
2397599999.999999,-11.308470480621935
2398399999.999999,-11.321875058611852
2399199999.999999,-11.335770321097122
2400000000,-11.350030417196834
2400800000,-11.364529496755289
2401599999.999999,-11.37919001008369
2402399999.999999,-11.394113501302556
2403199999.999999,-11.409443015032878
2403999999.999999,-11.425321595895667
2404800000,-11.441892288511944
2405599999.999999,-11.4592981375027
2406399999.999999,-11.477682187488938
2407199999.999999,-11.497187483091679
2407999999.999999,-11.517957068931914
2408800000.000001,-11.540133989630654
2409599999.999999,-11.563861289808912
2410400000.000001,-11.589282014087686
2411200000.000001,-11.616494791358278
2412000000.000001,-11.645130764258596
2412800000.000001,-11.674541153968839
2413599999.999999,-11.704073400388097
2414399999.999999,-11.733074943415453
2415200000.000001,-11.760893222949996
2416000000.000001,-11.786875678890837
2416800000.000001,-11.810369751137038
2417599999.999999,-11.830722879587697
2418399999.999999,-11.847282504141901
2419200000.000001,-11.85939606469875
2420000000.000001,-11.866411001157317
2420800000.000001,-11.867686706476064
2421600000.000001,-11.863164938502713
2422399999.999999,-11.853620112523465
2423200000.000001,-11.839890669913544
2424000000.000001,-11.822815052048178
2424800000.000001,-11.803231700302568
2425600000.000001,-11.781979056051973
2426399999.999999,-11.759895560671588
2427199999.999999,-11.737819655536661
2428000000.000001,-11.716589782022403
2428800000.000001,-11.697044381504035
2429600000.000001,-11.680021895356795
2430399999.999999,-11.666360756309949
2431199999.999999,-11.656631187912936
2432000000.000001,-11.650431205892964
2432800000.000001,-11.647138611527389
2433600000.000001,-11.646131206093585
2434400000.000001,-11.646786790868894
2435199999.999999,-11.648483167130685
2436000000.000001,-11.650598136156319
2436800000.000001,-11.65250949922315
2437600000.000001,-11.653595057608548
2438400000.000001,-11.65323261258986
2439199999.999999,-11.650799965444449
2439999999.999999,-11.64567491744969
2440800000.000001,-11.637307784781008
2441600000.000001,-11.625892123367251
2442400000.000001,-11.612057526527103
2443199999.999999,-11.596439129673271
2443999999.999999,-11.579672068218436
2444800000.000001,-11.562391477575332
2445600000.000001,-11.54523249315664
2446400000.000001,-11.52883025037508
2447200000.000001,-11.513819884643333
2447999999.999999,-11.500836531374105
2448800000.000001,-11.490515325980105
2449600000.000001,-11.483491403874034
2450400000.000001,-11.48039016041983
2451200000.000001,-11.481385157474968
2451999999.999999,-11.486016764535783
2452799999.999999,-11.493778039450937
2453600000.000001,-11.504162040069097
2454400000.000001,-11.516661824238938
2455200000.000001,-11.530770449809111
2455999999.999999,-11.545980974628279
2456799999.999999,-11.561786456545136
2457600000.000001,-11.577679953408307
2458400000.000001,-11.593154523066502
2459200000.000001,-11.607703223368354
2460000000.000001,-11.620819120004043
2460799999.999999,-11.632128720824078
2461600000.000001,-11.641731412196002
2462400000.000001,-11.649831279289849
2463200000.000001,-11.656632407275659
2464000000.000001,-11.662338881323478
2464799999.999999,-11.667154786603334
2465599999.999999,-11.671284208285279
2466400000.000001,-11.67493123153934
2467200000.000001,-11.678299941535563
2468000000.000001,-11.681594423443983
2468799999.999999,-11.685018762434638
2469599999.999999,-11.688777043677568
2470400000.000001,-11.693053829856005
2471200000.000001,-11.697838790629675
2472000000.000001,-11.703009575417752
2472800000.000001,-11.708442496319982
2473599999.999999,-11.714013865436058
2474400000.000001,-11.719599994865675
2475200000.000001,-11.725077196708568
2476000000.000001,-11.730321783064433
2476800000.000001,-11.735210066032984
2477599999.999999,-11.739618357713923
2478399999.999999,-11.743422970206979
2479200000.000001,-11.746500215611832
2480000000.000001,-11.74872847782212
2480800000.000001,-11.75007774807652
2481599999.999999,-11.750643848701856
2482399999.999999,-11.7505317355007
2483200000.000001,-11.749846364275669
2484000000.000001,-11.74869269082933
2484800000.000001,-11.747175670964282
2485600000.000001,-11.745400260483123
2486399999.999999,-11.74347141518843
2487200000.000001,-11.741494090882803
2488000000.000001,-11.739573243368831
2488800000.000001,-11.737813828449106
2489600000.000001,-11.73632079932166
2490399999.999999,-11.735172050266783
2491200000.000001,-11.73435172900411
2492000000.000001,-11.73382369510351
2492800000.000001,-11.733551808134855
2493600000.000001,-11.733499927668007
2494399999.999999,-11.733631913272838
2495199999.999999,-11.733911624519209
2496000000.000001,-11.734302920977001
2496800000.000001,-11.734769662216088
2497600000.000001,-11.735275707806316
2498399999.999999,-11.735784917317588
2499199999.999999,-11.736261150319741
2500000000.000001,-11.736672923963205
2500800000.000001,-11.737034052210277
2501600000.000001,-11.737383855499395
2502400000.000001,-11.737761939748488
2503199999.999999,-11.738207910875516
2504000000.000001,-11.738761374798365
2504800000.000001,-11.739461937435017
2505600000.000001,-11.740349204703364
2506400000.000001,-11.741462782521374
2507199999.999999,-11.742842276806954
2507999999.999999,-11.744527293478036
2508800000.000001,-11.746557438452555
2509600000.000001,-11.748970760946094
2510400000.000001,-11.75173963516228
2511199999.999999,-11.754748010974211
2511999999.999999,-11.757873605140276
2512800000.000001,-11.76099413441888
2513600000.000001,-11.763987315568414
2514400000.000001,-11.766730865347299
2515200000.000001,-11.769102500513924
2515999999.999999,-11.770979937826688
2516800000.000001,-11.77224089404401
2517600000.000001,-11.772763085924268
2518400000.000001,-11.772424230225873
2519200000.000001,-11.771102050777856
2519999999.999999,-11.768722629375034
2520799999.999999,-11.765375850473148
2521600000.000001,-11.761186247520726
2522400000.000001,-11.756278353966302
2523200000.000001,-11.750776703258403
2523999999.999999,-11.744805828845585
2524799999.999999,-11.73849026417637
2525600000.000001,-11.731954542699278
2526400000.000001,-11.725323197862856
2527200000.000001,-11.718720763115648
2528000000.000001,-11.712271771906167
2528799999.999999,-11.706100757682961
2529600000.000001,-11.700327605584718
2530400000.000001,-11.695028152162642
2531200000.000001,-11.69025393577823
2532000000.000001,-11.686056240324575
2532799999.999999,-11.682486349694734
2533599999.999999,-11.679595547781815
2534400000.000001,-11.677435118478897
2535200000.000001,-11.676056345679058
2536000000.000001,-11.67551051327537
2536799999.999999,-11.67584890516094
2537599999.999999,-11.677122805228855
2538400000.000001,-11.679383497372164
2539200000.000001,-11.682680748667835
2540000000.000001,-11.687003209042913
2540800000.000001,-11.692258867835093
2541599999.999999,-11.698350194309178
2542400000.000001,-11.705179657729964
2543200000.000001,-11.712649727362248
2544000000.000001,-11.720662872470811
2544800000.000001,-11.729121562320472
2545599999.999999,-11.737928266175999
2546399999.999999,-11.746985453302209
2547200000.000001,-11.756195592963884
2548000000.000001,-11.765461154425815
2548800000.000001,-11.77468461865795
2549599999.999999,-11.783824204535343
2550399999.999999,-11.793022731562893
2551200000.000001,-11.802461184754094
2552000000.000001,-11.812320549122418
2552800000.000001,-11.822781809681373
2553600000.000001,-11.834025951444431
2554399999.999999,-11.846233959425085
2555200000.000001,-11.859586818636828
2556000000.000001,-11.874265514093118
2556800000.000001,-11.890451030807483
2557600000.000001,-11.90832435379339
2558399999.999999,-11.92806646806433
2559199999.999999,-11.949806714760413
2560000000.000001,-11.973197492636231
2560800000.000001,-11.997633483643888
2561600000.000001,-12.022506849527502
2562399999.999999,-12.047209752031172
2563199999.999999,-12.071134352899016
2564000000.000001,-12.093672813875138
2564800000.000001,-12.11421729670365
2565600000.000001,-12.132159963128665
2566400000.000001,-12.146892974894307
2567199999.999999,-12.157808493744653
2568000000.000001,-12.164298681423837
2568800000.000001,-12.1657695620341
2569600000.000001,-12.162161120146301
2570400000.000001,-12.154104130196224
2571199999.999999,-12.14227524832777
2571999999.999999,-12.127351130684843
2572800000.000001,-12.110008433411359
2573600000.000001,-12.090923812651205
2574400000.000001,-12.070773924548291
2575199999.999999,-12.050235425246527
2575999999.999999,-12.0299849708898
2576800000.000001,-12.010699217622019
2577600000.000001,-11.993054821587094
2578400000.000001,-11.977728376472399
2579200000.000001,-11.965180255006956
2579999999.999999,-11.955170611893863
2580800000.000001,-11.947318112706043
2581600000.000001,-11.941241423016436
2582400000.000001,-11.93655920839796
2583200000.000001,-11.932890134423545
2583999999.999999,-11.929852866666124
2584799999.999999,-11.927066070698622
2585600000.000001,-11.924148412093984
2586400000.000001,-11.920718556425122
2587200000.000001,-11.916395169264959
2587999999.999999,-11.910796916186449
2588799999.999999,-11.903595120433614
2589600000.000001,-11.894935125135362
2590400000.000001,-11.88521316341567
2591200000.000001,-11.874827754275351
2592000000.000001,-11.86417741671525
2592799999.999999,-11.853660669736172
2593600000.000001,-11.84367603233894
2594400000.000001,-11.834622023524382
2595200000.000001,-11.82689716229332
2596000000.000001,-11.820899967646575
2596799999.999999,-11.81702895858497
2597599999.999999,-11.815682654109317
2598400000.000001,-11.817250559420302
2599200000.000001,-11.821789971321948
2600000000.000001,-11.828936881195794
2600799999.999999,-11.838300131286225
2601599999.999999,-11.84948856383766
2602400000.000001,-11.862111021094492
2603200000.000001,-11.87577634530112
2604000000.000001,-11.890093378701941
2604800000.000001,-11.90467096354137
2605599999.999999,-11.9191179420638
2606400000.000001,-11.933043156513627
2607200000.000001,-11.94605544913528
2608000000.000001,-11.95776370408467
2608800000.000001,-11.967885982972952
2609599999.999999,-11.976486084774976
2610399999.999999,-11.983696084732635
2611200000.000001,-11.989648058087859
2612000000.000001,-11.99447408008254
2612800000.000001,-11.998306225958615
2613599999.999999,-12.00127657095797
2614399999.999999,-12.00351719032254
2615200000.000001,-12.00516015929422
2616000000.000001,-12.006337553114939
2616800000.000001,-12.00718144702661
2617599999.999999,-12.007823916271121
2618399999.999999,-12.008386878363147
2619200000.000001,-12.008903106429045
2620000000.000001,-12.009359160487733
2620800000.000001,-12.009741209184476
2621600000.000001,-12.010035421164602
2622399999.999999,-12.010227965073383
2623199999.999999,-12.010305009556106
2624000000.000001,-12.010252723258077
2624800000.000001,-12.010057274824575
2625600000.000001,-12.009704832900894
2626399999.999999,-12.009181566132341
2627199999.999999,-12.008473643164187
2628000000.000001,-12.00756754889985
2628800000.000001,-12.006460930381905
2629600000.000001,-12.005165311591568
2630399999.999999,-12.003693083807477
2631199999.999999,-12.00205663830824
2632000000.000001,-12.000268366372453
2632800000.000001,-11.998340659278739
2633600000.000001,-11.996285908305715
2634400000.000001,-11.994116504731991
2635199999.999999,-11.99184483983619
2636000000.000001,-11.9894833048969
2636800000.000001,-11.987044291192774
2637600000.000001,-11.984540187272025
2638400000.000001,-11.98197787799036
2639199999.999999,-11.979347204201325
2639999999.999999,-11.976634717420595
2640800000.000001,-11.973826969163838
2641600000.000001,-11.970910510946737
2642400000.000001,-11.967871894284968
2643199999.999999,-11.964697670694214
2643999999.999999,-11.961374391690143
2644800000.000001,-11.957888608788437
2645600000.000001,-11.954226873504759
2646400000.000001,-11.950375737354804
2647200000.000001,-11.946321751854235
2647999999.999999,-11.942062866960121
2648800000.000001,-11.93769457143609
2649600000.000001,-11.933361877022953
2650400000.000001,-11.929210184331382
2651200000.000001,-11.925384893972023
2651999999.999999,-11.92203140655554
2652799999.999999,-11.919295122692574
2653600000.000001,-11.917321442993803
2654400000.000001,-11.916255768069867
2655200000.000001,-11.916243498531443
2655999999.999999,-11.91743003498918
2656799999.999999,-11.919960778053728
2657600000.000001,-11.923976110881917
2658400000.000001,-11.929446690338743
2659200000.000001,-11.936136319014594
2660000000.000001,-11.943796265232251
2660799999.999999,-11.952177797314455
2661600000.000001,-11.961032183583988
2662400000.000001,-11.970110692363612
2663200000.000001,-11.979164591976087
2664000000.000001,-11.987945150744181
2664799999.999999,-11.996203636990657
2665599999.999999,-12.003691319038282
2666400000.000001,-12.010159465209824
2667200000.000001,-12.015359402336642
2668000000.000001,-12.019135860847207
2668799999.999999,-12.021616457815611
2669599999.999999,-12.02298216107743
2670400000.000001,-12.02341393846823
2671200000.000001,-12.02309275782359
2672000000.000001,-12.022199586979077
2672800000.000001,-12.020915393770267
2673599999.999999,-12.019421146032712
2674400000.000001,-12.017897811602019
2675200000.000001,-12.01652635831374
2676000000.000001,-12.015487754003438
2676800000.000001,-12.014962966506687
2677599999.999999,-12.015106422040589
2678399999.999999,-12.0158510522378
2679200000.000001,-12.017019654150893
2680000000.000001,-12.018434225120444
2680800000.000001,-12.019916762487064
2681599999.999999,-12.021289263591342
2682399999.999999,-12.022373725773889
2683200000.000001,-12.022992146375287
2684000000.000001,-12.022966522736134
2684800000.000001,-12.02211885219706
2685600000.000001,-12.020271132098628
2686399999.999999,-12.017245359781455
2687200000.000001,-12.012870788286811
2688000000.000001,-12.00721209276189
2688800000.000001,-12.000615229271453
2689600000.000001,-11.993442672508564
2690399999.999999,-11.986056897166293
2691199999.999999,-11.978820377937687
2692000000.000001,-11.97209558951581
2692800000.000001,-11.966245006593724
2693600000.000001,-11.961631103864491
2694399999.999999,-11.95861635602116
2695199999.999999,-11.957563237756808
2696000000.000001,-11.958834223764484
2696800000.000001,-11.962791642253663
2697600000.000001,-11.96960896310788
2698400000.000001,-11.978900227516704
2699199999.999999,-11.990176381093747
2700000000.000001,-12.002948369452568
2700800000.000001,-12.016727138206754
2701600000.000001,-12.031023632969884
2702400000.000001,-12.045348799355551
2703199999.999999,-12.059213582977343
2703999999.999999,-12.072128929448823
2704800000.000001,-12.083605784383579
2705600000.000001,-12.09315509339519
2706400000.000001,-12.10028780209727
2707199999.999999,-12.104584271062166
2707999999.999999,-12.106189874717629
2708800000.000001,-12.105525108341212
2709600000.000001,-12.103012309282477
2710400000.000001,-12.099073814891
2711200000.000001,-12.094131962516364
2711999999.999999,-12.088609089508118
2712800000.000001,-12.082927533215845
2713600000.000001,-12.077509630989098
2714400000.000001,-12.072777720177477
2715200000.000001,-12.069154138130529
2715999999.999999,-12.067061222197829
2716799999.999999,-12.066910287367179
2717600000.000001,-12.068769349289916
2718400000.000001,-12.072304307659437
2719200000.000001,-12.077158184189841
2719999999.999999,-12.082974000595243
2720799999.999999,-12.089394778589757
2721600000.000001,-12.096063539887481
2722400000.000001,-12.102623306202517
2723200000.000001,-12.10871709924897
2724000000.000001,-12.113987940740948
2724799999.999999,-12.118078852392571
2725600000.000001,-12.120632855917933
2726400000.000001,-12.121293117081521
2727200000.000001,-12.119855316861987
2728000000.000001,-12.116557022674797
2728799999.999999,-12.111715371490362
2729599999.999999,-12.105647500279112
2730400000.000001,-12.09867054601147
2731200000.000001,-12.091101645657837
2732000000.000001,-12.083257936188659
2732799999.999999,-12.075456554574345
2733599999.999999,-12.06801463778531
2734400000.000001,-12.061249322791973
2735200000.000001,-12.055477746564769
2736000000.000001,-12.051017046074108
2736799999.999999,-12.048128640475262
2737599999.999999,-12.046631529283317
2738400000.000001,-12.046133764413
2739200000.000001,-12.046242099394547
2740000000.000001,-12.046563287758218
2740800000.000001,-12.046704083034278
