Default Dataset,
2144000000,35.314714511607235
2151999999.9999995,35.25727082587727
2159999999.9999995,35.187186129048314
2167999999.9999995,35.12323988369771
2176000000,35.08778102157319
2184000000,35.0299480718117
2192000000,34.987941374756545
2199999999.9999995,34.955517277110346
2207999999.9999995,34.90829798643293
2216000000,34.852008106860495
2224000000,34.79602431085385
2232000000,34.70145651005434
2240000000,34.6315213318709
2247999999.9999995,34.579099150891366
2255999999.9999995,34.52455706333282
2264000000,34.48920791375366
2272000000,34.45598843808838
2280000000,34.38353775531996
2287999999.9999995,34.327594982935565
2295999999.9999995,34.2880018847022
2303999999.9999995,34.23139077979447
2312000000,34.19763979690782
2320000000,34.11077213314363
2328000000,34.03148520969533
2335999999.9999995,33.98614982865138
2343999999.9999995,33.95270687425149
2351999999.9999995,33.93556005322806
2360000000,33.88514016427297
2368000000,33.82219289379839
2376000000,33.761946945550974
2383999999.9999995,33.71940884569008
2391999999.9999995,33.678859564393235
2399999999.9999995,33.63696714938237
2408000000,33.60042778629271
2416000000,33.579243328809866
2424000000,33.54895267820007
2431999999.9999995,33.490402718084994
2439999999.9999995,33.45182940924661
2447999999.9999995,33.416308123909346
2456000000,33.37628269437778
2464000000,33.34283782940952
2472000000,33.30044323218317
2479999999.9999995,33.222237017688954
2487999999.9999995,33.182954217897915
2495999999.9999995,33.120472170530064
2504000000,33.057503826756545
2512000000,33.01803017664214
2520000000,32.93933874290052
2527999999.9999995,32.91557501399015
2535999999.9999995,32.88593587615455
2544000000,32.856349021632326
2552000000,32.83235282954486
2560000000,32.773223871184456
2567999999.9999995,32.736010128430166
2575999999.9999995,32.68345389277728
2583999999.9999995,32.636056651811856
2592000000,32.5954455760301
2600000000,32.53801664545482
2608000000,32.50101707547596
2615999999.9999995,32.45118137560492
2623999999.9999995,32.38759686482608
2631999999.9999995,32.33647456999795
2640000000,32.29352377286338
2648000000,32.253843094391556
2656000000,32.22980019138592
2663999999.9999995,32.214163561782755
2671999999.9999995,32.14935265846755
2679999999.9999995,32.087014085513445
2688000000,32.01061449096268
2696000000,31.967243797469933
2704000000,31.943877875920037
2711999999.9999995,31.932898026718732
2719999999.9999995,31.937881526257257
2727999999.9999995,31.93628335268687
2736000000,31.884188889800512
2744000000,31.811869062910432
2752000000,31.730510314279186
2759999999.9999995,31.669130253549397
2767999999.9999995,31.65718857408494
2775999999.9999995,31.658181801682076
2784000000,31.644698145249478
2792000000,31.61621518110563
2800000000,31.56850706880357
2807999999.9999995,31.51341056485873
2815999999.9999995,31.47735415909787
2823999999.9999995,31.42132229226395
2832000000,31.378498453780807
2840000000,31.332673454459396
2847999999.9999995,31.280156756718327
2855999999.9999995,31.263848478940446
2863999999.9999995,31.230792611551806
2872000000,31.178158617954097
2880000000,31.119054860163004
2888000000,31.066130033253202
2895999999.9999995,31.030606734971826
2903999999.9999995,31.011291694739384
2911999999.9999995,30.99282000628419
2920000000,30.975387755696104
2928000000,30.95226110837369
2936000000,30.911764191587167
2943999999.9999995,30.85675716353373
2951999999.9999995,30.782526408841704
2959999999.9999995,30.7149430925988
2968000000,30.66715692062712
2976000000,30.632215964436142
2984000000,30.61283192783759
2991999999.9999995,30.61758231555038
2999999999.9999995,30.58080153857864
3007999999.9999995,30.520244229896235
3016000000,30.45980296866064
3024000000,30.383383047215773
3032000000,30.358765867580104
3039999999.9999995,30.331502249760376
3047999999.9999995,30.296133382413245
3055999999.9999995,30.25434055188383
3064000000,30.21549415891856
3072000000,30.162711802200846
3080000000,30.124795870871907
3088000000,30.06114585997591
3096000000,29.99447497725778
3104000000,29.959419155130988
3112000000,29.901459178451134
3120000000,29.862192223490965
3127999999.999999,29.813374362889306
3136000000,29.76065573797416
3144000000,29.72577103746565
3152000000,29.68773033854079
3160000000,29.652727495108394
3168000000,29.59939397204397
3175999999.999999,29.551287894998254
3184000000,29.511590022420194
3192000000,29.453833205620626
3200000000,29.41734007019477
3208000000,29.36244606731438
3216000000,29.32314262162717
3223999999.999999,29.306504181317152
3232000000,29.26508486599394
3240000000,29.208777413115754
3248000000,29.152663879027685
3256000000,29.09342460521549
3264000000,29.045002750114563
3271999999.999999,29.006612029148755
3280000000,28.948339458758326
3288000000,28.912760619029186
3296000000,28.848286843324814
3304000000,28.784755175154856
3312000000,28.747948507640913
3319999999.999999,28.68925691365149
3328000000,28.671670769876727
3336000000,28.618106240699618
3344000000,28.53408199215184
3352000000,28.462475738310857
3360000000,28.408177417919347
3368000000,28.391105439416833
3376000000,28.345205547689673
3384000000,28.287825030622756
3392000000,28.223251458774925
3400000000,28.15049005574693
3407999999.999999,28.13397060073136
3416000000,28.08411257711269
3424000000,28.039195134497405
3432000000,27.989266108574597
3440000000,27.914747545116427
3448000000,27.880233335104478
3455999999.999999,27.807228792231953
3464000000,27.75402378804668
3472000000,27.714751798185418
3480000000,27.65550401389899
3488000000,27.599711601558525
3496000000,27.52425535039329
3503999999.999999,27.46163086981069
3512000000,27.40488784318265
3520000000,27.354342084926557
3528000000,27.316947259537514
3536000000,27.241968245667834
3544000000,27.17890673911201
3551999999.999999,27.123965576464045
3560000000,27.071042066035858
3568000000,27.036346688128603
3576000000,27.001292105761976
3584000000,26.930982843632037
3592000000,26.86104341024037
3599999999.999999,26.814610446937408
3608000000,26.778461405175918
3616000000,26.740954073599227
3624000000,26.69224813919226
3632000000,26.605006623680282
3640000000,26.52234234497473
3647999999.999999,26.471610071786785
3656000000,26.41444824067753
3664000000,26.35761202086583
3672000000,26.30221350119467
3680000000,26.243266576897966
3687999999.999999,26.192196157963664
3696000000,26.1555713695399
3704000000,26.101496752126508
3712000000,26.029009699033338
3720000000,25.952918507460183
3728000000,25.877065214087608
3735999999.999999,25.803013888050742
3744000000,25.74574501385605
3752000000,25.705117418382358
3760000000,25.671422508413542
3768000000,25.625808708497075
3776000000,25.568527440073694
3783999999.999999,25.513076357074198
3792000000,25.434737477856302
3800000000,25.388668025341715
3808000000,25.33761041621665
3816000000,25.261480952892683
3824000000,25.206836760635397
3832000000,25.129567504799027
3840000000,25.081617789262168
3848000000,25.04202005153128
3855999999.999999,24.976827893067664
3863999999.999999,24.900751354977288
3871999999.999999,24.825860759656777
3879999999.999999,24.74829516001769
3888000000,24.683941026372224
3896000000,24.62870588215617
3904000000,24.573372700396177
3912000000,24.535550575379716
3920000000,24.503229934647123
3928000000,24.441831294767454
3936000000,24.36211768608368
3943999999.999999,24.287979012022532
3951999999.999999,24.212618402660482
3959999999.999999,24.137930881018065
3967999999.999999,24.060069851344593
3975999999.999999,23.993973406245402
3984000000,23.938222546685324
3992000000,23.882112448995926
4000000000,23.847578775807676
4008000000,23.77896016722302
4016000000,23.714960057292302
4024000000,23.647324323604934
4032000000,23.55384562893525
4039999999.999999,23.519907824447202
4047999999.999999,23.4349622911177
4055999999.999999,23.35848281240962
4063999999.999999,23.29979292731815
4072000000,23.225642722195147
4080000000,23.189823240827266
4088000000,23.13778226711169
4096000000,23.078986882288675
4104000000,23.02247693947865
4112000000,22.967762773395876
4120000000,22.911723925112767
4128000000,22.818255623955565
4135999999.999999,22.73908554761762
4143999999.999999,22.65195700912254
4151999999.999999,22.56871870084629
4159999999.999999,22.53517143431516
4168000000,22.477370077658037
4176000000,22.44097097974496
4184000000,22.37432342516898
4192000000,22.278710512739906
4200000000,22.205575922336394
4208000000,22.12602482743678
4216000000,22.07213889861697
4223999999.999999,21.997790319411337
4231999999.999999,21.916435608828408
4239999999.999999,21.85777030193273
4247999999.999999,21.80366123650532
4255999999.999999,21.724783354418577
4264000000,21.62777541273482
4272000000,21.552298702014838
4280000000,21.479796787768862
4288000000,21.439812933017578
4296000000,21.387383737232824
4304000000,21.299914558657022
4312000000,21.219021071932616
4319999999.999999,21.15325206074084
4327999999.999999,21.118606087421796
4335999999.999999,21.068264935620178
4343999999.999999,20.96362647471213
4351999999.999999,20.857834623335094
4360000000,20.762826245524153
4368000000,20.673862610015433
4376000000,20.638901682079705
4384000000,20.569953682691704
4392000000,20.503067824644546
4400000000,20.444657871244317
4408000000,20.365394934033034
4415999999.999999,20.289847516706644
4423999999.999999,20.233507768001246
4431999999.999999,20.16604644810728
4439999999.999999,20.087828072473812
4448000000,20.013702137654036
4456000000,19.93830816856925
4464000000,19.86078451459872
4472000000,19.8016793604572
4480000000,19.738210162668437
4488000000,19.659987413976083
4496000000,19.585301076823157
4503999999.999999,19.509964434112376
4511999999.999999,19.435671829574133
4519999999.999999,19.356902693952108
4527999999.999999,19.290857971473187
4535999999.999999,19.232186081751706
4544000000,19.136666086555763
4552000000,19.057235426531776
4560000000,18.98267757105633
4568000000,18.912899710801284
4576000000,18.859883407702725
4584000000,18.803627601736537
4592000000,18.728335797454065
4599999999.999999,18.664041721340965
4607999999.999999,18.611870089168704
4615999999.999999,18.551762108415943
4623999999.999999,18.474965632826212
4631999999.999999,18.382089871800247
4640000000,18.285473161800354
4648000000,18.198860731234063
4656000000,18.131703912245726
4664000000,18.07584195098174
4672000000,18.0027597117204
4680000000,17.908182857621583
4688000000,17.82645959591656
4695999999.999999,17.7463292175305
4703999999.999999,17.651843231060496
4711999999.999999,17.577347339405307
4719999999.999999,17.5010180769808
4728000000,17.43667759409334
4736000000,17.38393546789183
4744000000,17.324914930792715
4752000000,17.24903489667186
4760000000,17.15351863879664
4768000000,17.07552426317315
4776000000,16.98946559969579
4783999999.999999,16.902654752518103
4791999999.999999,16.84856472590485
4799999999.999999,16.757231255900635
4807999999.999999,16.65831344582186
4815999999.999999,16.57343951637327
4824000000,16.505198418583092
4832000000,16.450453515302343
4840000000,16.394837473818896
4848000000,16.325962139428242
4856000000,16.235377962310338
4864000000,16.146881646235627
4872000000,16.072873524654227
4879999999.999999,15.996107118230768
4887999999.999999,15.954330757708433
4895999999.999999,15.912553618823537
4903999999.999999,15.837753700748891
4911999999.999999,15.739325501268468
4920000000,15.645766314860353
4928000000,15.56852169297855
4936000000,15.497646004323812
4944000000,15.410888702272729
4952000000,15.31939182669771
4960000000,15.245869272849774
4968000000,15.169048667887878
